source,target,weight
eur rev med pharmacol sci,j gerontol a biol sci med sci,2
african arts,social dynamics,2
annales pharmaceutiques francaises,home healthcare nurse,2
journal of dental anesthesia and pain medicine,the cochrane database of systematic reviews,2
convergencia,journal of medical genetics,2
convergencia revista de ciencias sociales,hum biol,2
eur rev med pharmacol sci,j clin invest,2
life sciences,sciences stke,2
journal of dental education,journal of dental education,2
eur rev med pharmacol sci,j clin aesthet dermatol,2
journal of dental education,journal of dental hygiene,2
eur rev med pharmacol sci,j androl,2
life sciences,schweizerische medizinische wochenschrift,2
journal of dental education,journal of family medicine and primary care,2
journal of dental education,journal of general internal medicine,2
african arts,south african archaeological bulletin,2
journal of dental education,journal of health care for the poor and underserved,2
life sciences,scandinavian journal of medicine  science in sports,2
life sciences,sports medicine,2
convergencia,journal of latin american studies,2
african arts,nka journal of contemporary african art,2
am j pathol,tumori,2
african arts,notes africaines,2
life sciences,the anatomical record,2
convergence the international journal of research into new media technologies,south african journal of economics,2
life sciences,the analyst,2
convergence the international journal of research into new media technologies,studia neophilologica,2
african arts,pacific arts newsletter,2
am j pathol,ultrastruct pathol,2
journal of democracy,unesco,2
convergence the international journal of research into new media technologies,the journal of media literacy education,2
journal of democracy,unpublished manuscript,2
journal of democracy,us department of labor bureau of international labor affairs,2
eur rev med pharmacol sci,journal of biological chemistry,2
life sciences,tetrahedron lett,2
annales pharmaceutiques francaises,frontiers in aging neuroscience,2
african arts,religion today,2
convergence the international journal of research into new media technologies,wascana review,2
convergence the international journal of research into new media technologies,wired,2
journal of democracy,wilson quarterly,2
life sciences,survey of ophthalmology,2
life sciences,surgery,2
am j pathol,trends in genetics,2
life sciences,substance use  misuse,2
eur rev med pharmacol sci,jama dermatol,2
life sciences,stroke a journal of cerebral circulation,2
journal of democracy,young lives policy brief,2
life sciences,steroids,2
journal of democracy,zeitschrift fxfcr politikwissenschaft,2
convergencia,journal of human genetics,2
continental shelf research,new zealand journal of geology and geophysics,2
liver int,seminars in reproductive medicine,2
conservation biology,tr inst okeanol akad nauk ssr,2
annales du musxe9um national dhistoire naturelle,royal society open science,2
africa,social forces,2
european journal of applied physiology,jama,2
africa,social organization essays presented to raymond firth,2
european journal of applied physiology,j theor biol,2
africa,south african historical journal,2
contact derm,rhetoric  public affairs,2
european journal of applied physiology,j physiol,2
contact derm,scandinavian journal of pain,2
africa,stri news,2
annales du musxe9um national dhistoire naturelle,the annals and magazine of natural history,2
anticancer agents med chem,expert opin investig drugs,2
africa,sudanic africa,2
contact derm,south african journal of science,2
european journal of applied physiology,j mammal,2
lunar planet sci,meteorit planet sci,2
european journal of applied physiology,j comp neurol,2
contact derm,toxicol sci,2
european journal of applied physiology,j appl physiol,2
africa,the african archaeological review,2
annales du musxe9um national dhistoire naturelle,the holocene,2
european journal of applied physiology,international track and field,2
european journal of applied physiology,international journal of sports physical therapy,2
journal of controlled release,nanomedicine lond,2
contact dermatitis,crop protection,2
contact dermatitis,cunninghamia,2
lunar and planetary society conference,the astrophysical journal,2
european journal of applied physiology,international journal of rehabilitation research,2
africa,the art bulletin,2
lunar and planetary society conference,planetary and space science,2
africa,social dynamics,2
lunar planetary science xi lunar and planetary institute houston,meteoritics,2
lunar planetary science xi lunar and planetary institute houston,nature,2
european journal of applied physiology,journal of cardiovascular electrophysiology,2
journal of controlled release,mol med rep,2
lund sweden institutionen fxf6r trafikteknik lunds tekniska hxf6gskola,transportation quarterly,2
anticancer agents med chem,future med chem,2
am j physiol,tissue cell,2
contact derm,j psychiatr res,2
european journal of applied physiology,journal of comparative physiology b,2
contact derm,j steroid biochem mol biol,2
european journal of applied physiology,journal of college science teaching,2
contact derm,jama,2
am j physiol,thrombosis research,2
africa,review of economics and statistics,2
european journal of applied physiology,journal of cerebral blood flow  metabolism,2
lund papers in economic history,scandinavian economic history review,2
journal of controlled release,molecular cell,2
lunar planetary science xi lunar and planetary institute houston,science,2
anticancer agents med chem,frontiers in plant science,2
annales du musxe9um national dhistoire naturelle,south african journal of wildlife research,2
lund archaeological review,world archaeology,2
lund archaeological review,university of birmingham historical journal,2
annales du musxe9um national dhistoire naturelle,spolia zeylanica,2
contact derm,nature,2
lund archaeological review,scottish archaeological journal,2
lund archaeological review,medieval archaeology,2
anticancer agents med chem,fertility and sterility,2
journal of controlled release,molecular immunology,2
annales du musxe9um national dhistoire naturelle,systematic biology,2
european journal of applied physiology,journal of applied biomechanics,2
annales du musxe9um national dhistoire naturelle,systematic botany,2
journal of controlled release,nanomedicine nanotechnology biology and medicine,2
annales du musxe9um national dhistoire naturelle,the journal of the bombay natural history society,2
european journal of applied physiology,international journal of nursing studies,2
european journal of applied physiology,ieee transactions on biomedical engineering,2
lunar and planetary science xxviii,the galileo messenger,2
lunar and planetary science xxviii,the astronomical journal,2
lunar and planetary science xxviii,nature,2
journal of controlled release,nature genetics,2
contact dermatitis,eur j biochem,2
contact dermatitis,eur j clin nutr,2
contact dermatitis,eur j ophthalmol,2
contact dermatitis,eur radiol,2
contact dermatitis,european journal of biochemistry,2
am j physiol,the keatsshelley review,2
anticancer agents med chem,dermatol clin,2
contact dermatitis,european journal of emergency medicine,2
european journal of applied physiology,immunity,2
lunar and planetary science xxiv pp 591592,nature,2
anticancer agents med chem,dev biol,2
contact dermatitis,expert review of medical devices,2
european journal of applied physiology,human factors the journal of the human factors and ergonomics society,2
european journal of applied physiology,human factors,2
lunar and planetary science xlviii,philosophical transactions of the royal society of london,2
africa,the economist,2
european journal of applied physiology,hormone research,2
africa,the international encyclopedia of social and behavioral sciences,2
contact dermatitis,florida entomologist,2
contact dermatitis,focus on first aid,2
lunar and planetary science xii p 616618 abstract,nature,2
lunar and planetary science conference proceedings,the moon and the planets,2
lunar and planetary science conference proceedings,the journal of geology,2
lunar and planetary science conference proceedings,the astrophysical journal,2
contact dermatitis,environmental pollution,2
journal of controlled release,nature clinical practice rheumatology,2
contact dermatitis,cutis cutaneous medicine for the practitioner,2
anticancer agents med chem,ebiomedicine,2
contact dermatitis,dental materials,2
annales du musxe9um national dhistoire naturelle,the raffles bulletin of zoology,2
contact dermatitis,der hautarzt zeitschrift fur dermatologie venerologie und verwandte gebiete,2
journal of controlled release,nanoscale research letters,2
africa,the british journal of sociology,2
anticancer agents med chem,environ health perspect,2
european journal of applied physiology,international journal of biometeorology,2
european journal of applied physiology,international journal of behavioral nutrition and physical activity,2
anticancer agents med chem,endocrine,2
european journal of applied physiology,international conference on astrodynamics tools and techniques,2
anticancer agents med chem,embo j,2
contact dermatitis,dermatology basel,2
contact dermatitis,dermatology nursing,2
european journal of applied physiology,int j sport nutr exerc metab,2
lunar and planetary science xxxii,science,2
journal of controlled release,nat cell biol,2
contact dermatitis,diseaseamonth,2
contact dermatitis,drum and croaker,2
lunar and planetary science xxxix,science,2
european journal of applied physiology,industrial health,2
anticancer agents med chem,drug metab dispos,2
contact dermatitis,economic bulletin,2
contact dermatitis,economic geology,2
contact dermatitis,edinburgh journal of botany,2
european journal of applied physiology,indoor air,2
contact dermatitis,efsa journal,2
contact dermatitis,elements,2
contact dermatitis,emerging infectious diseases,2
european journal of applied physiology,journal of geophysical research,2
european journal of applied physiology,journal of gravitational physiology a journal of the international society for gravitational physiology,2
contact dermatitis,food and cosmetics toxicology,2
european journal of applied physiology,journal of herpetology,2
cont lens anterior eye,eye london england,2
cont lens anterior eye,graefes arch clin exp ophthalmol,2
cont lens anterior eye,invest ophthalmol vis sci,2
cont lens anterior eye,j am optom assoc,2
cont lens anterior eye,j cataract refract surg,2
cont lens anterior eye,journal of clinical microbiology,2
cont lens anterior eye,journal of the american optometric association,2
cont lens anterior eye,nature,2
cont lens anterior eye,occupational health  safety,2
cont lens anterior eye,ophthalmic  physiological optics,2
cont lens anterior eye,ophthalmic and physiological optics,2
european journal of applied physiology,nasa,2
cont lens anterior eye,optom vis sci,2
cont lens anterior eye,optometry and vision science,2
cont lens anterior eye,pharmaceutical development and technology,2
cont lens anterior eye,rsc advances,2
cont shelf res,discovery reports,2
journal of controlled release,journal of the royal society interface,2
africa,peace review,2
lung,mmwr recommendations and reports,2
am j physiol,trends in ecology  evolution,2
africa,philippine studies,2
european journal of applied physiology,mini reviews in medicinal chemistry,2
european journal of applied physiology,microgravity sci technol,2
lung,medicine and science in sports and exercise,2
journal of controlled release,journal of urology,2
journal of controlled release,journal of virological methods,2
journal of controlled release,journal of visualized experiments,2
lung,medical mycology,2
cont lens anterior eye,eye,2
cont lens anterior eye,experimental parasitology,2
cont lens anterior eye,contact lens and anterior eye,2
lung,neuroscience,2
lung,otolaryngologic clinics of north america,2
annales du musxe9um national dhistoire naturelle,novon,2
lung,oncotarget,2
annales du musxe9um national dhistoire naturelle,nuovo giornale botanico italiano,2
lung,ocular immunology and inflammation,2
journal of controlled release,journal of pharmacy  pharmaceutical sciences,2
european journal of applied physiology,neuroreport,2
journal of controlled release,journal of photochemistry and photobiology b biology,2
anticancer agents med chem,j cell biochem,2
lung,nucleic acids res,2
european journal of applied physiology,neurologic clinics,2
africa,pacific affairs,2
european journal of applied physiology,neuroimage,2
consumption markets  culture,feminist media studies,2
european journal of applied physiology,nat neurosci,2
consumption markets  culture,film quarterly,2
consumption markets  culture,global media and communication,2
lung,nederlands tijdschrift voor geneeskunde,2
consumption markets  culture,journalism studies,2
africa,palaeohistoria,2
consumption markets  culture,meridians,2
consumption markets  culture,south asian history and culture,2
consumption markets  culture,south asian popular culture,2
consumption markets  culture,studies in the novel,2
consumption markets  culture,womens studies in communication,2
lung,nat rev cancer,2
journal of controlled release,journal of stem cells and regenerative medicine,2
journal of controlled release,journal of steroid biochemistry,2
european journal of applied physiology,medycyna pracy,2
journal of controlled release,lab on a chip,2
annales du musxe9um national dhistoire naturelle,peerj,2
journal of controlled release,menopause review,2
