source,target,weight
curr oncol,current opinion in gastroenterology,1
curr oncol,current opinion in oncology,1
curr oncol,current problems in cancer,1
curr oncol,current treatment options in oncology,1
curr oncol,cytometry,1
curr oncol,dis chest,1
curr obes rep,treatments in endocrinology,1
curr oncol,embo j,1
curr oncol,endocr pract,1
curr oncol,endocrine practice,1
annual review of plant biology,genetics and molecular biology,1
curr oncol,eur j clin invest,1
curr oncol,eur j surg oncol,1
annual review of plant biology,genetical research,1
curr oncol,eur urol,1
curr oncol,european journal of surgical oncology,1
curr oncol,european respiratory journal,1
curr obes rep,trends in immunology,1
curr obes rep,tobacco control,1
curr obes rep,int j obes lond,1
curr obes rep,morbidity and mortality weekly report,1
curr obes rep,international journal of dermatology,1
curr obes rep,international journal of palliative nursing,1
annual review of plant biology,genome integrity,1
curr obes rep,jama network open,1
curr obes rep,journal of health care for the poor and underserved,1
curr obes rep,journal of health economics,1
curr obes rep,journal of the american medical association,1
annual review of plant biology,genome biol,1
curr obes rep,medical care,1
curr obes rep,medical journal of australia,1
curr obes rep,n engl j med,1
curr obes rep,the new england journal of medicine,1
curr obes rep,new england journal of medicine,1
curr obes rep,pediatric pulmonology,1
curr obes rep,pharmacotherapy,1
curr obes rep,plos one,1
annual review of plant biology,genome,1
curr obes rep,public health reports,1
curr obes rep,respirology,1
curr obes rep,the journal of risk and insurance,1
curr obes rep,the journals of gerontology series b psychological sciences and social sciences,1
curr obes rep,the milbank memorial fund quarterly health and society,1
curr neurovasc res,multiple sclerosis journal,1
curr neurovasc res,multiple sclerosis,1
curr neurovasc res,med imag and radiation oncology,1
curr neuropharmacol,quarterly reviews chemical society,1
curr neuropharmacol,plos medicine,1
curr neuropharmacol,plos one,1
annual review of plant biology,grounds maintenance,1
curr neuropharmacol,proc biol sci,1
curr neuropharmacol,prog neuropsychopharmacol biol psychiatry,1
annual review of plant biology,green chemistry,1
curr neuropharmacol,progress in neurology and psychiatry,1
curr neuropharmacol,prostaglandins other lipid mediat,1
curr neuropharmacol,psychiatry research,1
curr neuropharmacol,qjm,1
curr neuropharmacol,redox biol,1
curr neuropharmacol,pharmacology  therapeutics part b general and systematic pharmacology,1
curr neuropharmacol,redox rep,1
curr neuropharmacol,reprod biomed online,1
curr neuropharmacol,scand j med sci sports,1
annual review of plant biology,grdc,1
curr neuropharmacol,seminars in neuroscience,1
curr neuropharmacol,steroids,1
curr neuropharmacol,subst abuse rehabil,1
curr neuropharmacol,tetrahedron letters,1
curr neuropharmacol,the american journal of medicine,1
curr neuropharmacol,the analyst,1
curr neuropharmacol,physiol rev,1
curr neuropharmacol,pharmacol res,1
curr neurovasc res,lancet neurol,1
curr neuropharmacol,nature reviews drug discovery,1
curr neuropharmacol,mediators inflamm,1
curr neuropharmacol,medicine  science in sports  exercise,1
curr neuropharmacol,microgram journal,1
curr neuropharmacol,mini rev med chem,1
curr neuropharmacol,minireviews in medicinal chemistry,1
curr neuropharmacol,mol cell biochem,1
curr neuropharmacol,mol cells,1
curr neuropharmacol,mol neurobiol,1
curr neuropharmacol,nat rev neurosci,1
curr neuropharmacol,nature communications,1
curr neuropharmacol,nature reviews neuroscience,1
curr neuropharmacol,pharmacol rep,1
curr neuropharmacol,neurologic clinics,1
annual review of plant biology,hematologyoncology clinics of north america,1
annual review of plant biology,helvetica chimica acta,1
curr neuropharmacol,neurophysiologie clinique,1
annual review of plant biology,health physics,1
curr neuropharmacol,neurosci biobehav rev,1
annual review of plant biology,grounds maintenance for golf and green industries professionals blog post,1
curr neuropharmacol,neurotoxicology,1
curr neuropharmacol,nihon shinkei seishin yakurigaku zasshi,1
curr neuropharmacol,nutr metab lond,1
curr neuropharmacol,the australian and new zealand journal of psychiatry,1
curr neuropharmacol,the british journal of psychiatry the journal of mental science,1
curr neuropharmacol,the irish medical journal,1
curr neurovasc res,j neurosci res,1
curr neurovasc res,infection,1
curr neurovasc res,international journal of scientific research,1
curr neurovasc res,international review of psychiatry,1
curr neurovasc res,j cereb blood flow metab,1
curr neurovasc res,j neurochem,1
curr neurovasc res,j neuroimaging,1
curr neurovasc res,j neuroimmunol,1
curr neurovasc res,j neuroinflammation,1
curr neurovasc res,j neurointervent surg,1
annual review of plant biology,global food security,1
curr neurovasc res,j r soc med,1
annual review of plant biology,gm crops,1
curr neurovasc res,j vasc surg,1
curr neurovasc res,jama neurology,1
curr neurovasc res,journal,1
curr neurovasc res,journal of experimental medicine,1
curr neurovasc res,journal of neural transmission,1
curr neurovasc res,journal of neuroinflammation,1
curr neurovasc res,journal of psychiatry and neuroscience,1
curr neurovasc res,journal of rehabilitation research and development,1
curr neurovasc res,journal of the neurological sciences,1
annual review of plant biology,geography compass,1
curr neurovasc res,hormone and metabolic research,1
curr neurovasc res,hippocampus,1
curr neurovasc res,harvard review of psychiatry,1
curr neurovasc res,glia,1
curr neuropharmacol,the journal of comparative neurology,1
curr neuropharmacol,the journal of organic chemistry,1
curr neuropharmacol,the journal of pharmacology and experimental therapeutics,1
curr neuropharmacol,the psychiatric clinics of north america,1
curr neuropharmacol,therapeutic advances in psychopharmacology,1
curr neuropharmacol,toxicol in vitro,1
curr neuropharmacol,toxicol sci,1
curr neuropharmacol,translational andrology and urology,1
curr neuropharmacol,water res,1
curr neuropharmacol,wired,1
curr neurovasc res,current neuropharmacology,1
curr neurovasc res,current opinion in neurology,1
curr neurovasc res,current pharmaceutical design,1
curr neurovasc res,dis markers,1
curr neurovasc res,disease markers,1
curr neurovasc res,epidemiologia e psichiatria sociale,1
curr neurovasc res,eur j neurol,1
curr neurovasc res,faseb j,1
curr neurovasc res,fluids barriers cns,1
curr neurovasc res,front neurol,1
curr neurovasc res,frontiers in neurology,1
curr oncol,european spine journal,1
curr oncol,experimental and therapeutic medicine,1
annual review of plant biology,genetic engineering  biotechnology news,1
curr oncol rep,int j dermatol,1
curr oncol rep,fertil steril,1
curr oncol rep,gastroenterol clin biol,1
curr oncol rep,gynecological endocrinology,1
curr oncol rep,histopathology,1
curr oncol rep,horm behav,1
curr oncol rep,horm metab res,1
curr oncol rep,indian j exp biol,1
curr oncol rep,indian journal of endocrinology and metabolism,1
curr oncol rep,int j biochem cell biol,1
curr oncol rep,int j biol sci,1
curr oncol rep,int j mol sci,1
curr oncol rep,expert opin ther targets,1
curr oncol rep,int j urol,1
curr oncol rep,int j womens health,1
curr oncol rep,international journal of andrology,1
curr oncol rep,international journal of clinical oncology,1
curr oncol rep,international journal of urology,1
curr oncol rep,invest urol,1
curr oncol rep,j am acad psychiatry law,1
curr oncol rep,j cancer res clin oncol,1
curr oncol rep,j clin aesthet dermatol,1
annual review of plant biology,food and energy security,1
annual review of plant biology,food chem toxicol,1
curr oncol rep,expert opin emerg drugs,1
annual review of plant biology,fortschr med,1
curr oncol rep,drug saf,1
curr oncol,world journal of surgery,1
curr oncol,zhonghua zhong liu za zhi,1
curr oncol rep,curr probl cancer,1
curr oncol rep,current opinion in endocrinology diabetes and obesity,1
curr oncol rep,cutis,1
curr oncol rep,dermatologica,1
curr oncol rep,deutsche medizinische wochenschrift,1
curr oncol rep,digestive diseases and sciences,1
curr oncol rep,discovery medicine,1
curr oncol rep,drug management of prostate cancer,1
annual review of plant biology,forest science,1
curr oncol rep,expert opin drug saf,1
curr oncol rep,drugs aging,1
curr oncol rep,east afr med j,1
curr oncol rep,endocrinerelated cancer,1
curr oncol rep,endocrinol metab clin north am,1
annual review of plant biology,food microbiology,1
curr oncol rep,environmental pollution,1
curr oncol rep,eur j pharmacol,1
curr oncol rep,european journal of dermatology,1
curr oncol rep,european journal of endocrinology,1
curr oncol rep,european reviews for medical and pharmacological sciences,1
curr oncol rep,j clin oncol,1
curr oncol rep,j endocrinol,1
curr oncol rep,j mol endocrinol,1
curr oncol rep,scandinavian journal of urology and nephrology,1
curr oncol rep,pnas,1
curr oncol rep,postgraduate medical journal,1
curr oncol rep,prog drug res,1
annual review of plant biology,fertilizer research,1
curr oncol rep,prostate cancer and prostatic diseases,1
curr oncol rep,prostate cancer prostatic dis,1
curr oncol rep,reactions weekly,1
curr oncol rep,rev urol,1
curr oncol rep,revista da associaxe7xe3o mxe9dica brasileira,1
curr oncol rep,saudi medical journal,1
curr oncol rep,sci rep,1
curr oncol rep,j oncol pharm pract,1
curr oncol rep,science,1
curr oncol rep,semin cutan med surg,1
annual review of plant biology,fems yeast research,1
curr oncol rep,the journal of clinical endocrinology  metabolism,1
curr oncol rep,the journal of sexual medicine,1
curr oncol rep,the journal of toxicological sciences,1
annual review of plant biology,fems microbiol rev,1
curr oncol rep,the prostate,1
curr oncol rep,the prostate journal,1
curr oncol rep,toxicology,1
curr oncol rep,plos one,1
curr oncol rep,photodermatology photoimmunology  photomedicine,1
curr oncol rep,pharmacotherapy,1
curr oncol rep,pharmacoepidemiology and drug safety,1
curr oncol rep,j pediatr endocrinol metab,1
curr oncol rep,j pharmacol exp ther,1
curr oncol rep,j sex med,1
curr oncol rep,jama,1
curr oncol rep,jama the journal of the american medical association,1
curr oncol rep,journal of cancer research and clinical oncology,1
curr oncol rep,journal of case reports in medicine,1
annual review of plant biology,food and bioprocess technology,1
curr oncol rep,journal of psychology  human sexuality,1
curr oncol rep,journal of the american academy of dermatology,1
curr oncol rep,lancet,1
annual review of plant biology,field bryology,1
