source,target,weight
repositorio institucional ingemmet,studies in church history,1
repositorio institucional ingemmet,the americas,1
repositorio institucional ingemmet,the anthropocene review,1
repositorio institucional ingemmet,the economic history review,1
repositorio institucional ingemmet,the journal of undergraduate research,1
repositorio institucional ingemmet,the medieval history journal,1
repositorio institucional ingemmet,trees,1
repositorio institucional ingemmet,universidad nacional del altiplano,1
repositorio institucional ingemmet,wiley interdisciplinary reviews climate change,1
repositorio institucional u2013 igp,revista de glaciares y ecosistemas de montaxf1a,1
repositorio institucional u2013 igp,revista geolxf3gica de chile,1
repositorio institucional u2013 igp,revista perspectiva,1
repositorio institucional u2013 igp,science,1
representation,the black scholar,1
representation,the economist,1
representations,the bulletin of the cleveland museum of art,1
representations,social psychology,1
representations,south asian studies,1
representations,south atlantic quarterly,1
representations,south dakota history,1
representations,southeast asian journal of tropical medicine and public health,1
representations,stnaford literary lab pamphlets,1
representations,studies in philology,1
representations,tenor of our times,1
representations,tenth usenix security symposium,1
representations,the american journal of philology,1
representations,the american journal of sociology,1
representations,the american journal of the medical sciences,1
representations,the american journal of tropical medicine and hygiene,1
representations,the american statistician,1
representations,the anthropological review,1
representations,the antioch review,1
representations,the antiquaries journal,1
representations,the archaeological journal,1
acs applied materials  interfaces,science news,1
acs applied materials  interfaces,science china life sciences,1
acs applied materials  interfaces,russ j electrochem,1
representations,the brooklyn rail,1
representations,social science  medicine,1
representations,social history,1
representation,the good society,1
representations,smithsonian,1
representation,the japanese economic review,1
representation,the journal of political philosophy,1
representation,the journal of politics,1
representation,the political quarterly,1
representation,the public opinion quarterly,1
representation,the review of austrian economics,1
representation,third world quarterly,1
acs applied materials  interfaces,seed magazine,1
representation,west european politics,1
representations,res anthropology and aesthetics,1
representations,reviews in anthropology,1
representations,revista da associaxe7xe3o mxe9dica brasileira,1
representations,romantisme,1
representations,romford record,1
representations,rpm,1
representations,sagabook,1
representations,science beat,1
representations,science fiction studies,1
representations,screen,1
representations,siam journal on computing,1
representations,sinoplatonic papers,1
reproduction cambridge england,the american journal of physiology,1
reproduction cambridge england,the biochemical journal,1
acs biomaterials science  engineering,applied and environmental microbiology,1
reproductive health matters,social policy and administration,1
acs applied materials  interfaces,journal of physics communications,1
reproductive health matters,sixteenth century journal,1
reproductive health matters,snapshot,1
reproductive health matters,soc sci med,1
reproductive health matters,social  legal studies,1
reproductive health matters,social and economic studies,1
reproductive health matters,social change,1
reproductive health matters,social forces,1
reproductive health matters,social indicators research,1
acs applied materials  interfaces,journal of physics and chemistry of solids,1
reproductive health matters,social psychology quarterly,1
reproductive health matters,the washington post,1
acs applied materials  interfaces,journal of physical chemistry,1
reproductive health matters,social science research network,1
reproductive health matters,social sciences,1
reproductive health matters,social work in health care,1
reproductive health matters,sociedade e estado,1
reproductive health matters,sociological bulletin,1
reproductive health matters,sociological quarterly,1
reproductive health matters,sociologisk forskning,1
reproductive health matters,sociology compass,1
reproductive health matters,sociology of sport journal,1
acs applied materials  interfaces,journal of physics d,1
reproductive health matters,sexuality and culture,1
reproductive health matters,sexuality  culture,1
reproductive health matters,sex work and the law in asia and the pacific,1
reproductive health matters,resources for feminist research,1
reproductive health matters,review of african political economy,1
reproductive health matters,reviews in endocrine and metabolic disorders,1
reproductive health matters,reviews in ob gyn,1
acs applied materials  interfaces,journal of porphyrins and phthalocyanines,1
reproductive health matters,reviews in obstetrics and gynecology,1
reproductive health matters,revista de historiografxcda revhisto,1
reproductive health matters,risk management and healthcare policy,1
acs applied materials  interfaces,journal of polymer science part b polymer physics,1
reproductive health matters,scandinavian political studies,1
reproductive health matters,science,1
reproductive health matters,scientific american,1
reproductive health matters,scottish affairs,1
reproductive health matters,semin reprod med,1
acs applied materials  interfaces,journal of plant biology,1
reproductive health matters,seminxe1riotaller de histxf3ria de las mentalidades y los imaginarios realizado na pontxedficia universidad javerina de bogotxe1 colxf4mbia,1
reproductive health matters,sentinel event alert,1
acs applied materials  interfaces,journal of physics e scientific instruments,1
reproductive health matters,sex roles,1
reproductive health matters,sex transm dis,1
reproductive health matters,sex transm infect,1
reproductive health matters,south african medical journal  suidafrikaanse tydskrif vir geneeskunde,1
reproductive health matters,ssrn working paper series,1
acs applied materials  interfaces,journal of photochemistry and photobiology a chemistry,1
reproductive health matters,the journal of developing areas,1
reproductive health matters,the journal of human resources,1
reproductive health matters,the journal of infectious diseases,1
reproductive health matters,the journal of law and policy,1
acs applied materials  interfaces,journal of nanoparticle research,1
reproductive health matters,the journal of maternalfetal and neonatal medicine,1
acs applied materials  interfaces,journal of molecular structure theochem,1
reproductive health matters,the journal of southern history,1
acs applied materials  interfaces,journal of molecular biology,1
reproductive health matters,the journal of the royal college of physicians of edinburgh,1
reproductive health matters,the kapio newspress,1
reproductive health matters,the lancet child  adolescent health,1
reproductive health matters,the lancet oncology,1
reproductive health matters,the lancet psychiatry,1
reproductive health matters,the medical letter on drugs and therapeutics,1
reproductive health matters,the nation,1
reproductive health matters,the national interest,1
acs applied materials  interfaces,journal of membrane science,1
reproductive health matters,the obstetrician  gynaecologist,1
reproductive health matters,the pan african medical journal,1
reproductive health matters,the scientific world journal,1
reproductive health matters,the social science journal,1
reproductive health matters,the journal of educational sociology,1
reproductive health matters,the journal of dermatology,1
reproductive health matters,stigma and health,1
reproductive health matters,the journal of asthma,1
reproductive health matters,strategic assessment,1
acs applied materials  interfaces,journal of pharmaceutical sciences,1
reproductive health matters,studies in indian politics,1
reproductive health matters,studies in popular culture,1
reproductive health matters,substance use  misuse,1
reproductive health matters,sustainability,1
reproductive health matters,tampep,1
reproductive health matters,tampep general presentation,1
reproductive health matters,tasmanian historical studies,1
reproductive health matters,texas public health journal,1
acs applied materials  interfaces,journal of optical communications,1
reproductive health matters,the australian journal of anthropology,1
reproductive health matters,the bmj,1
reproductive health matters,the brookings institution,1
reproductive health matters,the china quarterly,1
reproductive health matters,the chronicle of higher education,1
acs applied materials  interfaces,journal of noncrystalline solids,1
reproductive health matters,the crane bag,1
reproductive health matters,the future of children,1
reproductive health matters,the indian journal of medical research,1
reproductive health matters,the journal for nurse practitioners,1
reproductive health matters,research report in sociology,1
reproductive health matters,reproductive laws for the 21st century papers,1
acs applied materials  interfaces,journal of proteome research,1
reproductive health,social justice,1
reproductive health,social research,1
reproductive health,social science  medicine part b medical anthropology,1
reproductive health,social work in health care,1
reproductive health,sport education and society,1
acs applied materials  interfaces,journal of the chemical society faraday transactions,1
reproductive health,springerplus,1
reproductive health,ssm  population health,1
reproductive health,studies in gender and sexuality,1
reproductive health,suma psicolxf3gica,1
reproductive health,synthetic communications,1
acs applied materials  interfaces,journal of the acoustical society of america,1
acs applied materials  interfaces,journal of texture studies,1
reproductive health,the anatomical record,1
reproductive health,the australian  new zealand journal of obstetrics  gynaecology,1
reproductive health,the australian and new zealand journal of psychiatry,1
reproductive health,the australian journal of anthropology,1
reproductive health,the british journal of forensic practice,1
reproductive health,the canadian journal of cardiology,1
acs applied materials  interfaces,journal of statistical physics,1
reproductive health,the european journal of neuroscience,1
reproductive health,the expository times,1
reproductive health,social policy  administration,1
reproductive health,social indicators research,1
reproductive health,the journal of adolescent health,1
reproductive health,social hist med,1
reproductive health,research report in sociology,1
reproductive health,retrieved,1
reproductive health,review of economic studies,1
reproductive health,review of general psychology,1
reproductive health,reviews,1
acs applied materials  interfaces,journal of the optical society of america a,1
reproductive health,reviews in urology,1
reproductive health,rutgers journal of law and religion,1
reproductive health,scandinavian journal of clinical and laboratory investigation,1
reproductive health,scandinavian journal of gastroenterology supplement,1
reproductive health,scandinavian journal of medicine  science in sports,1
reproductive health,sci signal,1
reproductive health,science translational medicine,1
reproductive health,scientific american,1
reproductive health,seminars in reproductive medicine,1
reproductive health,sexologies,1
reproductive health,sexuality research and social policy,1
reproductive health,significance,1
reproductive health,signs,1
reproductive health,sixteenth century journal,1
reproductive health,sleep medicine reviews,1
reproductive health,the international journal of health planning and management,1
reproductive health,the journal of african history,1
reproductive health,zoo biology,1
reproductive health,the new york review of books,1
reproductive health,the review of economic studies,1
reproductive health,the un convention on the elimination of all forms of discrimination against women,1
reproductive health,therapeutic advances in cardiovascular disease,1
reproductive health,therapeutic advances in urology,1
reproductive health,therapeutics and clinical risk management,1
reproductive health,third way,1
reproductive health,trends in cardiovascular medicine,1
reproductive health,trends in ecology  evolution,1
reproductive health,trends in endocrinology and metabolism,1
reproductive health,tropical medicine  international health,1
reproductive health,ucla journal of islamic and near east law,1
reproductive health,ugeskrift for laeger,1
reproductive health,unesco,1
reproductive health,violence against women,1
reproductive health,violence and victims,1
reproductive health,wikijournal of medicine,1
reproductive health,wired,1
reproductive health,women  health,1
reproductive health,world development,1
reproductive health,world journal of clinical cases,1
reproductive health,youth  society,1
reproductive health,the pan african medical journal,1
reproductive health,the new centennial review,1
reproductive health,the journal of allergy and clinical immunology,1
reproductive health,the milbank quarterly,1
acs applied materials  interfaces,journal of science advanced materials and devices,1
acs applied materials  interfaces,journal of rheology,1
reproductive health,the journal of clinical investigation,1
reproductive health,the journal of clinical pharmacology and the journal of new drugs,1
reproductive health,the journal of comparative neurology,1
reproductive health,the journal of developing areas,1
reproductive health,the journal of development studies,1
reproductive health,the journal of heredity,1
reproductive health,the journal of infectious diseases,1
reproductive health,the journal of law and policy,1
reproductive health,the journal of modern african studies,1
reproductive health,the journal of nutrition health  aging,1
reproductive health,the journal of obstetrics and gynecology of india,1
reproductive health,the journal of pediatrics,1
reproductive health,the journal of sex research,1
reproductive health,the journal of sexual medicine,1
reproductive health,the journal of steroid biochemistry and molecular biology,1
reproductive health,the journal of urology,1
reproductive health,the lancet child  adolescent health,1
reproductive health,the lancet psychiatry,1
acs applied materials  interfaces,journal of research in science teaching,1
reproductive health matters,the un convention on the elimination of all forms of discrimination against women,1
reproductive health matters,the williams institute ucla school of law,1
acs applied materials  interfaces,journal of the society of rheology japan,1
reproductive toxicology,sante,1
reproductive toxicology,review of agricultural economics,1
reproductive toxicology,review of general psychology,1
reproductive toxicology,revista brasileira de psiquiatria,1
reproductive toxicology,revista fitos,1
reproductive toxicology,revista medicochirurgicala a societatii de medici si naturalisti din iasi,1
reproductive toxicology,revue mxe9dicale suisse,1
reproductive toxicology,revue neurologique,1
reproductive toxicology,rinsho shinkeigaku,1
reproductive toxicology,risk anal,1
acs applied materials  interfaces,journal of dispersion science and technology,1
reproductive toxicology,scand j work environ health,1
reproductive health matters,theoretical medicine and bioethics,1
reproductive toxicology,scandinavian journal of urology and nephrology,1
reproductive toxicology,scandinavian journal of work environment  health,1
reproductive toxicology,schizophrenia bulletin,1
reproductive toxicology,schweizerische medizinische wochenschrift,1
reproductive toxicology,sci transl med,1
acs applied materials  interfaces,journal of cystic fibrosis,1
reproductive toxicology,science news,1
acs applied materials  interfaces,journal of computational chemistry,1
acs applied materials  interfaces,journal of composite materials,1
reproductive toxicology,seizure,1
reproductive toxicology,rev bras psiquiatr,1
reproductive toxicology,respiratory medicine,1
reproductive toxicology,research in developmental disabilities,1
reproductive toxicology,reproductive toxicology elmsford nyn,1
reproductive sciences,the journal of steroid biochemistry and molecular biology,1
reproductive sciences,the journal of the american association of gynecologic laparoscopists,1
reproductive sciences,the lancet oncology,1
acs applied materials  interfaces,journal of electroanalytical chemistry and interfacial electrochemistry,1
reproductive sciences,the pan african medical journal,1
reproductive sciences,the proceedings of the nutrition society,1
reproductive sciences,the veterinary clinics of north america equine practice,1
reproductive sciences,theriogenology,1
reproductive sciences,toxicological sciences,1
