source,target,weight
journal of educational and behavioral statistics,journal of statistical software,2
annali di geofisica,proceedings of the second international congress on construction history queens college cambridge 2006 exeter short run press 2006 i pp 799u2013815,2
annali di geofisica,quarterly statement  palestine exploration fund,2
language  communication,quest,2
language  communication,quarterly journal of speech,2
am j obstet gynecol,clin j sport med,2
language  communication,psychological bulletin,2
ethology ecology and evolution,molecular phylogenetics and evolution,2
language  communication,proceedings and addresses of the american philosophical association,2
critical philosophy of race,journal of research in science teaching,2
ethology ecology and evolution,marine ornithology,2
language  communication,pragmatics,2
ethology ecology and evolution,marine ecology progress series,2
annali di geofisica,revue des xc9tudes armxe9niennes,2
language  communication,philosophy compass,2
critical philosophy of race,journal of aggression maltreatment  trauma,2
language  communication,philosophy and rhetoric,2
journal of educational and behavioral statistics,plos med,2
journal of educational and behavioral statistics,plos medicine,2
critical philosophy of race,journal of forensic sciences,2
am j obstet gynecol,clin genitourinary cancer,2
critical philosophy of race,journal of mental health counseling,2
ethology ecology and evolution,journal of zoo and wildlife medicine,2
language and linguistics compass,the journal of neuropsychiatry and clinical neurosciences,2
african journal of urology,lancet,2
language in society,the lonesome node,2
critical care nursing clinics of north america,pharmacological reviews,2
african journal of traditional complementary and alternative medicines,solitaire,2
journal of ecumenical studies,tyndale bulletin,2
language dynamics and change,nature communications,2
language dynamics and change,nature,2
am j obstet gynecol,current allergy and asthma reports,2
language dynamics and change,micronesica,2
critical care nursing clinics of north america,the journal of clinical investigation,2
journal of ecumenical studiessubscription required,legacy,2
critical care nursing clinics of north america,the journal of law medicine  ethics,2
critical care nursing clinics of north america,the journal of neuroscience,2
journal of ecumenical studiessubscription required,national catholic reportersubscription required,2
journal of ecumenical studiessubscription required,supplement the strategic framework boards design for a national quality measurement and reporting system,2
journal of ecumenical studiessubscription required,the american law register,2
journal of ecumenical studiessubscription required,the new england quarterly,2
journal of ecumenical studiessubscription required,the quarterly review of biology,2
journal of ecumenical studiessubscription required,the science teacher,2
language documentation and description,science,2
critical care nursing clinics of north america,the medical journal of australia,2
etude,high fidelity magazine,2
language documentation and description,papers on discourse,2
critical care nursing clinics of north america,thoracic surgery clinics,2
african journal of traditional complementary and alternative medicines,south african journal of science,2
etsg 2010 lausanne twelfh annual conference,nber working paper no 5084,2
critical care nursing clinics of north america,toxicology letters,2
language documentation and description,nusa linguistic studies of languages in and around indonesia,2
language documentation and description,new scientist,2
language documentation and description,nepalese linguistics,2
journal of education,journal of forestry,2
language documentation and description,linguistics of the tibetoburman area,2
critical care nursing clinics of north america,the annals of pharmacotherapy,2
critical care nursing clinics of north america,the american surgeon,2
journal of ecumenical studies,theology today,2
journal of ecumenical studies,proceedings,2
language dynamics and change,university of california publications in american archaeology and ethnology,2
journal of ecumenical studies,missiology,2
language dynamics and change,ttw3 zxfcrich 2629vi2009 genius loci,2
etudes entomologiques,journal of the asiatic society of bengal,2
african journal of traditional complementary and alternative medicines,science,2
journal of ecumenical studies,new testament studies,2
language dynamics and change,the china review,2
critical care nursing clinics of north america,psychophysiology,2
critical care nursing clinics of north america,psychosomatics,2
journal of ecumenical studies,novum testamentum,2
language dynamics and change,the american journal of human genetics,2
journal of ecumenical studies,organization  environment,2
etudes dhistoire africaine,illm,2
language dynamics and change,scientific american,2
annual review of sociology,j natl med assoc,2
journal of ecumenical studies,records of the american catholic historical society of philadelphia,2
journal of ecumenical studies,review  expositor,2
african journal of traditional complementary and alternative medicines,sexually transmitted diseases,2
critical care nursing clinics of north america,seminars in neurology,2
critical care nursing clinics of north america,seminars in pediatric surgery,2
journal of ecumenical studies,scottish journal of theology,2
critical care nursing clinics of north america,seminars in thoracic and cardiovascular surgery,2
journal of ecumenical studies,the annals of the american academy of political and social science,2
journal of ecumenical studies,the greek orthodox theological review,2
african journal of traditional complementary and alternative medicines,social science  medicine,2
language dynamics and change,plos genetics,2
language dynamics and change,plenary session 2 going beyond history reassessing genetic grouping in sea the 23rd annual meeting of the southeast asian linguistics society may 29u201331 2013 chulalongkorn university,2
critical care nursing clinics of north america,synapse,2
etsg 2010 lausanne twelfh annual conference,european journal of international law,2
critical care nursing quarterly,critical care nursing quarterly,2
journal of education,journal of humanistic counseling education and development,2
journal of education,research in higher education,2
critical care nursing quarterly,prehospital emergency care,2
critical care nursing quarterly,radiologic clinics of north america,2
critical care nursing quarterly,respiratory care clinics of north america,2
critical care nursing quarterly,scandinavian journal of surgery,2
language development and assessment in the preschool period,science,2
critical care nursing quarterly,seminars in roentgenology,2
critical care nursing quarterly,social work,2
language development and assessment in the preschool period,philosophical transactions of the royal society b,2
etropic electronic journal of studies in the tropics,studies in second language acquisition,2
critical care nursing quarterly,the american surgeon,2
critical care nursing quarterly,the bone  joint journal,2
annual review of sociology,international review of victimology,2
critical care nursing quarterly,the hastings center report,2
african journal of traditional complementary and alternative medicines,the lancet infectious diseases,2
language development and assessment in the preschool period,topics in early childhood special education,2
critical care nursing quarterly,thoracic surgical clinics,2
language design,proceeding of sharia economics conference,2
etropic electronic journal of studies in the tropics,geographical review,2
critical care nursing quarterly,wounds international,2
critical care research and practice,current heart failure reports,2
critical care research and practice,current opinion in cardiology,2
language culture and curriculum,waesol world quarterly,2
critical care research and practice,european heart journal,2
critical care research and practice,european journal of endocrinology,2
critical care research and practice,expert review of medical devices,2
critical care research and practice,heart,2
language culture and curriculum,the modern language journal,2
annual review of sociology,international organization,2
critical care nursing quarterly,physician assistant,2
critical care nursing quarterly,paediatric respiratory reviews,2
am j obstet gynecol,curr opin infect dis,2
language documentation  conservation special publication,u2026 and language maintenance theoretical practical and u2026,2
critical care nursing quarterly,current problems in surgery,2
language documentation and conservation,science advances,2
critical care nursing quarterly,emergency medicine clinics of north america,2
annual review of sociology,issues in integrative studies,2
ets research bulletin series,personality and social psychology review,2
language documentation and conservation,open linguistics,2
critical care nursing quarterly,hospitals,2
critical care nursing quarterly,innovations in clinical neuroscience,2
african journal of traditional complementary and alternative medicines,the harmsworth monthly pictorial magazine,2
ets research bulletin series,personality and individual differences,2
ets research bulletin series,mental health religion and culture,2
language documentation  conservationn,oceania,2
am j obstet gynecol,curr opin endocrinol diabetes obes,2
critical care nursing quarterly,j med case reports,2
journal of education,nassp bulletin,2
language documentation  conservation special publication,transilvania,2
critical care nursing quarterly,j thorac surg,2
language documentation  conservation special publication,scientific reports,2
journal of education,literary review of canada,2
language documentation  conservation special publication,plos one,2
journal of education,macleans,2
critical care nursing quarterly,journal of trauma and acute care surgery,2
etruscan news,science,2
critical care nursing quarterly,loyola university chicago law journal,2
am j obstet gynecol,curr med chem,2
critical care nursing quarterly,new york state bar journal,2
critical care nursing quarterly,nursing standard,2
etruscan news,nature,2
language dynamics and change,university of california publications in linguistics,2
journal of ecumenical studies,lexington theological quarterly,2
language culture and curriculum,the linguistic reporter,2
language for professional communication research practice and training,management communication quarterly,2
critical care nurse,transfusion medicine oxford england,2
journal of economics and business,the journal of finance,2
language in society,semiotica,2
language in society,second language research,2
critical care nurse,womens health issues,2
language in society,science magazine,2
language in society,school psychology review,2
critical care nursing clinics of north america,critical care nursing quarterly,2
etz,the serbian journal of electrical engineers,2
critical care nursing clinics of north america,current opinion in critical care,2
etz,philosophical transactions of the royal society,2
etz,philosophical magazine,2
critical care nursing clinics of north america,drug and alcohol dependence,2
language in society,psychonomic bulletin  review,2
critical care nursing clinics of north america,drug testing and analysis,2
critical care nursing clinics of north america,drugs and alcohol today,2
etz,ieee transactions on industry applications,2
african journal of traditional complementary and alternative medicines,phytochemistry,2
language in society,proc natl acad sci u s a,2
language in society,pragmatics quarterly publication of the international pragmatics association,2
language in society,postcolonial text,2
language in society,popular music  society,2
critical care nursing clinics of north america,european journal of pharmacology,2
critical care nursing clinics of north america,european radiology,2
language in society,plos one,2
etui working paper 201107,european parliamentary research service,2
language in society,personality and social psychology bulletin,2
etui working paper 201107,european economy,2
critical care nursing clinics of north america,gastrointestinal endoscopy clinics of north america,2
critical care nurse,toxicology,2
annali di botanica,science,2
language in society,sinoplatonic papers,2
critical care nurse,qual saf health care,2
