source,target,weight
grist,the grand rapids press,1
grist,policy analysis,1
grist,popular science,1
ami,the jewish home,1
grist,proceso,1
grist,review of economic studies,1
ami,the commentator,1
grist,risk analysis,1
ami,techbriefs,1
grist,science and public policy,1
grist,science of the total environment,1
grist,scientific reports,1
grist,socioeconomic planning science,1
grist,springer,1
grist,student pulse,1
grist,sustainability,1
grist,sustainable brownfields consortium,1
grist,the atlantic,1
grist,the canadian journal of economics,1
grist,the canadian journal of infectious diseases  medical microbiology,1
grist,the center for infectious disease research and policy,1
grist,the european journal of contraception  reproductive health care,1
griffith university undergraduate psychology journal,the auk,1
griffith university undergraduate psychology journal,psychoneuroendocrinology,1
griffith law review,international journal for crime justice and social democracy,1
griffith law review,the rangeland journal,1
griffith law review,studies in the novel,1
griffith law review,survival,1
griffith law review,the beaver exploring canadas history,1
griffith law review,the d h lawrence review,1
griffith law review,the globe,1
griffith law review,the journal of the american osteopathic association,1
griffith law review,the midwest quarterly,1
griffith law review,the nation,1
griffith law review,the new republic,1
griffith law review,the new york review of books,1
griffith law review,the review of english studies,1
griffith law review,social science quarterly,1
griffith law review,time,1
griffith law review,transactions and proceedings of the royal society of victoria,1
griffith law review,twentieth century literature,1
griffith law review,university of chicago law review,1
griffith law review,volume 1 part 1 chapter 6 of the report of the royal commission on aboriginal peoples,1
griffith law review,wired,1
griffith law review,wisconsin international law journal,1
griffith law review,women and language,1
griffith law review,womens studies international forum,1
griffith law reviewn,harvard educational review,1
griffith law review,sociological forum,1
griffith law review,social media  society,1
griffith university undergraduate psychology journal,psychological inquiry,1
griffith law review,law text culture,1
griffith law review,international peacekeeping,1
griffith law review,international studies perspectives,1
griffith law review,international studies review,1
griffith law review,journal of aboriginal history,1
griffith law review,journal of affective disorders,1
griffith law review,journal of applied physiology,1
griffith law review,journal of conflict  security law,1
griffith law review,journal of gender social policy and the law,1
griffith law review,journal of sociology and social welfare,1
griffith law review,law library journal,1
griffith law review,literatura mexicana,1
griffith law review,social  legal studies,1
griffith law review,med sci monit,1
griffith law review,modern language review,1
griffith law review,monash university law review,1
griffith law review,new england journal of public policy,1
