source,target,weight
am chem j,arch neurol,1
integrative psychiatry,the american journal of psychology,1
integrative psychiatry,zygon,1
integrative psychiatry,the journal of the royal anthropological institute of great britain and ireland,1
am chem j,berichte,1
integrative psychiatry,the new review,1
integrative psychiatry,the psychiatric quarterly,1
integrative psychiatry,trials,1
am chem j,berichte der deutschen chemischen gesellschaft,1
am chem j,biochem pharmacol,1
am chem j,biomed res int,1
journal of mammalogy,journal of the american society of nephrology,1
j mater chem c,new journal of chemistry,1
journal of mammalogy,journal of the american research center in egypt,1
journal of mammalogy,journal of the american oriental society,1
journal of mammalogy,journal of the american medical directors association,1
j pediatr ophthalmol strabismus,nature genetics,1
am chem j,chemische berichte,1
journal of mammalogy,journal of social history,1
am chem j,epileptic disorders,1
american journal of physiology regulatory integrative and comparative physiology,journal of ultrastructure research,1
am chem j,coord chem rev,1
journal of mammalogy,journal of primate conservation,1
integrative psychological  behavioral science,the american journal of family therapy,1
journal of mammalogy,journal of physiology,1
j mater chem c,nanotechnologyn,1
journal of mammalogy,journal of physical oceanography,1
american journal of botany,icarus,1
am chem j,crit care,1
journal of mammalogy,journal of petrology,1
american journal of clinical pathology,genereviews,1
am chem j,dev med child neurol,1
am chem j,dtsch med wochenschr,1
integrative psychological  behavioral science,the auk,1
j pediatr ophthalmol strabismus,nature medicine,1
integrative psychological  behavioral science,the history of the family,1
am chem j,expert opin drug metab toxicol,1
j mater chem c,nanosystems physics chemistry mathematics,1
integrative psychological  behavioral science,the journal of social psychology,1
american journal of clinical pathology,genes  diseases,1
journal of mammalogy,journal of organic evolution,1
journal of mammalogy,journal of obstetrics and gynaecology of india,1
american journal of botany,human relations,1
american journal of botany,human molecular genetics,1
am chem j,expert opin investig drugs,1
integrative psychological  behavioral science,the psychoanalytic study of the child,1
journal of mammalogy,journal of neurophysiology,1
am chem j,expert review of clinical pharmacology,1
integrative psychological  behavioral science,review of general psychology,1
journal of mammalogy,journal of psychoneuroendocrinology,1
american journal of clinical pathology,gastroenterology clinics of north america,1
integrative psychological  behavioral science,psychoneuroendocrinology,1
journal of mammalogy,journal of small animal practice,1
am chem j,childs nerv syst,1
journal of mammalogy,journal of shellfish research,1
journal of mammalogy,journal of sexual medicine,1
journal of mammalogy,journal of sex research,1
integrative psychological  behavioral science,monographs of the society for research in child development serial no 94,1
integrative psychological  behavioral science,munks roll u2013 lives of the fellows,1
journal of mammalogy,journal of separation science,1
integrative psychological  behavioral science,nature reviews neuroscience,1
journal of mammalogy,journal of sedimentary petrology,1
j mater chem c,nature energy,1
j mater chem c,nature electronics,1
am chem j,clin cancer res,1
integrative psychological  behavioral science,plos one,1
am chem j,clin epigenetics,1
american journal of clinical pathology,g3,1
j pediatr ophthalmol strabismus,neurology,1
journal of mammalogy,journal of research of the national institute of standards and technology,1
american journal of physiology regulatory integrative and comparative physiology,journal of urban health,1
journal of mammalogy,journal of research in personality,1
am chem j,clin toxicol,1
integrative psychological  behavioral science,psychological bulletin,1
integrative psychological  behavioral science,psychological inquiry,1
j pediatr ophthalmol strabismus,neuropediatrics,1
j pediatr ophthalmol strabismus,new england journal of medicine,1
am chem j,cochrane database syst rev,1
integrative psychological  behavioral science,psychology of women quarterly,1
american journal of physiology regulatory integrative and comparative physiology,life sciences and space research,1
am assoc dent sch trans,oral surgery oral medicine oral pathology oral radiology and endodontics,1
j pediatr hematol oncol,mol biol cell,1
j mater res,journal of the american chemical societyn,1
integrative medicine,mayo clinic proceedings,1
journal of mammalogy,occ papers mus texas tech univ,1
integrative medicine,metabolism,1
journal of mammalogy,obstetrics and gynecology,1
integrative medicine,microbiological reviews,1
journal of mammalogy,obituary notices of fellows of the royal society,1
integrative medicine,mineral processing and extractive metallurgy review,1
journal of mammalogy,nyasaland agricultural quarterly journal,1
journal of mammalogy,nutrition in clinical practice,1
am anthropol,pflxfcgers arch,1
american journal of botany,indian forester,1
j mater res,journal of the electrochemical society,1
j pediatr hematol oncol,science,1
journal of mammalogy,nsca,1
journal of mammalogy,occasional papers,1
integrative medicine,minerals  energynbspu2013 raw materials report,1
american journal of clinical pathology,expert review of pharmacoeconomics  outcomes research,1
integrative medicine,mitochondrion,1
j pediatr hematol oncol,semin oncol,1
integrative medicine,molecular aspects of medicine,1
integrative medicine,nature genetics,1
integrative medicine,nihon ketsueki gakkai zasshi,1
j pediatr hematol oncol,southern medical journal,1
j pediatr hematol oncol,the american journal of human genetics,1
j mater res,journal of the american ceramic society,1
j pediatr hematol oncol,the american journal of surgical pathology,1
j mater res,journal of porous materials,1
integrative medicine,nobel prize laureate lecture,1
integrative medicine,maturitas,1
integrative medicine,lipids,1
j pediatr hematol oncol,the journal of pediatrics,1
j mater res,journal of vacuum science  technology a vacuum surfaces and films,1
american journal of botany,indian j med,1
j pediatr hematol oncol,pharmacol rev,1
integrative medicine,journal of materials science,1
j mater res,kona powder part j,1
integrative medicine,journal of neurooncology,1
j mater res,kona powder and particle journal,1
j pediatr hematol oncol,pharmacol ther,1
integrative medicine,journal of nuclear materials,1
j pediatr hematol oncol,pharmazie,1
j pediatr hematol oncol,plast reconstr surg,1
integrative medicine,journal of nutritional  environmental medicine,1
integrative medicine,journal of pediatric gastroenterology and nutrition,1
integrative medicine,journal of superhard materials,1
j pediatr hematol oncol,proceedings of the royal society of medicine,1
am anthropol,perspect nephrol hypertens,1
integrative medicine,journal of the american ceramic society,1
j pediatr hematol oncol,psychooncology,1
american journal of physiology regulatory integrative and comparative physiology,molecular medicine reports,1
journal of mammalogy,occasional papers of the bernice p bishop museum,1
integrative medicine,journal of the american college of cardiology,1
journal of mammalogy,occasional papers of bernice p bishop museum,1
integrative medicine,journal of the american heart association,1
j pediatr hematol oncol,radiology,1
integrative medicine,journal of thrombosis and haemostasis,1
integrative medicine,lancet,1
journal of mammalogy,occasional papers museum of natural history the university of kansas,1
integrative medicine,leukemia,1
j pediatr hematol oncol,reprod biol endocrinol,1
integrative medicine,nutrition metabolism and cardiovascular diseases,1
integrative medicine,osteoporosis international,1
journal of mammalogy,memoirs of the imperial academy of st petersburg science,1
journal of mammalogy,nordic hydrology,1
american journal of clinical pathology,expert reviews in molecular medicine,1
j pediatr neurosci,journal of medical genetics,1
american journal of physiology regulatory integrative and comparative physiology,molecular ecology,1
integrative medicine,the febs journal,1
integrative medicine,the journal of antibiotics,1
integrative medicine,the journal of clinical investigation,1
integrative medicine,the journal of investigative dermatology,1
integrative medicine,the journal of maternalfetal  neonatal medicine,1
american journal of physiology regulatory integrative and comparative physiology,molecular diagnosis  therapy,1
j pediatr neurosci,journal of molecular neuroscience,1
american journal of clinical pathology,eye and vision london england,1
integrative medicine,the journal of trace elements in experimental medicine,1
j pediatr neurosci,journal of neurochemistry,1
integrative medicine,the new england journal of medicine,1
j mater res,journal of materials science materials in medicine,1
j pediatr neurosci,journal of neurosurgery pediatrics,1
j pediatr neurosci,lancet,1
journal of mammalogy,noaa technical memorandum nmfsswfsc388,1
journal of mammalogy,noaa technical memorandum nmfsafsc355,1
integrative medicine,transactions of the american electrochemical society,1
journal of mammalogy,noaa technical memorandum nmfsafsc,1
journal of mammalogy,noaa southwest fisheries science center administrative report lj201601,1
journal of mammalogy,nihon juigaku zasshi,1
journal of mammalogy,newsweek,1
journal of mammalogy,newsnature,1
integrative medicine,yakugaku zasshi,1
integrative medicine,zeitschrift fxfcr angewandte physik,1
integrative medicine,zeitschrift fxfcr anorganische und allgemeine chemie,1
integrative medicine,the canadian journal of neurological sciences,1
j pediatr neurosci,journal of chromatography b,1
j pediatr hematol oncol,the journal of thoracic and cardiovascular surgery,1
j pediatr hematol oncol,trends mol med,1
journal of mammalogy,noticias de galapagos,1
j mater res,journal of polymer science part a1 polymer chemistry,1
j pediatr hematol oncol,thorac cardiovasc surg,1
american journal of botany,in vitro cellular  developmental biology u2013 plant,1
j mater res,journal of polymer engineering,1
integrative medicine,physica c superconductivity,1
j mater res,journal of physiology and pharmacology,1
american journal of physiology regulatory integrative and comparative physiology,molecular human reproduction,1
am anthropol,reprod biomed online,1
journal of mammalogy,northwest network bering land bridge national preserve cape krusenstern national monument kobuk valley national park noatak national preserve national park service alaska region inventory and monitoring program annual report 2001,1
integrative medicine,physiological reviews,1
integrative medicine,plant and soil,1
integrative medicine,plos one,1
j pediatr hematol oncol,virchows arch,1
integrative medicine,the american journal of pathology,1
integrative medicine,proceedings of the society for experimental biology and medicine,1
j pediatr hematol oncol,world j gastroenterol,1
integrative medicine,pure and applied chemistry,1
integrative medicine,radiation research,1
journal of mammalogy,north american bird bander,1
integrative medicine,regulatory toxicology and pharmacology,1
integrative medicine,research communications in chemical pathology and pharmacology,1
integrative medicine,science and technology of advanced materials,1
american journal of clinical pathology,expert review of proteomics,1
j mater res,journal of photonics for energy,1
integrative medicine,science china physics mechanics  astronomy,1
integrative medicine,separation science and technology,1
j mater res,journal of nanoscience and nanotechnology,1
am anthropol,journal of reproductive immunology,1
integrative medicine,journal of korean medical science,1
integrative medicine,journal of fusion energy,1
j mater res,microscopy and analysis,1
j pediatr hematol oncol,nature medicine,1
integrative cancer therapies,the medical clinics of north america,1
j pediatr hematol oncol,nature reviews drug discovery,1
j mater res,mrs bull,1
american journal of physiology regulatory integrative and comparative physiology,molecules,1
am anthropol,eur j obstet gynecol reprod biol,1
journal of mammalogy,otter specialist group bulletin,1
j pediatr hematol oncol,neurology,1
journal of mammalogy,otaenv636,1
j mater res,mol cryst liq cryst,1
integrative cancer therapies,the practising midwife,1
integrative cancer therapies,the western journal of medicine,1
integrative cancer therapies,theaustralian journal of holistic nursing,1
integrative cancer therapies,tidsskrift for den norske laegeforening,1
journal of mammalogy,pacific seabirds,1
journal of mammalogy,ornithologischer anzeiger,1
j mater res,micron,1
integrative cancer therapies,transactions of the connecticut academy of arts and sciences,1
integrative cancer therapies,trends in biochemical sciences,1
journal of mammalogy,ornithologische mitteilungen,1
integrative cancer therapies,trends in endocrinology  metabolism,1
american journal of physiology regulatory integrative and comparative physiology,molecular phylogenetics and evolution,1
journal of mammalogy,ornithol anz,1
integrative cancer therapies,trends in plant science,1
j mater res,materials transactions,1
integrative cancer therapies,tropical medicine and international health,1
journal of mammalogy,ornis scandinavica,1
journal of mammalogy,ornis norvegica,1
integrative cancer therapies,the lancet oncology,1
integrative cancer therapies,the journal of trace elements in experimental medicine,1
american journal of clinical pathology,expert review of molecular diagnostics,1
integrative cancer therapies,the journal of clinical investigation,1
american journal of clinical pathology,experimental gerontology,1
am anthropol,bmj,1
j pediatr hematol oncol,mol cell biol,1
j mater res,nat photonics,1
american journal of clinical pathology,experimental hematology,1
j mater res,nanoscale research letters,1
integrative cancer therapies,the european journal of internal medicine,1
integrative cancer therapies,the febs journal,1
am anthropol,clinical genetics,1
j mater res,nanoscale advances,1
journal of mammalogy,palaeontologia sinica,1
american journal of physiology regulatory integrative and comparative physiology,mutagenesis,1
j pediatr hematol oncol,nat immunol,1
j mater res,nano letters  this bit needs correcting,1
journal of mammalogy,pakistan j zool,1
journal of mammalogy,palaeontographica,1
american journal of botany,indian journal of dermatology venereology and leprology,1
american journal of clinical pathology,expert opin biol ther,1
integrative cancer therapies,the journal of experimental medicine,1
integrative cancer therapies,the journal of laboratory and clinical medicine,1
integrative cancer therapies,the journal of neuroscience,1
american journal of clinical pathology,expert opinion on drug safety,1
j mater res,mrs online proceedings library archive,1
american journal of physiology regulatory integrative and comparative physiology,monaldi archives for chest disease,1
integrative cancer therapies,the journal of pediatrics,1
integrative cancer therapies,the journal of physiology,1
integrative cancer therapies,the journal of the american osteopathic association,1
am anthropol,current opinion in obstetrics and gynecology,1
j mater res,materials science and engineering c,1
j pediatr hematol oncol,oncology williston park,1
integrative cancer therapies,united states federal register,1
integrative medicine,j econ entomol,1
am anthropol,hum reprod update,1
journal of mammalogy,ohio state museum,1
integrative comp biol,times literary supplement,1
integrative medicine,international journal of clinical pharmacology and therapeutics,1
integrative medicine,international journal of clinical pharmacology therapy and toxicology,1
integrative medicine,j alloys compd,1
integrative medicine,j am chem soc,1
journal of mammalogy,ohio j sci,1
j pediatr hematol oncol,pediatr res,1
j pediatr hematol oncol,pediatr surg int,1
j mater res,materials,1
integrative medicine,j chem phys,1
journal of mammalogy,oceologica,1
j pediatr hematol oncol,pediatric blood  cancer,1
american journal of clinical pathology,expert rev respir med,1
integrative medicine,j solid state chem,1
integrative medicine,journal of applied physics,1
american journal of physiology regulatory integrative and comparative physiology,molecular neurobiology,1
j pediatr hematol oncol,pediatric hematology and oncology,1
j pediatr hematol oncol,pediatric neurology,1
integrative medicine,journal of cerebral blood flow  metabolism,1
j mater res,mater sci eng c,1
j pediatr hematol oncol,pediatric research,1
integrative medicine,journal of clinical densitometry,1
am anthropol,hypertension,1
journal of mammalogy,ocean  coastal management,1
integrative medicine,journal of dental health,1
american journal of clinical pathology,expert review of hematology,1
integrative comp biol,quarterly review of biology,1
j pediatr hematol oncol,pediatr radiol,1
integrative comp biol,pnas,1
j pediatr hematol oncol,pediatr pathol lab med,1
american journal of physiology regulatory integrative and comparative physiology,molecular pharmaceutics,1
j pediatr hematol oncol,oncology williston park ny,1
journal of mammalogy,oralidad,1
integrative cancer therapies,vaccine,1
journal of mammalogy,ophelia,1
j mater res,materials research bulletin,1
j pediatr hematol oncol,pathol int,1
integrative cancer therapies,vesalius,1
integrative cancer therapies,vet q,1
integrative cancer therapies,who website,1
american journal of botany,indian journal of agricultural sciences,1
journal of mammalogy,open veterinary journal,1
integrative cancer therapies,womens health letter,1
j pediatr hematol oncol,pediatr dev pathol,1
american journal of physiology regulatory integrative and comparative physiology,molecular oncology,1
american journal of clinical pathology,expert review of antiinfective therapy,1
journal of mammalogy,open science,1
integrative cancer therapies,zeitschrift fxfcr kardiologie,1
integrative comp biol,interface focus,1
journal of mammalogy,ont fieldnat,1
integrative comp biol,j physiol,1
j mater res,materials chemistry and physics,1
j pediatr hematol oncol,pediatr neurol,1
journal of mammalogy,omni magazine,1
journal of mammalogy,oman medical journal,1
american journal of clinical pathology,expert review of clinical immunology,1
j pediatr hematol oncol,pediatr neurosurg,1
integrative medicine a clinicians journal,scand j gastroenterol,1
integrative medicine encinitas calif,j clin invest,1
journal of mammalogy,newsletter of the michigan entomological society,1
journal of mammalogy,mongolian journal of biological sciences,1
journal of mammalogy,mother tongue,1
integrative organismal biology,philosophical transactions,1
j pediatr nurs,oilfield review,1
j mater civ eng,journal of co2 utilization,1
j pediatr nurs,oxford research encyclopedia of global public health,1
j mater civ eng,journal of cleaner production,1
j pediatr nurs,philosophical transactions of the royal society b biological sciences,1
american journal of physiology regulatory integrative and comparative physiology,med res rev,1
j mater civ eng,journal of civil engineering and management,1
am assoc dent sch trans,american journal of clinical oncology,1
american journal of physiology regulatory integrative and comparative physiology,med probl perform art,1
journal of mammalogy,monografxedas del museo argentino de ciencias naturales,1
journal of mammalogy,monist,1
j mater chem c,zeitschrift fxfcr physik,1
j pediatr nurs,oil and gas journal,1
integrative organismal biology,proceedings of the dorset natural history and antiquarian field club,1
american journal of physiology regulatory integrative and comparative physiology,mech ageing dev,1
am assoc dent sch trans,american journal of surgical pathology,1
american journal of physiology regulatory integrative and comparative physiology,meat science,1
journal of mammalogy,monarchnet news u2013 a citizen science newsletter,1
journal of mammalogy,molluscan research,1
journal of mammalogy,molecular systems biology,1
journal of mammalogy,molecular reproduction and development,1
j mater chem c,the journal of physical chemistry b,1
am assoc dent sch trans,annals of diagnostic pathology,1
integrative organismal biology,proceedings of the yorkshire geological society,1
j pediatr nurs,prim care companion cns disord,1
journal of mammalogy,molecular microbiology,1
american journal of physiology regulatory integrative and comparative physiology,medical clinics of north america,1
journal of mammalogy,museum of paleontology,1
j pediatr nurs,journal of structural geology,1
american journal of physiology regulatory integrative and comparative physiology,medical oncology,1
j mater civ eng,key engineering materials,1
american journal of physiology regulatory integrative and comparative physiology,meta gene,1
american journal of physiology regulatory integrative and comparative physiology,melanoma research,1
journal of mammalogy,national biological service information and technology report 1,1
journal of mammalogy,nat struct mol biol,1
j pediatr nurs,journal of the geological society,1
j mater civ eng,journal of materials in civil engineering,1
journal of mammalogy,nat resources j,1
american journal of physiology regulatory integrative and comparative physiology,medical science monitor,1
journal of mammalogy,nat genet,1
j pediatr nurs,jpt online,1
j pediatr nurs,masui,1
journal of mammalogy,nat commun,1
j pediatr nurs,med hypotheses,1
american journal of physiology regulatory integrative and comparative physiology,medical electron microscopy,1
journal of mammalogy,nat can,1
journal of mammalogy,nat biotechnol,1
journal of mammalogy,nammco sci publ,1
j pediatr nurs,molecular and cellular endocrinology,1
journal of mammalogy,mycotaxon,1
integrative organismal biology,paludicola,1
journal of mammalogy,mycological writings,1
integrative organismal biology,palxe4ontologische zeitschrift,1
j mater civ eng,journal of environmental radioactivity,1
journal of mammalogy,mycologia memoirs,1
american journal of physiology regulatory integrative and comparative physiology,medical engineering  physics,1
journal of mammalogy,mycologia,1
journal of mammalogy,mxfcnchner geowissenschaftliche abhandlungen reihe a geologie und palxe4ontologie,1
journal of mammalogy,molecular ecology resources,1
j pediatr nurs,proceedings of the royal society of london b biological sciences,1
am assoc dent sch trans,bmc cancer,1
journal of mammalogy,merchants marine and commercial review,1
journal of mammalogy,mis publ zool univ michigan,1
journal of mammalogy,minds and machines,1
journal of mammalogy,midcontinental journal of archaeology,1
integrative organismal biology,senckenbergiana biologica,1
am assoc dent sch trans,journal of current ophthalmology,1
j mater chem c,tetrahedron,1
integrative organismal biology,special papers in palaeontology,1
journal of mammalogy,microbiology,1
am assoc dent sch trans,journal of investigative and clinical dentistry,1
j mater chem c,studies in conservation,1
am assoc dent sch trans,medscape,1
journal of mammalogy,methods in ecology and evolution,1
am assoc dent sch trans,oral diseases,1
journal of mammalogy,memorie della societxe1 italiana di scienze naturali,1
journal of mammalogy,molecular biosystems,1
j mater chem c,smart materials and structures,1
integrative organismal biology,stuttgarter beitrage zur naturkunde serie b geologie und palaontologie,1
american journal of physiology regulatory integrative and comparative physiology,liver international,1
j pediatr nurs,public health,1
american journal of physiology regulatory integrative and comparative physiology,lipids,1
integrative organismal biology,tacta palaeontologica polonica,1
j pediatr nurs,resources policy,1
j mater chem c,small,1
am assoc dent sch trans,oral surgery oral medicine and oral pathology,1
american journal of clinical pathology,food and nutrition bulletin,1
american journal of physiology regulatory integrative and comparative physiology,lighting research  technology,1
j pediatr nurs,schizophrenia bulletin,1
journal of mammalogy,memoirs of the museum of comparative zoology at harvard college,1
