source,target,weight
birth defects research,nature reviews molecular cell biology,2
birth defects research,neuropharmacology,2
birth defects research,neuroscience  biobehavioral reviews,2
scand j gastroenterol,syst appl microbiol,2
scand j gastroenterol,swed dent j,2
astronomy  astrophysics,c r acad sci paris,2
scand j gastroenterol,stress medicine,2
birth defects research,obstetrics  gynecology,2
american journal of occupational therapy,child neuropsychology,2
housing theory and society,science advances,2
birth defects research,human pathology,2
american journal of occupational therapy,chinese journal of integrative medicine,2
international journal of osteopathic medicine,public health nutrition,2
american museum novitates,the open geology journal,2
scand j haematol,virology,2
birth defects research,can med assoc j,2
scand j haematol,veterinary and comparative oncology,2
scand j haematol,urology,2
scand j haematol,tumour biology,2
houston business journal,papercity magazine,2
houston business journal,msnbc,2
birth defects research,cns drugs,2
international journal of osteopathic medicine,social science  medicine,2
international journal of osteopathic medicine,sports medicine and arthroscopy review,2
acm computing surveys,proceedings of the 40th international conference on software engineering  icse 18,2
housing theory and society,vet j,2
international journal of osteopathic medicine,the american journal of clinical nutrition,2
international journal of osteopathic medicine,the american journal of sports medicine,2
international journal of osteopathic medicine,the journal of bone and joint surgery british volume,2
birth defects research,dev cell,2
birth defects research,developmental disabilities research reviews,2
scand j gastroenterol suppl,the american journal of digestive diseases,2
birth defects research,developmental medicine  child neurology,2
birth defects research,developmental neuropsychology,2
scand j gastroenterol suppl,science,2
birth defects research,fertility and sterility,2
hot rod,rodder  super stock,2
american journal of obstetrics and gynecology,urologia internationalis,2
astronomy  astrophysics,current organic chemistry,2
international journal of pediatric otorhinolaryngology,nature neuroscience,2
sanpa,trends in microbiology,2
international journal of pediatric otorhinolaryngology,neurology,2
international journal of pediatric otorhinolaryngology,neuropharmacology,2
international journal of pediatric otorhinolaryngology,neuropsychiatric disease and treatment,2
hosp prog,obstet gynecol,2
hosp prog,n engl j med,2
international journal of pediatric otorhinolaryngology,neuroscience,2
american museum novitatesn,new zealand journal of zoology,2
american journal of obstetrics and gynecology,the journal of veterinary medical science,2
international journal of pediatric otorhinolaryngology,neurotoxicology,2
international journal of pediatric otorhinolaryngology,nihon jibiinkoka gakkai kaiho,2
sankhyu0101 ser a,the american statistician,2
bit numerical mathematics,the computer journal,2
hosp pract off ed,journal of affective disorders,2
bit numerical mathematics,the mathematical intelligencer,2
hosp pract off ed,j affect disord,2
bit numerical mathematics,theoretical computer science,2
hosp pract minneap,the cochrane database of systematic reviews,2
international journal of pediatric otorhinolaryngology,obesity,2
sankhyu0101,wires comput stat,2
bit stream,granta,2
bitch,booklist,2
international journal of pediatric otorhinolaryngology,obesity research,2
acm lisp pointers,ai memos,2
sankhyu0101,the annals of statistics,2
international journal of pediatric otorhinolaryngology,nederlands tijdschrift voor geneeskunde netherlands journal of medicine,2
sanspo,u671du65e5u65b0u805e,2
acm lisp pointers,higherorder and symbolic computation,2
acm journal on emerging technologies in computing systems,scientific reports,2
hospital  community psychiatry,journal of orthopaedic research,2
international journal of pediatric otorhinolaryngology,med hist,2
astronomische nachrichten,publications of lick observatory,2
bit numerical mathematics,ima journal of numerical analysis,2
international journal of pediatric otorhinolaryngology,medical and pediatric oncology,2
international journal of pediatric otorhinolaryngology,medical care,2
bit numerical mathematics,international journal for numerical methods in engineering,2
american journal of obstetrics and gynecology,the mount sinai journal of medicine,2
american journal of obstetrics and gynecology,the medical clinics of north america,2
international journal of pediatric otorhinolaryngology,medicine and science in sports and exercise,2
hospital  community psychiatry,journal of child psychology and psychiatry,2
bit numerical mathematics,journal of computer and system sciences,2
hospital  community psychiatry,journal of affective disorders,2
bit numerical mathematics,journal of guidance control and dynamics,2
bit numerical mathematics,journal of hydrologic engineering,2
american museum novitatesn,journal of mammalogy,2
hospital  community psychiatry,j clin psychiatry,2
bit numerical mathematics,journal of scientific and practical computing,2
santa barbara independent,the new york times,2
hospital  community psychiatry,international journal of law and psychiatry,2
international journal of pediatric otorhinolaryngology,molecular cancer research,2
international journal of pediatric otorhinolaryngology,molecular psychiatry,2
santa ana register,the van nuys news,2
acm journal on emerging technologies in computing systems,science,2
international journal of pediatric otorhinolaryngology,nature medicine,2
sankhyu0101,the annals of mathematical statistics,2
international journal of pediatric otorhinolaryngology,obesity surgery,2
sandgrouse,the journal of animal ecology,2
international journal of pediatric otorhinolaryngology,pathologiebiologie,2
bitch magazine,information communication  society,2
american journal of obstetrics and gynecology,the journal of maternalu2013fetal  neonatal medicine,2
hosp pract,neurorehabilitation and neural repair,2
sanfl football budget,south australian football budget,2
sandstone and tile,the stanford quad,2
american journal of obstetrics and gynecology,the journal of laryngology and otology,2
sandstone  tile,transactions of the burgon society,2
sandstone  tile,transactions of the american fisheries society,2
sandstone  tile,the pacific monthly,2
american journal of obstetrics and gynecology,the journal of infection,2
international journal of pediatric otorhinolaryngology,pediatric respirology and critical care medicine,2
hosp pract,multiple sclerosis houndmills basingstoke england,2
hosp pract,medical engineering  physics,2
international journal of pediatric otorhinolaryngology,pharmacological research,2
bitch magazine,theory culture  society,2
hosp pract,journal of rehabilitation research and development,2
sandgrouse,zoology in the middle east,2
sandgrouse,zoological research,2
bitch media,journal of glbt family studies,2
sandgrouse,zeitschrift fxfcr jagdwissenschaft,2
bitch media,new statesman,2
international journal of pediatric otorhinolaryngology,plos medicine,2
international journal of pediatric otorhinolaryngology,polski merkuriusz lekarski  organ polskiego towarzystwa lekarskiego,2
international journal of pediatric otorhinolaryngology,proc bayl univ med cent,2
hosp med,pediatr allergy immunol,2
hosp pract,the journal of spinal cord medicine,2
hosp pract 1995,int j obes lond,2
bitch,indiewire,2
international journal of pediatric otorhinolaryngology,pain medicine,2
hosp pract minneap,jama,2
sankhya b,the fibonacci quarterly,2
hosp pract 1995,world rev nutr diet,2
hosp pract 1995,trends endocrinol metab,2
american journal of obstetrics and gynecology,the journal of the american board of family medicine,2
hosp pract 1995,science,2
international journal of pediatric otorhinolaryngology,ophthalmology,2
sankhya,the national medical journal of india,2
bitch,publishers weekly,2
bitch,rolling stone,2
american journal of obstetrics and gynecology,the journal of rheumatology,2
hosp pract 1995,obesity silver spring,2
acm mobicom,digital technical journal,2
sankhya,south asia research,2
international journal of pediatric otorhinolaryngology,orthodontics  craniofacial research,2
bitch,usa today,2
bitch,variety,2
hosp pract 1995,n engl j med,2
astronomische nachrichten,proceedings of the royal irish academy,2
international journal of pediatric otorhinolaryngology,otolaryngologyhead and neck surgery,2
sankhya,social indicators research,2
acm multimedia,proceedings of the vldb endowment,2
american museum of natural history,annals and magazine of natural history,2
acm multimedia,sigmod record,2
bitch magazine,computer law  security review,2
santa clara journal of international law,the economist,2
bit numerical mathematics,ieee transactions on automatic control,2
santa clara journal of international law,the journal of politics,2
bishop museum occasional papers,transactions and proceedings of the new zealand institute,2
international journal of pediatric otorhinolaryngology,journal of environmental management,2
international journal of pediatric otorhinolaryngology,journal of gastroenterology and hepatology,2
santa cruz sentinel,the san francisco examiner,2
hospital and community psychiatry,transcultural psychiatry,2
hospital and community psychiatry,the new england journal of medicine,2
bishop museum occasional papers,verhandl abh zoolbot ges wien,2
hospital and community psychiatry,the journal of nervous and mental disease,2
international journal of pediatric otorhinolaryngology,journal of health economics,2
astronomische nachrichten,report of the seventyfifth meeting of the british association for the advancement of science south africa,2
astronomische nachrichten,report of the fifteenth meeting of the british association for the advancement of science held at cambridge in june 1845 xa7 notices and abstracts of miscellaneous communications to the sections,2
hospital and community psychiatry,the american journal of clinical hypnosis,2
bishop museum occasional papers,wound repair and regeneration,2
bishop museum occasional papers,zeitschrift fxfcr systematische hymenopterologie und dipterologie,2
international journal of pediatric otorhinolaryngology,journal of laboratory and clinical medicine,2
american journal of obstetrics and gynecology,the western journal of emergency medicine,2
hospital and community psychiatry,psychological assessment,2
astronomische nachrichten,railway strategies,2
american journal of obstetrics and gynecology,the veterinary record,2
hospital and community psychiatry,psychiatric bulletin,2
international journal of pediatric otorhinolaryngology,journal of midwifery  womens health,2
santa cruz evening news,the los angeles times,2
hospital and community psychiatry,mental health today,2
bismarck daily tribune,motography,2
hospital and community psychiatry,journal of the royal society of medicine,2
bismarck daily tribune,the moving picture world,2
hospital and community psychiatry continued by psychiatric services,schizophrenia bulletin,2
bishop museum occasional papers,trans ent soc london,2
bit numerical mathematics,ieee annals of the history of computing,2
international journal of pediatric otorhinolaryngology,journal of dental research,2
santxe9 mentale au quxe9bec,z psychosom med psychoanal,2
santxe9 mentale,social theory  health,2
astronomische nachrichten,science china physics mechanics  astronomy,2
santxe9 mentale,science technology  human values,2
