source,target,weight
celestial mechanics and dynamical astronomyn,geology,1
archives de linstitut pasteur de tunis,the american journal of tropical medicine and hygiene,1
celestial mechanics and dynamical astronomy,solar physics,1
archives de linstitut pasteur de tunis,the american journal of psychiatry,1
archives de linstitut pasteur de tunis,science,1
celestial mechanics and dynamical astronomy,springer,1
celestial mechanics and dynamical astronomy,symposium  international astronomical union,1
celestial mechanics and dynamical astronomy,technical report massachusetts institute of technology,1
celestial mechanics and dynamical astronomy,tectonophysics,1
celestial mechanics and dynamical astronomy,tellus,1
archives de linstitut pasteur de tunis,scand j infect dis,1
archives de linstitut pasteur de tunis,revue scientifique et technique,1
archives de linstitut pasteur de tunis,revista do hospital das clinicas,1
archives de linstitut pasteur de tunis,reviews of infectious diseases,1
celestial mechanics and dynamical astronomy,the christian science monitor,1
celestial mechanics and dynamical astronomy,the interplanetary network progress report,1
celestial mechanics and dynamical astronomy,the popular science monthly,1
celestial mechanics and dynamical astronomy,times colonist,1
celestial mechanics and dynamical astronomy,transactions of the american academy of ophthalmology and otolaryngology,1
celestial mechanics and dynamical astronomy,us geological survey professional paper,1
celestial mechanics and dynamical astronomy,wired,1
celestial mechanics and dynamical astronomy,workshop on new views of the moon integrated remotely sensed geophysical and sample datasets,1
archives de linstitut pasteur dalgxe9rie,molecular phylogenetics and evolution,1
archives de linstitut pasteur dalgxe9rie,malaria journal,1
cea critic,modern language notes,1
cell,clinical medicine  research,1
archives de biologie,computational biology and chemistry,1
archives de biologie,cold spring harbor symposia on quantitative biology,1
archives de biologie,chromosome research,1
cell,clinical infectious diseases an official publication of the infectious diseases society of america,1
cell,clinical journal of oncology nursing,1
archives de biologie,chemical reviews,1
cell,clinical key,1
archives de biologie,caryologia u2013 international journal of cytology cytosystematics and cytogenetics,1
cell,clinical laboratory medicine,1
cell,clinical lymphoma,1
archives de biologie,caryologia u2013 international journal of cytology cytosystematics,1
archives de biologie,cr ass anat,1
archives de biologie,bull math biol,1
archives de biologie,bull hist med,1
archives de biologie,bull clin sci acad r belg,1
archives de biologie,botanical journal of the linnean society,1
archives de biologie,biophysical journal,1
archives de biologie,biologisches zentralblatt,1
archives de biologie,bioinformatics,1
cell,clinical ophthalmology,1
archives de biologie,biochemical pharmacology,1
cell,clinical pediatrics,1
archives de biologie,connecticut medicine,1
archives de biologie,curr opin plant biol,1
archives de biologie,archives of microbiology,1
archives de biologie,cytometry,1
cell,clinical anatomy new york ny,1
archives de biologie,histol histopathol,1
archives de biologie,genetica,1
cell,clinical and experimental medicine,1
archives de biologie,fertility and sterility,1
cell,clinical and experimental pharmacology and physiology,1
archives de biologie,faseb journal,1
cell,clinical and translational oncology,1
archives de biologie,environmental health perspectives,1
archives de biologie,de physicus,1
cell,clinical breast cancer,1
archives de biologie,current biology,1
archives de biologie,cytogenetics and cell genetics,1
cell,clinical cases in mineral and bone metabolism,1
archives de biologie,current pharmaceutical design,1
archives de biologie,current opinion in structural biology,1
cell,clinical diabetes,1
cell,clinical diabetes and endocrinology,1
cell,clinical drug investigation,1
archives de biologie,current opinion in cell biology,1
archives de biologie,current opinion in biotechnology,1
cell,clinical epidemiology,1
cell,clinical pharmacology,1
cell,clinical physiology and functional imaging,1
archives de linstitut pasteur dalgxe9rie,journal of vector ecology  journal of the society for vector ecology,1
archives danatomie et de cytologie pathologiques,reprod biol endocrinol,1
cell,cognitive development,1
cell,cognitive neuropsychology,1
cell,cognitive processing,1
archives danatomie et de cytologie pathologiques,sleep medicine reviews,1
archives danatomie et de cytologie pathologiques,scientific american,1
cell,cognitive studies bulletin of the japanese cognitive science society,1
cell,cold spring harb mol case stud,1
archives danatomie et de cytologie pathologiques,schizophrenia research and treatment,1
archives danatomie et de cytologie pathologiques,schizophr res,1
archives danatomie et de cytologie pathologiques,revista brasileira de psiquiatria,1
archives danatomie et de cytologie pathologiques,psychopharmacology bulletin,1
cell,cognitive and behavioral practice,1
archives danatomie et de cytologie pathologiques,psychopathology,1
cell,cold spring harbor symp quantit biol,1
archives danatomie et de cytologie pathologiques,psychological medicine monograph supplement,1
cell,college music symposium,1
cell,colorectal disease,1
cell,columbia university,1
archives danatomie et de cytologie pathologiques,psychiatria polska,1
archives danatomie et de cytologie pathologiques,psychiatria danubina,1
cell,comments on theoretical biology,1
cell,commonwealth scientific and industrial research organization,1
cell,cognitive computation,1
archives danatomie et de cytologie pathologiques,social psychiatry and psychiatric epidemiology,1
cell,clinical practice and epidemiology in mental health,1
archives danatomie et de cytologie pathologiques,the primary care companion for cns disorders,1
cell,clinical psychological science,1
archives danatomie et de cytologie pathologiques,world journal of urology,1
archives danatomie et de cytologie pathologiques,transl psychiatry,1
cell,clinical schizophrenia  related psychoses,1
archives danatomie et de cytologie pathologiques,transcultural psychiatry,1
archives danatomie et de cytologie pathologiques,therapeutic advances in psychopharmacology,1
cell,clinical toxicology,1
archives danatomie et de cytologie pathologiques,therapeutic advances in drug safety,1
cell,clinics in chest medicine,1
cell,clinics in endocrinology and metabolism,1
archives danatomie et de cytologie pathologiques,the medical journal of australia,1
archives danatomie et de cytologie pathologiques,telemedicine and ehealth,1
cell,cliometrica,1
archives danatomie et de cytologie pathologiques,the journal of urology,1
cell,cloning and stem cells,1
cell,cns drug rev,1
archives danatomie et de cytologie pathologiques,the journal of cell biology,1
archives danatomie et de cytologie pathologiques,the international journal of social psychiatry,1
archives danatomie et de cytologie pathologiques,the british journal of psychiatry supplement,1
cell,cns spectr,1
archives danatomie et de cytologie pathologiques,the australasian medical journal,1
archives danatomie et de cytologie pathologiques,the annals of pharmacotherapy,1
cell,clinical anatomy,1
archives de biologie,human genetics,1
archives de biologie,ichthyological research,1
cell,chonnam medical journal,1
archives de biologie,the journal of hygiene,1
archives de biologie,the journal of heredity,1
cell,china journal of chinese materia medica,1
archives de biologie,the journal of general physiology,1
archives de biologie,the journal of experimental medicine,1
archives de biologie,the japanese journal of genetics,1
cell,chinese journal of traumatology  zhonghua chuang shang za zhi  chinese medical association,1
archives de biologie,the biochemical journal,1
cell,chinese medicine,1
archives de biologie,the american naturalist,1
archives de biologie,systematic biology,1
cell,childrens literature in education,1
archives de biologie,symposia of the society for experimental biology,1
archives de biologie,shokubutsugaku zasshi,1
archives de biologie,scientific reports,1
archives de biologie,rev med virol,1
archives de biologie,quarterly reviews of biophysics,1
cell,chromosome research an international journal on the molecular supramolecular and evolutionary aspects of chromosome biology,1
cell,chronic respiratory disease,1
cell,chronica botanica,1
archives de biologie,protistology,1
archives de biologie,plos pathogens,1
cell,chimerism,1
archives de biologie,the new england journal of medicine,1
archives de biologie,immunological reviews,1
archives de linstitut pasteur dalgxe9rie,biomedica  revista del instituto nacional de salud,1
archives de linstitut pasteur dalgxe9rie,journal of tropical medicine,1
archives de linstitut pasteur dalgxe9rie,journal of medical entomology,1
cell,chemische berichte,1
archives de linstitut pasteur dalgxe9rie,insect science,1
archives de linstitut pasteur dalgxe9rie,documenta neerlandica et indonesica de morbis tropicis,1
cell,chemistry  industry,1
cell,chemistry an asian journal,1
cell,chemistry and industry,1
archives de linstitut pasteur dalgxe9rie,boletxedn sociedad entomolxf3gica aragonesa,1
archives de linstitut pasteur dalgxe9rie,bmc genomics,1
archives de biologie,u0423u0441u043fu0435u0445u0438 u044du043au0441u043fu0435u0440u0438u043cu0435u043du0442u0430u043bu044cu043du043eu0439 u0431u0438u043eu043bu043eu0433u0438u0438 advances in experimental biology series b,1
archives de biologie,the yale journal of biology and medicine,1
cell,chemosensory perception,1
cell,chemosphere,1
cell,chemotherapy research and practice,1
archives de biologie,trends in biochemical sciences,1
cell,chemsuschem,1
archives de biologie,toxicology,1
archives de biologie,toxicological sciences,1
cell,child and adolescent psychiatric clinics of north america,1
cell,child and adolescent psychiatry and mental health,1
cell,child dev,1
archives de biologie,plos one,1
archives de biologie,plant molecular biology,1
archives de biologie,plant biosystems,1
cell,clin pediatr phila,1
cell,clin gastroenterol hepatol,1
archives de biologie,journal of molecular evolution,1
archives de biologie,journal of forensic sciences,1
archives de biologie,journal of experimental zoology,1
archives de biologie,journal of experimental botany,1
cell,clin j pain,1
cell,clin lab med,1
cell,clin lung cancer,1
archives de biologie,journal of biomolecular structure  dynamics,1
cell,clin otolaryngol,1
cell,clin perinatol,1
archives de biologie,philosophical transactions of the royal society of london series b biological sciences,1
cell,clin proteomics,1
cell,clin psychopharmacol neurosci,1
archives de biologie,j mol biol,1
archives de biologie,j exp zoology,1
cell,clin toxicol,1
archives de biologie,j exp zool,1
archives de biologie,international journal of developmental biology,1
archives de biologie,international immunopharmacology,1
cell,clinical  experimental immunology,1
archives de biologie,insect biochemistry and molecular biology,1
archives de biologie,journal of structural biology,1
archives de biologie,journal of the american chemical society,1
archives de biologie,mammalian genome,1
archives de biologie,medicinischchemische untersuchungen,1
archives de biologie,pharmacology  therapeutics,1
cell,circulation heart failure,1
archives de biologie,nature nanotechnology,1
archives de biologie,nature education,1
archives de biologie,nature communications,1
archives de biologie,nature chemical biology,1
archives de biologie,nat rev genet,1
cell,cli,1
archives de biologie,molecular reproduction and development,1
cell,clin biochem rev,1
archives de biologie,molecular human reproduction,1
cell,clin case rep,1
cell,clin cases miner bone metab,1
archives de biologie,molecular biology reports,1
archives de biologie,molecular  general genetics,1
archives de biologie,micron,1
cell,clin colorectal cancer,1
cell,clin cosmet investig dermatol,1
cell,clin diagn lab immunol,1
cell,clin drug investig,1
archives de biologie,methods in molecular biology,1
celestial mechanics and dynamical astronomy,meteoritics and planetary science,1
archives de lorient latin,speculum,1
celestial mechanics and dynamical astronomy,meteoritical society,1
cefp journal,journal of the american institute of architects,1
ceeman,universitieshandbook,1
archives de pediatrie,bju international,1
archives de pediatrie,birth defects res a clin mol teratol,1
archives de pediatrie,biopharmaceutics  drug disposition,1
ceeol migration and ethnic themes,druu0161tvene obavijesti,1
cefas report 13,english nature reports,1
cefas report 13,environmental modelling  software,1
cefas report 13,jncc report,1
cefas report 13,proceedings of the yorkshire geological society,1
cefas report 13,the naturalist,1
ceglxe9di hxedrlap,nxe9pszabadsxe1g pest megyei krxf3nika mellxe9klet,1
archives de pediatrie,bmc neurology,1
ceh horse report,drugs,1
ceh horse report,equine veterinary education,1
archives de pediatrie,biomedical  environmental mass spectrometry,1
ceh horse report,journal of anatomy,1
ceh horse report,journal of equine veterinary science,1
ceh horse report,journal of orthopaedic research,1
