source,target,weight
verhandlungen des naturhistorischen vereins der preussischen rheinlande und westfalens,zeitschrift fxfcr wissenschaftliche zoologie,1
18th aiaa lighterthanair systems technology conference,american helicopter society,1
verhandlungen der physikalischmedicinischen gesellschaft in wxfcrzburg,videnskabelige meddedelser fra den dansk naturhistoriske forening i kxf8benhavn,1
verhandlungen der physikalischmedizinische gesellschaft zu wxfcrzburg,zoologische jahrbxfccher,1
18th aiaa lighterthanair systems technology conference,proceedings of spie smart structures and materials 2006 smart structures and integrated systems,1
18th aiaa lighterthanair systems technology conference,naval air warfare centeraircraft division,1
18th aiaa lighterthanair systems technology conference,journal of the west,1
verhandlungen der zoologischbotanischen gesellschaft in wien,verhandlungen des naturwissenschaftlichen vereins in hamburg ser 3,1
18th aiaa lighterthanair systems technology conference,journal of the american helicopter society,1
verhandlungen der zoologischbotanischen gesellschaft in wien,vestnik zoologii,1
18th aiaa lighterthanair systems technology conference,journal of experimental biology,1
verhandlungen der zoologischbotanischen gesellschaft in wien,vierter theil schulzwundermann hamm,1
18th aiaa lighterthanair systems technology conference,journal of avian biology,1
verhandlungen der zoologischbotanischen gesellschaft in wien,world amphipoda database,1
verhandlungen der zoologischbotanischen gesellschaft in wien,xd6fversigt af kongl vetenskapsakademiens forhandlingar,1
verhandlungen der zoologischbotanischen gesellschaft in wien,xd6sterreichische zeitschrift fxfcr pilzkunde,1
verhandlungen der zoologischbotanischen gesellschaft in wien,zeitschrift fxfcr systematische hymenopterologie und dipterologie,1
18th aiaa lighterthanair systems technology conference,international journal of micro air vehicles,1
18th aiaa lighterthanair systems technology conference,iii congreso argentino de ingenierxeda aeronxe1utica caia 3,1
verhandlungen der zoologischbotanischen gesellschaft in wien,zoologica,1
verhandlungen der zoologischbotanischen gesellschaft in wien,zoological magazine tokyo,1
18th aiaa lighterthanair systems technology conference,evolutionary ecology,1
18th aiaa lighterthanair systems technology conference,american institute of aeronautics and astronautics,1
verhandlungen des naturforschenden vereines in brxfcnn,wiener entomologische zeitung,1
verhandlungen des naturhistorischen vereins der preussischen rheinlande und westfalens,zookeys,1
1895 mille huit cent quatrevingtquinze revue de lassociation franxe7aise de recherche sur lhistoire du cinxe9ma,1895 revue de lassociation franxe7aise de recherche sur lhistoire du cinxe9ma,1
vermont business magazine,vermont business magazine,1
vermont history,vermont history,1
vermont history,world anthropology,1
vermont journal of environmental law,vermont journal of environmental law,1
vermont journal of environmental law,virginia environmental law journal n,1
vermont journal of environmental law,water research,1
vermont journal of environmental law,zoning and planning law report,1
vermont law review,virginia law review,1
vermont law review,widener law review,1
vermont law review,world development,1
vermont law review,wthe oracle of reason,1
vermont law review,yale journal of international law,1
1895 mille huit cent quatrevingtquinze revue de lassociation franxe7aise de recherche sur lhistoire du cinxe9ma,rethinking history,1
vermonts northland journal,vermonts northland journal reprinting the june 13 1939 article from the caledoniarecord st johnsbury,1
1895 mille huit cent quatrevingtquinze revue de lassociation franxe7aise de recherche sur lhistoire du cinxe9ma,british journal of photography,1
vernate,visaya,1
