source,target,weight
fishery bulletin,geology,1
fishery bulletin,geoecomarina,1
fishery bulletin,geochimica et cosmochimica acta,1
fishery bulletin,genetics,1
fisherman life,perc reports,1
fisherman life,time,1
fisherman life,trends in ecology  evolution,1
fishers colonial magazine and commercial maritime journal,journal of kerala studies,1
fishers colonial magazine and commercial maritime journal,monthly notices of the royal astronomical society,1
fishers colonial magazine and commercial maritime journal,the british journal for the history of science,1
fishers colonial magazine and commercial maritime journal,the madras journal of literature and science,1
fishers colonial magazine and commercial maritime journal,transactions of the royal society of edinburgh,1
animal learning and behavior,quarterly journal of economics,1
fishery bulletin,florida fishery bulletin,1
fishery bulletin,food additives and contaminants,1
fishery bulletin,food control,1
fishery bulletin,fragmenta entomologica,1
fishery bulletin,front neuroendocrinol,1
animal learning and behavior,psychopharmacology,1
animal learning and behavior,psychonomic bulletin  review,1
fishery bulletin,galathea rep,1
fishery bulletin,gazelle the palestinian biological bulletin,1
fishery bulletin,gems  gemology,1
fishery bulletin,general and comparative endocrinology,1
fishery bulletin,genesis,1
fisheries research report,spc live reef fish information bulletin,1
fisheries research report,records of the australian museum supplement,1
first opinions  second reactions,reading time,1
fisheries research,journal of educational psychology,1
fisheries research,journal of applied psychology,1
fisheries research,journal of biogeography,1
fisheries research,journal of bioluminescence and chemiluminescence,1
fisheries research,journal of biophysics,1
fisheries research,journal of black sea  mediterranean environment,1
fisheries research,journal of chemical ecology,1
fisheries research,journal of clinical psychology,1
animal nutrition,va evidencebased synthesis program reports,1
fisheries research,journal of crosscultural psychology,1
fisheries research,journal of crustacean biology,1
animal nutrition,the journal of cell biology,1
animal nutrition,world journal of gastroenterology,1
fisheries research,journal of experimental zoology part a comparative experimental biology,1
fisheries research,journal of field archaeology,1
animal nutrition,scientific reports,1
fisheries research,journal of foodservice,1
fisheries research,journal of freshwater ecology,1
animal nutrition,regulatory toxicology and pharmacology,1
fisheries research,journal of invertebrate pathology,1
fisheries research,journal of mammalogy,1
fisheries research,journal of marine science,1
fisheries research,journal of marketing,1
animal nutrition,wiener klinische wochenschrift,1
fisheries research,jasa,1
fisheries research,journal of molluscan studies,1
fisheries research,indian j fish,1
fisheries research,german federal agency for nature conservation,1
fisheries research,global change biology,1
fisheries research,gulf and caribbean research,1
fisheries research,helgoland marine research,1
fisheries research,historical archaeology,1
fisheries research,human dimensions of wildlife,1
animal nutrition and health,arch gynecol obstet,1
animal nutrition and health,applied microbiology,1
fisheries research,ichthyological bulletin jlb smith institute of ichthyology rhodes university,1
animal nutrition and health,applied and environmental microbiology,1
fisheries research,indian journal of fisheries,1
fisheries research,japanese journal of ichthyology,1
animal nutrition and health,antonie van leeuwenhoek,1
animal nutrition,zhonghua yu fang yi xue za zhi,1
fisheries research,international journal of environmental research and public health,1
fisheries research,international journal of plant sciences,1
fisheries research,international journal of remote sensing,1
fisheries research,international journal of systematic bacteriology,1
fisheries research,international journal of tourism research,1
fisheries research,issues in ecology,1
fisheries research,italian journal of zoology,1
fisheries research,iucn red list of threatened species,1
fisheries research,journal of microscopy and ultrastructure,1
fisheries research,journal of morphology,1
fisheries research,neues jahrbuch fxfcr geologie und palxe4ontologie abhandlungen,1
fisheries research,methods in ecology and evolution,1
animal nutrition,journal of the american dietetic association,1
fisheries research,marine fisheries information service technical and extension series,1
fisheries research,marine fisheries review,1
fisheries research,marine micropaleontology,1
animal nutrition,journal of pediatric gastroenterology and nutrition,1
animal nutrition,journal of parenteral and enteral nutrition,1
fisheries research,marine resource economics,1
fisheries research,materials science and engineering a,1
fisheries research,mediterranean marine science,1
fisheries research,memoirs of the carnegie museum,1
animal nutrition,journal of nutrigenetics and nutrigenomics,1
animal nutrition,lancet,1
fisheries research,molecular ecology notes,1
animal nutrition,journal of clinical gastroenterology,1
fisheries research,molecular phylogenetics  evolution,1
animal nutrition,journal of biosciences,1
fisheries research,natural history,1
animal nutrition,j nutr,1
fisheries research,nature communications,1
fisheries research,nature news,1
fisheries research,naturwissenschaften,1
fisheries research,nau0161e more,1
animal nutrition,jpen journal of parenteral and enteral nutrition,1
animal nutrition,life sciences,1
animal nutrition,plos one,1
fisheries research,journal of the kansas entomological society,1
fisheries research,journal of northwest atlantic fishery science,1
fisheries research,journal of paleontology,1
