source,target,weight
naturwissenschaften,paleontological society memoir,1
naturwissenschaften,paleontological society papers,1
acta zoologica cracoviensia,vectorborne and zoonotic diseases,1
naturwissenschaften,paleontologiya stratigrafiya i litologiya,1
naturwissenschaften,paleontologu0131a y dinosaurios en amxe9rica latina,1
naturwissenschaften,paleontology and geology of the upper jurassic morrison formation new mexico museum of natural history and science bulletin,1
naturwissenschaften,paleoparks  the protection and conservation of fossil sites worldwide,1
naturwissenschaften,paleoparks u2013 the protection and conservation of fossil sites worldwide,1
naturwissenschaften,paleovertebrata et paleoanthropologia,1
naturwissenschaften,palevol,1
naturwissenschaften,paludicila,1
acta zoologica cracoviensia,v agronomia lusitana,1
acta zoologica cracoviensia,us department of agriculture bulletin,1
naturwissenschaften,pestic biochem physiol,1
naturwissenschaften,pesticide biochem phys,1
naturwissenschaften,petroleum geology conference,1
naturwissenschaften,phys lett,1
naturwissenschaften,phys rev b,1
acta zoologica cracoviensia,stray feathers a journal of ornithology for india and its dependencies,1
naturwissenschaften,phys rev st accel beamsn,1
acta zoologica cracoviensia,steenstrupia,1
naturwissenschaften,physica c,1
acta zoologica cracoviensia,soobtzhenija akademii nauk gruzinskoj sssr,1
naturwissenschaften,physical entomology,1
acta zoologica cracoviensia,soft robotics,1
acta zoologica cracoviensia,society for science  the public,1
acta zoologica cracoviensia,smithsonian,1
acta zoologica cracoviensia,scientific american,1
acta zoologica cracoviensia,science china life sciences,1
acta zoologica cracoviensia,science china earth sciences,1
naturwissenschaften,physics of atomic nuclei,1
naturwissenschaften,physics of fluids,1
acta zoologica cracoviensia,science and justice,1
naturwissenschaften,physics procedia,1
acta zoologica cracoviensia,schriften der alfredwegenerstiftung,1
naturwissenschaften,physics world,1
acta zoologica cracoviensia,sbornxedk geologickxfdch vu011bd paleontologie,1
naturwissenschaften,physiol biochem zool,1
naturwissenschaften,phys lettn,1
naturwissenschaften,phycologia,1
acta zoologica cracoviensia,the open ornithology journal,1
acta zoologica cracoviensia,stuttgarter beitrage zure naturkunde serie b geologie und palaontologie,1
acta zoologica cracoviensia,the journal of germanic philology,1
naturwissenschaften,pflxfcgers archiv fxfcr die gesamte physiologie des menschen und der tiere,1
acta zoologica cracoviensia,the journal of experimental biology,1
naturwissenschaften,phd thesis,1
acta zoologica cracoviensia,the iucn red list of threatened species,1
acta zoologica cracoviensia,the canadian fieldnaturalist,1
acta zoologica cracoviensia,the canadian entomologist supplement,1
naturwissenschaften,philos trans r soc lond b biol sci,1
naturwissenschaften,philosophica,1
acta zoologica cracoviensia,the australian entomologist,1
naturwissenschaften,philosophical transactions biological sciences,1
acta zoologica cracoviensia,the american midland naturalist,1
acta zoologica cracoviensia,tertiary research,1
acta zoologica cracoviensia,systematics and biodiversity,1
acta zoologica cracoviensia,syllogeus,1
acta zoologica cracoviensia,swiss journal of palaeontology,1
naturwissenschaften,philosophical transactions of the royal society of london b biological sciences,1
acta zoologica cracoviensia,stuttgarter beitrxe4ge zur naturkunde serie b geologie und palxe4ontologie,1
naturwissenschaften,philosophy of science,1
