source,target,weight
law  contemporary problems,time,1
law  contemporary problems,neuroimage,1
law  contemporary problems,new republic,1
law  contemporary problems,pediatric annals,1
law  contemporary problems,pediatric clinics of north america,1
african journal of medicine and medical sciences,chinese medical journal,1
law  contemporary problems,perspect sex reprod health,1
law  contemporary problems,plos one,1
law  contemporary problems,politics  gender,1
law  contemporary problems,psychiatric quarterly,1
law  contemporary problems,psychol bull,1
african journal of medicine and medical sciences,chemischer informationsdienst,1
law  contemporary problems,psychological medicine,1
law  contemporary problems,psychology health  medicine,1
law  contemporary problems,psychopharmacology,1
law  contemporary problems,society for research and child development,1
law  contemporary problems,the american psychologist,1
law  contemporary problems,the future of children,1
law  contemporary problems,the international and comparative law quarterly,1
law  contemporary problems,the journal of nervous and mental disease,1
law  contemporary problems,the new practical reference library,1
law  contemporary problems,the new zealand medical journal,1
le figaro,proceedings of 14th international conference on remote engineering and virtual instrumentation,1
le figaro,proceedings of 5th international conference on machine control and guidance,1
lecture notes in computer science,mathematika,1
learning and individual differences,management  organizational history,1
learning  motivation,quarterly journal of experimental psychology b,1
african journal of ecology,journal of mosaic research,1
learning and computational neuroscience foundations of adaptive networks,machine learning,1
learning and computational neuroscience foundations of adaptive networks,network computation in neural systems,1
learning and computational neuroscience foundations of adaptive networks,proceedings of eighth acm conference on computational learning theory,1
learning and computational neuroscience foundations of adaptive networks,science,1
learning and computational neuroscience foundations of adaptive networks,the journal of neuroscience,1
learning and individual differences,learning and memory,1
learning and individual differences,learning disabilities research  practice,1
learning and individual differences,learning disabilities research and practice,1
learning and individual differences,mayo clinic proceedings,1
learning and individual differences,preventing school failure,1
learning and individual differences,media effects advances in theory and research,1
african journal of ecology,journal of maps,1
african journal of ecology,journal of mammalian evolution,1
learning and individual differences,mediterranean journal of social sciences,1
african journal of ecology,journal of lipid research,1
african journal of ecology,journal of international wildlife law  policy,1
learning and individual differences,merrill palmer quarterly,1
learning and individual differences,metacognition cognition and human performance,1
african journal of ecology,journal of insect science,1
learning and individual differences,metrologia,1
learning  motivation,quarterly journal of experimental psychology,1
learning  motivation,psychonomic bulletin  review,1
learning  motivation,psychological science,1
learning  motivation,psychological review,1
african journal of ecology,journal of the drylands,1
learning  memory,trends in genetics,1
learning  memory,trends in microbiology,1
learning  memory,trends in molecular medicine,1
african journal of ecology,journal of the asiatic society of bengal,1
african journal of ecology,journal of sustainable tourism,1
learning  memory,virtual reality,1
learning  memory,wisconsin medical society,1
learning  memory cold spring harbor ny,learning  memory cold spring harbor ny,1
learning  memory cold spring harbor ny,neurobiology of learning and memory,1
learning  memory cold spring harbor ny,neuron,1
african journal of ecology,journal of research in medical sciences,1
african journal of ecology,journal of raptor research,1
learning  motivation,learning  motivation,1
learning  motivation,neuropsychologia,1
african journal of ecology,journal of proteomics,1
african journal of ecology,journal of phytopathology,1
learning  motivation,philosophical transactions of the royal society of london series b biological sciences,1
learning  motivation,plos one,1
learning  motivation,pnas,1
learning  motivation,psychological bulletin,1
learning and individual differences,mit sloan management review,1
learning and individual differences,molecular autism,1
african journal of ecology,journal of hydrology,1
learning and individual differences,other peoples children cultural conflict in the classroom,1
learning and individual differences,parenting new mexico,1
learning and individual differences,patterns of prejudice,1
learning and individual differences,pediatric annals,1
learning and individual differences,pediatric neurosurgery,1
learning and individual differences,pediatrics,1
african journal of ecology,journal of biodiversity and conservation,1
learning and individual differences,pers soc psychol rev,1
learning and individual differences,personality  social psychology bulletin,1
african journal of ecology,journal of arachnology,1
learning and individual differences,personality and mental health,1
african journal of ecology,journal of applied entomology,1
learning and individual differences,personality disorders,1
african journal of ecology,journal of agricultural science,1
learning and individual differences,phenomenology and the cognitive sciences,1
african journal of ecology,journal of african zoology,1
learning and individual differences,philosophical transactions of the royal society of london b biological sciences,1
learning and individual differences,philosophy,1
learning and individual differences,physiology  behavior,1
african journal of ecology,journal of african economies,1
african journal of ecology,journal fxfcr ornithologie,1
african journal of ecology,journal for nature conservation,1
learning and individual differences,pakistan journal of psychology,1
learning and individual differences,orphxe9e apprenti,1
learning and individual differences,morbidity and mortality weekly report mmwr,1
african journal of ecology,journal of biosciences,1
learning and individual differences,nasp communique,1
african journal of ecology,journal of experimental medicine,1
learning and individual differences,nature communications,1
learning and individual differences,nature genetics,1
learning and individual differences,nature medicine,1
learning and individual differences,nephrology dialysis transplantation,1
learning and individual differences,neurobiology of learning and memory,1
african journal of ecology,journal of ethnopharmacology,1
learning and individual differences,neurologia,1
african journal of ecology,journal of ethnic foods,1
learning and individual differences,neuropsychiatry neuropsychology  behavioral neurology,1
learning and individual differences,neuropsychiatry reviews,1
learning and individual differences,neuropsychobiology,1
african journal of ecology,journal of essential oil research,1
learning and individual differences,new directions in aesthetics creativity and the arts foundations and frontiers in aesthetics,1
learning and individual differences,new england journal of medicine,1
african journal of ecology,journal of climate,1
learning and individual differences,new scientist,1
learning and individual differences,north american journal of psychology,1
learning and individual differences,obesity reviews,1
learning and individual differences,organization science,1
learning  memory,toxicology letters,1
learning  memory,tip revista especializada en ciencias quxedmicobiolxf3gicas,1
learning  memory,the world journal of biological psychiatry,1
learning  memory,progress in brain research,1
african journal of ecology,mens journal,1
learning  memory,progress in neuropsychopharmacology and biological psychiatry,1
learning  memory,proteomics,1
learning  memory,psychiatric genetics,1
learning  memory,psychiatric news,1
learning  memory,psychiatry psychology and law,1
learning  memory,psychobiology,1
african journal of ecology,memoirs of the hong kong natural history society,1
african journal of ecology,memoirs of the american academy of arts and sciences,1
african journal of ecology,mem sci geol,1
african journal of ecology,marine ornithology,1
learning  memory,psychological science agenda,1
learning  memory,psychology crime  law,1
learning  memory,psychology in the schools,1
african journal of ecology,marine anthropogenic litter,1
african journal of ecology,mammalian speciesn,1
african journal of ecology,mammalian biology u2013 zeitschrift fxfcr sxe4ugetierkunde,1
learning  memory,psychonomic bulletin and review,1
learning  memory,psychopharmacologia,1
african journal of ecology,mammalian biology  zeitschrift fxfcr sxe4ugetierkunde,1
learning  memory,psychotherapy and psychosomatics,1
african journal of ecology,micron,1
learning  memory,proceedings of the royal society of london,1
learning  memory,quarterly journal of experimental psychology,1
learning  memory,proceedings of the royal society b,1
learning  memory,pediatric neurosurgery,1
learning  memory,pediatrics,1
african journal of ecology,national geographic research and exploration,1
learning  memory,perception,1
african journal of ecology,mycologia,1
learning  memory,pflxfcgers archiv  european journal of physiology,1
african journal of ecology,mxe9moires de la socixe9txe9 zoologique de france,1
african journal of ecology,mxe9moires de la socixe9te zoologique de france,1
learning  memory,philosophical transactions of the royal society b,1
african journal of ecology,msc dissertation university of pretoria,1
learning  memory,philosophical transactions of the royal society of london b,1
african journal of ecology,mountain research and development,1
african journal of ecology,molecular reproduction and development,1
african journal of ecology,molecular phylogenetics  evolution,1
learning  memory,plos computational biology,1
learning  memory,plos genet,1
learning  memory,plos genetics,1
african journal of ecology,mitteilungen aus dem zoologisches museum in berlin,1
learning  memory,proceedings of eighth acm conference on computational learning theory,1
learning  memory,proceedings of the human factors and ergonomics society annual meeting,1
learning  memory,proceedings of the nutrition society,1
learning  memory,psychotherapy networker,1
learning  memory,quarterly journal of experimental psychology section b,1
learning  memory,the psychiatric clinics of north america,1
learning  memory,the bmj,1
african journal of ecology,koedoe african protect area conservation and science,1
