source,target,weight
british journal of haematology,nat rev mol cell biol,2
british journal of industrial relations,the annals of the american academy of political and social science,2
j bacteriol,the contemporary review,2
geologia croatica,geological journal,2
canadian bulletin of medical history,the breast,2
bulletin of the national museum of nature and science series c,zitteliana a,2
british journal of haematology,drug safety,2
bulletin of the american geographical society,sierra club bulletin,2
pnas,society for the study of evolution,2
philosophical transactions of the royal society of london series a mathematical physical and engineering sciences,physical review e,2
bulletin of the national museum of nature and science series c,zookeys,2
arq bras endocrinol metabol,j steroid biochem mol biol,2
acta materialia,annalen der physik,2
general hospital psychiatry,nature reviews neurology,2
british journal of industrial relations,the economic and labour relations review,2
acta math,ann of math 2,2
british journal of industrial relations,the drawing board an australian review of public affairs,2
general dentistry,microbes and infection,2
pnas,society of fertility supplement,2
bulletin of the national museum of nature and science series c,zoologica scripta,2
geol fxf6ren stockholm fxf6rh,journal of petrology,2
bulletin of the american geographical society,social history,2
archives of psychology,cognition,2
canadian defence  foreign affairs institute,congressional research service,2
j bioact compact polym,journal of controlled release,2
pharmaceutical research,trends in pharmacological sciences,2
general hospital psychiatry,neurological clinics,2
bulletin of the national museum of nature and science series c,u041fu0430u043bu0435u043eu043du0442u043eu043bu043eu0433u0438u0447u0435u0441u043au0438u0439 u0416u0443u0440u043du0430u043b,2
canadian family physician,gender medicine,2
philosophical transactions of the royal society of london series b biological sciences,the international journal of african historical studies,2
palaeontology_,pnas,2
general hospital psychiatry,neuroimmunomodulation,2
palaeontology_,proceedings of the royal society b,2
pharmacogenetics,world journal of gastroenterology,2
general dentistry,laser focus world,2
j microbiol immunol infect,n engl j med,2
acta obstet gynecol scand,the british journal of dermatology,2
american journal of clinical nutrition,weed research,2
pnas,society,2
bulletin of the museum of comparative zoology,pacific historical review,2
pharmacoepidemiology and drug safety,the journal of behavioral health services  research,2
acta obstet gynecol scand,bioorg med chem,2
arq bras endocrinol metabol,j psychopharmacol oxford,2
canadian family physician,pediatr clin north am,2
british journal of haematology,diseaseamonth,2
j midwifery womens health,menopause review,2
canadian family physician,gastroenterology research and practice,2
british journal of industrial relations,the journal of law and economics,2
bulletin of the national museum of nature and science series c,turkish journal of earth sciences,2
canadian family physician,pediatric research,2
palaeontology_,plos one,2
philosophical transactions of the royal society of london series b,plant cell,2
bulletin of the american geographical society,the american journal of sociology,2
acta crystallographica section a,journal of chemical information and modeling,2
acta obstet gynecol scand,the american journal of gastroenterology,2
j bioenerg biomembr,mol cell proteomics,2
canadian family physician,gastroenterology clinics of north america,2
british journal of hospital medicine,proceedings of the royal society b biological sciences,2
pnas,tellus a,2
acta crystallographica section a,journal of chemical physics,2
global health promotion,journal of aerosol medicine and pulmonary drug delivery,2
acta obstet gynecol scand,biomedical and environmental sciences,2
british journal of haematology,nature reviews disease primers,2
philosophical transactions of the royal society of london series b,phytochemistry,2
bulletin of the american astronomical society,eas publications series,2
global policy,technology review,2
canadian bulletin of medical history,social historyhistoire sociale,2
bulletin of the american geographical society,the american journal of comparative law,2
philosophical transactions of the royal society of london series b,philosophical transactions of the royal society of london series b biological sciences,2
j med virol,world journal of hepatology,2
global policy,the journal of law medicine  ethics,2
acta obstet gynecol scand,future microbiol,2
acta medicohistorica adriatica,the annals of pharmacotherapy,2
palaeontologia indica new series,palxe4ontologie stratigraphie fazies,2
american journal of epidemiology,clin liver dis,2
pnas,society for applied microbiology symposium series,2
bulletin of the american geographical society,south atlantic review,2
acta crystallographica,russian chemical reviews,2
archives of neurology,clinics in laboratory medicine,2
american journal of human biology,journal of archaeological research,2
philosophical transactions of the royal society of london b,revista brasileira de paleontologia,2
arq neuropsiquiatr,int j legal med,2
american journal of human biology,pharmacological research,2
geologica acta,studi trentini di scienze naturali,2
canadian family physician,gut and liver,2
acta crystallographica b,j org chem,2
acta obstet gynecol scand,future aspects in contraception,2
pharmaceutical research,trends pharmacol sci,2
acta obstet gynecol scand,birth defects res,2
canadian family physician,pain practice,2
palaeoworld,unilag spgs thesis  dissertation 1970u20132012,2
analyst,molecular psychiatry,2
arqueologxeda mexicana,cognitive linguistics,2
arq neuropsiquiatr,int j clin pharmacol biopharm,2
acta crystallographica b,j organomet chem,2
acta obstet gynecol scand,the embo journal,2
american journal of clinical nutrition,recent patents on food nutrition  agriculture,2
acta crystallographica section a,journal of electromagnetic waves and applications,2
acta obstet gynecol scand,gazette mxe9dicale,2
philosophical transactions of the royal society of london series b,philosophical transactions of the royal society of london series b,2
canadian family physician,patient educ couns,2
british journal of hospital medicine,psychiatry and clinical neurosciences,2
acta crystallographica section a,journal of electron microscopy,2
j bioact compact polym,j polym sci part a polym chem,2
acta math,ann math,2
bulletin of the museum of comparative zoology at harvard college,phyllomedusa,2
american journal of epidemiology,communication research,2
canadian family physician,globalization and health,2
bulletin of the american geographical society,technology and culture,2
acta materialia,international journal of engineering science,2
british journal of hospital medicine,psychopharmacology bulletin,2
bulletin of the american geographical society,taxon,2
general hospital psychiatry,nephrology news and issues,2
geologia croatica,gff,2
archives of neurology,british journal of medical practitioners,2
j dermatol,shanghai kou qiang yi xue,2
acta crystallographica section b,inorganic materials,2
bulletin of the museum of comparative zoology at harvard college,papxe9is avulsos de zoologia,2
pnas,sociological research online,2
bulletin of the national museum of nature and science series d,gene,2
philosophical transactions of the royal society of london b,s afr j sci,2
j dent,pnas,2
acta crystallographica section a,journal of physics c solid state physics,2
acta obstet gynecol scand,the lancet infectious diseases,2
canadian family physician,health serv res,2
j fam psychol,vital health statistics,2
acta crystallographica section a,journal of physics d applied physics,2
pharmacoepidemiology and drug safety,the journal of neuroscience,2
j midwifery womens health,journal of genetic counseling,2
general dentistry,pediatrics,2
j dermatol,the journal of dermatology,2
british journal of haematology,endocrine practice,2
philosophical transactions of the royal society of london series b biological sciences,weekly epidemiological record,2
canadian family physician,obstetrics and gynecology clinics of north america,2
pnas,te ao hou,2
pnas,tdrthe drama review,2
j biol inorg chem,trends in biochemical sciences,2
pnas,przeglad epidemiologiczny,2
general hospital psychiatry,molecular systems biology,2
general dentistry,pediatric dentistry,2
canadian bulletin of medical history,transactions of the royal historical society,2
bulletin of the museum of comparative zoology,peerj,2
pnas,sociological quarterly,2
pnas,tebiwa,2
pnas,sociological methods and research,2
bulletin of the museum of comparative zoology,parasites  vectors,2
pnas,teaching of psychology,2
acta crystallographica section b,hydrometallurgy,2
bulletin of the national science museum series c geology  paleontology,journal of paleontology,2
pnas,provincial museum of alberta natural history occasional paper,2
acta math,ann scuola norm sup pisa,2
archives of neurology,clinical science,2
canadian family physician,oncology nursing forum,2
acta crystallographica b,glycobiology,2
acta obstet gynecol scand,bmc med genet,2
british journal of haematology,morphologie bulletin de lassociation des anatomistes,2
j fam psychol,urban institute,2
pharmacoepidemiology and drug safety,the journal of nervous and mental disease,2
canadian bulletin of medical history,transactions of the american clinical and climatological association,2
global health promotion,journal of the american heart association,2
bulletin of the american geographical society,quaternary science reviews,2
bulletin of spanish studies,social movement studies,2
acta crystallographica section b,holz als roh und werkstoff,2
british journal of haematology,endocrinology,2
genomics data,trends in microbiology,2
acta materialia,int j adhes adhes,2
j field ornithol,journal of ethnobiology and ethnomedicine,2
canadian family physician,obesity reviews,2
acta crystallographica section b,google patents,2
pharmacogenetics,toxicol appl pharmacol,2
palaeontos,papxe9is avulsos de zoologia sxe3o paulo,2
j dermatolog treat,journal of immunology,2
palaeontologia indica new series,the auk,2
canadian family physician,nutrition reviews,2
j beijing norm univ nat sci,journal of pharmacy and pharmacology,2
acta obstet gynecol scand,bmc microbiology,2
j midwifery womens health,journal of endocrinology,2
bulletin of the national museum of nature and science series d,international congress series,2
acta crystallographica b,geochimica et cosmochimica acta,2
acta math,annales de linstitut henri poincarxe9 c,2
american journal of human biology,paleoamerica,2
pnas,sociology of health  illness,2
archives of neurology,clinical reviews in allergy  immunology,2
general physiology and biophysics,science,2
british journal of hospital medicine,seminars in respiratory and critical care medicine,2
general hospital psychiatry,molecular metabolism,2
genus,gxe9obios,2
pnas,taxonomic outline of bacteria and archaea,2
british journal of hospital medicine,seminars in neurology,2
j fam pract,j orthop res,2
bulletin of the national museum of nature and science series d,genes  genomics,2
acta obstet gynecol scand,the lancet oncology,2
british journal of industrial relations,regulation,2
canadian family physician,obstetrical  gynecological survey,2
j med virol,journal of experimental medicine,2
genomics data,the isme journal,2
american journal of economics and sociology,journal of the history of the behavioral sciences,2
j biol inorg chem,trends biochem sci,2
general hospital psychiatry,molecular psychiatry,2
bulletin of the national museum of nature and science series d,hereditas,2
pnas,tcimail,2
pnas,tbiochemistry and cell biology,2
bulletin of the national museum of nature and science series d,human molecular genetics,2
pnas,research on language and social interaction,2
j dent,react funct polym,2
j bioenerg biomembr,nature reviews molecular cell biology,2
bulletin of the national museum of nature and science series d,inner asia,2
palaeontologia indica new series,the anatomical record,2
pnas,research notes of the american astronomical society,2
acta crystallographica b,green chem,2
pnas,sociological methodology,2
bulletin of the american geographical society,railway age gazette,2
genus,iheringia,2
palaeontology,picture book of chinese fossil birds 2000,2
american journal of human biology,peerj,2
philosophical transactions of the royal society of london series b biological sciences,wiener klinische wochenschrift,2
archives of neurology,clinics and research in hepatology and gastroenterology,2
j midwifery womens health,lancet,2
bulletin of the museum of comparative zoology,paleobios,2
bulletin of the national museum of nature and science series d,bulletin of the society for east asian archaeology,2
bulletin of the national museum of nature and science series d,chinese science bulletin,2
pharmaceutical research,undersea biomedical research,2
j beijing norm univ nat sci,phytother res,2
acta crystallographica b,histochemie,2
acta materialia,int j journal of materials processing technology,2
canadian family physician,health affairs project hope,2
j med virol,world j gastroenterol,2
j biol lett,pnas,2
bulletin of the museum of comparative zoology at harvard college,palaeontology,2
acta crystallographica,sitzungsberichte der mathematischphysikalischen classe der kxf6niglichbayerischen akademie der wissenschaften zu mxfcnchen,2
british journal of industrial relations,social studies of science,2
bulletin of the national museum of nature and science series d,current anthropology,2
archives of neurology,gazette des hopitaux paris,2
j midwifery womens health,lancet diabetes endocrinol,2
pnas,technology,2
j bacteriol,the journal of chemical physics,2
bulletin of the national science museum series c geology  paleontology,paleontological research,2
acta crystallographica b,inorganica chimica acta,2
canadian family physician,otolaryngologic clinics of north america,2
archives of scientific psychology,child dev,2
british journal of hospital medicine,respiratory care,2
palaeontologia indica new series,pnas,2
pharmacogenetics,trends in plant science,2
genomics,zeitschrift fxfcr pflanzenzxfcchtung,2
anatomical sciences education,rehabilitation research and practice,2
acta crystallographica b,inorganic materials,2
american journal of clinical nutrition,regulatory toxicology and pharmacology,2
j bioenerg biomembr,nat med,2
j biol life sci,mammalia,2
geologia croatica,geologica carpathica,2
geologica acta,llull,2
philosophical transactions of the royal society of london series b biological sciences,wikijournal of medicine,2
geol fxf6ren stockholm fxf6rh,quart journ geol soc,2
pharmacoepidemiology and drug safety,the journal of clinical endocrinology and metabolism,2
pnas,researchgate preprint,2
anales de medicina interna madrid spain  1984,hepatology,2
global health promotion,journal of sex research,2
acta obstet gynecol scand,bmc genomics,2
arq bras endocrinol metabol,j urol paris,2
archives of psychology,brain and cognition,2
canadian family physician,oral surgery oral medicine and oral pathology,2
general pharmacology,molecular neurobiology,2
bulletin of the museum of comparative zoology,papers in palaeontology,2
acta crystallographica b,hoppeseylers z physiol chem,2
palaeontos,palz palxe4ontologische zeitschrift,2
american journal of economics and sociology,journal of the history of economic thought,2
j bioenerg biomembr,nat prod rep,2
acta crystallographica section a,journal of materials science materials in electronics,2
bulletin of the museum of comparative zoology at harvard college,ornithological monographs,2
acta obstet gynecol scand,the journal of surgical research,2
acta obstet gynecol scand suppl,gynecol endocrinol,2
pnas,protostars and planets,2
bulletin of the museum of comparative zoology,parasite,2
american journal of human biology,journal of insect behavior,2
american journal of economics and sociology,journal of the history of ideas,2
bulletin of the national science museum series c geology  paleontology,journal of vertebrate paleontology,2
bulletin of spanish studies,sexualities,2
british journal of hospital medicine,schizophrenia bulletin,2
acta obstet gynecol scand,bmc infectious diseases,2
j bacteriol,the journal of pharmacology and experimental therapeutics,2
british journal of industrial relations,science,2
acta crystallographica section b,ieee transactions on nanotechnologyn,2
acta crystallographica section b,ieee transactions on electron devicesn,2
archives of scientific psychology,canadian journal of psychiatry,2
arqueologxeda mexicana,arqueologxeda mexicana cxf3dices prehispxe1nicos y coloniales tempranos u2013 catxe1logo,2
pnas,protokoly obshchestva estestvoispytatelei pri imperatorskom kazanskom universitete,2
j fam pract,j neurogastroenterol motil,2
british journal of industrial relations,small business economics,2
bulletin of the academy of sciences ussr division of chemical science,journal of phase equilibria and diffusion,2
canadian bulletin of medical history,the new england journal of medicine,2
genus,historical biology,2
pnas,sociologia ruralis,2
pnas,technical memorandum nosorr30,2
global social welfare,international social work,2
bulletin of the national science museum series c geology  paleontology,palaeontology,2
british journal of hospital medicine,restorative neurology and neuroscience,2
j dermatol,summaries  evaluations,2
bulletin of the national science museum series c geology  paleontology,new zealand journal of zoology,2
geologica acta,spanish journal of palaeontology,2
pnas,techconnect briefs,2
bulletin of the national science museum series c geology  paleontology,new zealand journal of geology and geophysics,2
bulletin of the national science museum series c geology  paleontology,naturwissenschaften,2
british journal of haematology,discovery medicine,2
j med virol,japanese journal of infectious diseases,2
arq neuropsiquiatr,hum exp toxicol,2
pharmacogenetics and genomics,pharmacopsychiatry,2
acta crystallographica b,journal of thermal analysis and calorimetry,2
acta crystallographica,radiochemical and radioanalytical letters,2
archives of psychology,current opinion in neurobiology,2
acta crystallographica,radiochimica acta,2
pnas,social psychiatry,2
acta crystallographica,radiokhimiya,2
british journal of haematology,neurotoxicity research,2
acta crystallographica,reaction kinetics mechanisms and catalysis,2
british journal of haematology,neurotherapeutics,2
canadian family physician,pharmacological research,2
philosophical transactions of the royal society of london series b,psychological review,2
canadian family physician,expert rev neurother,2
j dermatol,oral oncol,2
acta crystallographica section b,journal of catalysis,2
analyst,spectroscopy europe,2
general pharmacology,life sciences,2
palaeoworld,zoology and ecology,2
philosophical transactions of the royal society of london series b biological sciences,the european respiratory journal,2
acta crystallographica b,journal of the physical society of japan,2
philosophical transactions of the royal society of london b,quarterly of applied mathematics,2
palaeontologia electronica,zoology jena germany,2
british journal of hospital medicine,parasitology,2
philosophical transactions of the royal society of london series b biological sciences,yearbook of physical anthropology,2
arqueologxeda mexicana,ethnology res anthropology and aesthetics,2
geologica acta,thalassia salentina,2
palaeontology online,the mathematical intelligencer,2
j biochem,j bioenerg biomembr,2
anales de la universidad de chile,jahresbericht der deutschen mathematikervereinigung,2
archives of neurology,gene therapy,2
archives of neurology,brain stimulation,2
global health governance,nature,2
philosophical transactions of the royal society of london series b biological sciences,yeast,2
philosophical transactions of the royal society of london b,quarterly journal of the geological society of london,2
archives of virology,vet j,2
bulletin of spanish studies,hispania nov,2
british journal of haematology,new york state journal of medicine,2
genus,j fam psychol,2
acta crystallographica section b,journal of chemical  engineering data,2
acta obstet gynecol scand,soins gynxe9cologie obstxe9trique puxe9riculture pxe9diatrie,2
j med vet mycol,microbiology,2
philosophical transactions of the royal society of london series b biological sciences,the eugenics review,2
british journal of hospital medicine,parasites  vectors,2
canadian family physician,pharmacology  therapeutics,2
bulletin of the american geographical society,the journal of politics,2
british journal of inebriety,quarterly journal of studies on alcohol,2
american journal of epidemiology,clin psychol rev,2
arqueologxeda mexicana,enyoy mexiconet,2
global policy,social science  medicine,2
bulletin of the american geographical society,the journal of economic history,2
j dermatol,pediatr dermatol,2
geologica acta,journal of zoological systematics and evolutionary research,2
acta crystallographica,regulatory toxicology and pharmacology,2
arqueologxeda mexicana,estudios de cultura otopame,2
j bioenerg biomembr,life sciences,2
gente conocida,revista de estudios polxedticos,2
bulletin of the national museum of nature and science series c,syktyvkar palaeontological miscellany,2
british journal of haematology,dev biol basel,2
j bioenerg biomembr,journal of membrane biology,2
acta obstet gynecol scand,arzneimittelforschung,2
pnas,rev bras psiquiatr,2
philosophical transactions of the royal society of london series b biological sciences,the gerontologist,2
acta crystallographica b,journal of the chemical society dalton transactions,2
philosophical transactions of the royal society of london series b biological sciences,wound repair and regeneration,2
geologica acta,journal of zoology,2
analyst,spectroscopy,2
acta metallurgica,nature,2
british journal of haematology,development genes and evolution,2
j bioenerg biomembr,langmuir,2
arq neuropsiquiatr,front neurosci,2
bulletin of the american geographical society,the journal of geology,2
british journal of haematology,dermatologic clinics,2
british journal of haematology,cytotherapy,2
american journal of human biology,pharmacology  toxicology,2
pnas,terrestrial atmospheric and oceanic sciences,2
canadian bulletin of medical history,paediatrics  child health,2
pnas,terrestrial arthropod reviews,2
archives of public health,journal of public health policy,2
philosophical transactions of the royal society of london series b biological sciences,the faseb journal,2
philosophical transactions of the royal society of london b,quarterly review of biology,2
j dermatol,pathol res pract,2
british journal of haematology,neuroscience letters,2
global health governance,science,2
british journal of hospital medicine,pathogens basel switzerland,2
acta obstet gynecol scand,southern medical journal,2
geol et palaeont 33,integrative and comparative biology,2
acta crystallographica b,journal of the less common metals,2
j bacteriol,tetrahedron,2
j bioenerg biomembr,journal of the national cancer institute,2
global health governance,the lancet infectious diseases,2
pnas,social psychology,2
philosophical transactions of the royal society of london series b,records of the albany museum,2
bulletin of the national science museum tokyo,mikologiya i fitopatologiya,2
arq neuropsiquiatr,experimental neurology,2
genomics proteomics  bioinformatics,human factors,2
canadian entomologist,clausthaler geowissenschaften,2
bulletin of the american geographical society,theory and society,2
pnas,rev hist pharm paris,2
british journal of hospital medicine,obstetrics  gynecology,2
british journal of haematology,current opinion in obstetrics and gynecology,2
american journal of clinical nutrition,radiology,2
pnas,text  interdisciplinary journal for the study of discourse,2
acta obstet gynecol scand,archives of general psychiatry,2
canadian family physician,phytotherapy research,2
philosophical transactions of the royal society of london series b,scuba diving,2
bulletin of the museum of comparative zoology,nbulletin of the university of utah,2
pharmacoepidemiology and drug safety,the american journal of the medical sciences,2
british journal of hospital medicine,obstetrics and gynecology,2
j microbiol immunol infect,journal of clinical pathology,2
canadian family physician,phytomedicine,2
j bacteriol,surg technol int,2
bulletin of the american astronomical society,circular of the union observatory johannesburg,2
pnas,texas journal of women  the law,2
palaeozoic fossils of canada,paleontological journal,2
philosophical transactions of the royal society of london series b,scientific reports,2
archives of neurology,genes  development,2
j fam plann reprod health care,the journal of steroid biochemistry and molecular biology,2
analyst,mol phys,2
palaeontology,proceedings of the estonian academy of sciences,2
j bioenerg biomembr,journal of enzyme inhibition and medicinal chemistry,2
bulletin of the national museum of nature and science series c,studia geologica salmanticensia,2
general pharmacology,klinische monatsblxe4tter fxfcr augenheilkunden,2
arqueologxeda mexicana,history of photography,2
acta crystallographica section a,international statistical review  revue internationale de statistique,2
bulletin of the national science museum tokyo,molluscan research,2
american journal of economics and sociology,the wisconsin magazine of history,2
canadian family physician,plos biology,2
j dermatol,optics communications,2
british journal of haematology,nutrition,2
pnas,thai national scientific papers fauna series no 1,2
pnas,textile research journal,2
palaeontology,proceedings of the fifth california islands symposium,2
acta obstet gynecol scand,sexualities,2
philosophical transactions of the royal society of london series b,smithsonian institution miscellaneous collection,2
arq neuropsiquiatr,european journal of clinical pharmacology,2
bulletin of the academy of sciences ussr division of chemical science,recent impact of physics on inorganic chemistry,2
canadian family physician,planta medica,2
j dent,journal of dental research,2
acta crystallographica section b,journal of crystal growth,2
palaeozoic fossils,united states geological survey professional paper,2
canadian entomologist,chinese science bulletin,2
anales de medicina interna,the journal of pharmacology and experimental therapeutics,2
global society,international journal of urban and regional research,2
acta crystallographica,radio science,2
geol carpath,zootaxa,2
acta materialia,international polymer science and technology,2
canadian family physician,philosophy psychiatry  psychology,2
arqueologxeda mexicana,geological society of america bulletin,2
bulletin of the national museum of nature and science series c,subcommission on devonian stratigraphy newsletter,2
pnas,social media  society,2
j dent res,journal of negative results in biomedicine,2
pharmacogenetics and genomics,phytochemistry,2
bulletin of the american geographical society,the quarterly review of biology,2
pnas,tex l rev,2
pharmacoepidemiology and drug safety,the british journal of general practice,2
bulletin of the american geographical society,the polar journal,2
bulletin of the american geographical society,the north american review,2
acta math,math ann,2
general dentistry,journal of oral science,2
philosophical transactions of the royal society of london series b,rivista italiana di paleontologia e stratigrafia,2
canadian family physician,expert opinion on investigational drugs,2
arq bras endocrinol metabol,j intern med,2
global journal of humansocial science,lancet,2
british journal of hospital medicine,occupational therapy international,2
canadian family physician,expert opinion on drug safety,2
pharmacoepidemiology and drug safety,the american journal on addictions,2
arq neuropsiquiatr,european journal of neurology,2
acta math,advances in mathematics,2
analyst,molecular pharmaceutics,2
j field ornithol,national academy of sciences biographical memoirs,2
j fam plann reprod health care,the new yorker,2
british journal of hospital medicine,oecologia,2
global policy,scandinavian journal of economics,2
genus,journal of anatomy,2
general hospital psychiatry,numen,2
pharmacoepidemiology and drug safety,the british journal of dermatology,2
anatomy  cell biology,anatomy and cell biology,2
j field ornithol,molecular phylogenetics and evolution,2
global journal of humansocial science,nature,2
pnas,progress in zoology,2
pnas,progress of theoretical and experimental physics,2
philosophical transactions of the royal society of london b,q appl math,2
archives of neurology,expert opin pharmacother,2
canadian family physician,expert opinion on drug metabolism  toxicology,2
british journal of haematology,development growth  differentiation,2
acta obstet gynecol scand,support care cancer,2
j bacteriol,the american naturalist,2
palaeontologia indica,resonance,2
pnas,results in immunology,2
j fam psychol,research looks at cohabitations negative effects,2
canadian family physician,pesticide science,2
j dermatolog treat,mycopathologia,2
american journal of epidemiology,clin microbiol infect,2
bulletin of the american geographical society,the cambridge law journal,2
j dent,macromol biosci,2
bulletin of the museum of comparative zoology,novitates paleoentomologicae,2
palaeontology online,trends journals,2
j biol macromol,pharmacological reviews,2
archives of virology,viral immunology,2
acta math,american journal of mathematics,2
archives of public health,lancet,2
bulletin of spanish studies,journal of sex research,2
pnas,restor neurol neurosci,2
j bioenerg biomembr,mol aspects med,2
canadian bulletin of medical history,radiology,2
philosophical transactions of the royal society of london series b biological sciences,world journal of gastroenterology,2
genus,international journal of plant sciences,2
geologica acta,latin american journal of sedimentology and basin analysis,2
j fam pract,neurotoxicology,2
british journal of industrial relations,the sociological review,2
philosophical transactions of the royal society of london series b biological sciences,world journal of science technology and sustainable development,2
american journal of clinical nutrition,wiener klinische wochenschrift,2
j fam pract,j hand surg am,2
genus,international journal of primatology,2
j dermatol,prenat diagn,2
bulletin of the national museum of nature and science series c,the journal of foraminiferal research,2
canadian family physician,pharmaceutical research,2
acta obstet gynecol scand,best pract res clin obstet gynaecol,2
philosophical transactions of the royal society of london b,rendiconti lincei,2
bulletin of the national science museum tokyo,fungal diversity,2
geologica acta,tectonics,2
j biol macromol,pnas,2
british journal of industrial relations,trends in ecology  evolution,2
global health promotion,international journal of pediatric otorhinolaryngology,2
british journal of industrial relations,times higher education,2
british journal of industrial relations,the world bank economic review,2
bulletin of the national museum of nature and science series c,the journal of the geological society of japan,2
j fam psychol,psychology today,2
analyst,radiochemical and radioanalytical letters,2
j dermatolog treat,n engl j med,2
acta math,amer j math,2
j med virol,jama,2
global policy,ssrn working paper series,2
bulletin of the american astronomical society,cosmic research,2
pnas,respiratory physiology,2
canadian family physician,frontiers in psychology,2
canadian family physician,pediatrics in review,2
acta crystallographica section b,j agric food chem,2
pnas,respiratory physiology and neurobiology,2
bulletin of the american geographical society,the americas,2
anatomical sciences education,theory and research in education,2
bulletin of the national science museum series c geology and paleontology,journal of vertebrate paleontology,2
global health promotion,journal of addiction medicine,2
palaeontology_,peerj,2
global health promotion,journal of adolescent health,2
genomics,z physiol chem,2
bulletin of the academy of sciences ussr division of chemical science,nature,2
palaeoworld,vertebrate zoology,2
british journal of haematology,nature reviews gastroenterology  hepatology,2
global social welfare,utah law review,2
arq bras endocrinol metabol,world j biol psychiatry,2
archives of public health,mmwr morbidity and mortality weekly report,2
global journal of human social science,journal of applied psychology,2
british journal of hospital medicine,primary care respiratory journal,2
j field ornithol,journal of wildlife management,2
american journal of human biology,journal of medical ethics,2
j bioact compact polym,macromol biosci,2
j bacteriol,the american journal of tropical medicine and hygiene,2
j med virol,world journal of surgical oncology,2
pharmacogenetics,zeitschrift fxfcr gastroenterologie,2
general hospital psychiatry,neuropsychiatr dis treat,2
bulletin of the museum of comparative zoology,occasional papers of the natural history society of wisconsin,2
geologica acta,lavori u2013 societxe0 veneziana di scienze naturali,2
acta crystallographica section b,j chem soc a,2
arq neuropsiquiatr,hist psychiatry,2
archives of scientific psychology,cns drugs,2
british journal of haematology,diabetologia,2
genus,international journal of acarology,2
j med virol,jama the journal of the american medical association,2
arqueologxeda mexicana,donde de viaje,2
canadian family physician,frontiers in psychiatry,2
bulletin of the american astronomical society,doklady akademii nauk sssr,2
acta medicohistorica adriatica,the american journal of hospice  palliative care,2
bulletin of the museum of comparative zoology,organisms diversity  evolution,2
british journal of industrial relations,the oxford handbook of ethnicity crime and immigration,2
general physiology and biophysics,yeast,2
canadian bulletin of medical history,rxf6strxe4tt fxf6r kvinnor,2
general dentistry,journal of the california dental association,2
american journal of epidemiology,clinics,2
j fam pract,j gerontol a biol sci med sci,2
acta crystallographica,review of scientific instruments,2
acta crystallographica section b,journal of agricultural and food chemistry,2
canadian family physician,fda,2
canadian family physician,pharmacoepidemiology and drug safety,2
j bioenerg biomembr,med oncol,2
acta crystallographica section b,journal of applied electrochemistry,2
pnas,prostaglandins leukotrienes essential fatty acids,2
acta crystallographica,rev chim miner,2
acta crystallographica section b,journal of applied chemistry,2
j bioenerg biomembr,medicine  science in sports  exercise,2
global policy,social science quarterly,2
british journal of haematology,neoplasia,2
canadian bulletin of medical history,proceedings baylor university medical center,2
american journal of economics and sociology,psychological review,2
