source,target,weight
cahiers dxc9tudes africaines,journal of southern african studies,1
cahiers dxc9tudes africaines,journal of the american academy of religion,1
archives of osteoporosis,international journal of preventive medicine,1
cahiers dxc9tudes africaines,journal of the royal anthropological institute,1
cahiers dxc9tudes africaines,journal of urban history,1
cahiers dxc9tudes africaines,law and literature,1
cahiers dxc9tudes africaines,le saharien,1
cahiers dxc9tudes africaines,lhomme,1
cahiers dxc9tudes africaines,man,1
cahiers dxc9tudes africaines,mexico fondo de cultura economica,1
cahiers dxc9tudes africaines,english studies in africa,1
cahiers dxc9tudes africaines,encyclopedia of children and childhood in history and society,1
cahiers dxc9tudes africaines,economic development and cultural change,1
cahiers du monde russe et sovixe9tique,the cambrian,1
archives of osteoporosis,social science  medicine,1
cahiers du monde russe et sovixe9tique,revue dhistoire de lxc9glise de france,1
cahiers du monde russe et sovixe9tique,russian review,1
cahiers du monde russe et sovixe9tique,sacerdotium,1
cahiers du monde russe et sovixe9tique,slavic review,1
cahiers du monde russe et sovixe9tique,soviet studies,1
cahiers du monde russe et sovixe9tique,the american benedictine review,1
cahiers du monde russe et sovixe9tique,the american journal of theology,1
cahiers du monde russe et sovixe9tique,the american mercury,1
cahiers du monde russe et sovixe9tique,the americas,1
cahiers du monde russe et sovixe9tique,the chronicle south australia,1
cahiers du monde russe et sovixe9tique,politics and religion,1
archives of osteoporosis,public health nutrition,1
cahiers du monde russe et sovixe9tique,the far east,1
cahiers du monde russe et sovixe9tique,the foreign church chronicle and review,1
cahiers du monde russe et sovixe9tique,the historical journal,1
cahiers du monde russe et sovixe9tique,the journal of library history,1
cahiers du monde russe et sovixe9tique,the literary digest,1
cahiers du monde russe et sovixe9tique,the presbyterian monthly record,1
archives of osteoporosis,prostaglandins leukotrienes and essential fatty acids,1
cahiers du monde russe et sovixe9tique,the sketch,1
cahiers du monde russe et sovixe9tique,the theosophist,1
cahiers du monde russe et sovixe9tique,records of the american catholic historical society of philadelphia,1
archives of osteoporosis,systematic reviews,1
cahiers dxc9tudes africaines,ebony,1
cahiers du monde russe et sovixe9tique,hugoye journal of syriac studies,1
cahiers du monde russe et sovixe9tique,de oudkatholiek godsdienstig maandblad,1
cahiers du monde russe et sovixe9tique,demography,1
cahiers du monde russe et sovixe9tique,demoscope weekly,1
cahiers du monde russe et sovixe9tique,diocese of fond du lac,1
cahiers du monde russe et sovixe9tique,ecclesiastical law journal,1
cahiers du monde russe et sovixe9tique,el paso herald,1
cahiers du monde russe et sovixe9tique,evening star,1
cahiers du monde russe et sovixe9tique,feminist studies,1
cahiers du monde russe et sovixe9tique,freedom newspaper,1
cahiers du monde russe et sovixe9tique,histoire xe9conomie et socixe9txe9,1
cahiers du monde russe et sovixe9tique,international journal of middle east studies,1
cahiers du monde russe et sovixe9tique,plos one,1
cahiers du monde russe et sovixe9tique,journal of contemporary history,1
cahiers du monde russe et sovixe9tique,journal of religion in africa,1
cahiers du monde russe et sovixe9tique,journal of womens history,1
cahiers du monde russe et sovixe9tique,kontinent,1
cahiers du monde russe et sovixe9tique,la connaissance revue de lettres et didxe9es,1
cahiers du monde russe et sovixe9tique,la croix,1
cahiers du monde russe et sovixe9tique,la revue critique des idxe9es et des livres,1
cahiers du monde russe et sovixe9tique,le rire journal humoristique,1
cahiers du monde russe et sovixe9tique,miscellanea geographica,1
cahiers du monde russe et sovixe9tique,new zealand tablet,1
cahiers du monde russe et sovixe9tique,u041du043eu0432u044bu0439 u0416u0443u0440u043du0430u043b,1
cahiers du monde russe et sovixe9tique,u041fu0440u0430u0432u043eu0437u0430u0449u0438u0442u043du0438u043a,1
cahiers du monde russe et sovixe9tique,uyghur initiative papers,1
cahiers dxc9tudes africaines,comparative politics,1
cahiers dxc9tudes africaines,child abuse  neglect,1
cahiers dxc9tudes africaines,childhood,1
cahiers dxc9tudes africaines,children and youth services review,1
cahiers dxc9tudes africaines,childrens geographies,1
cahiers dxc9tudes africaines,china economic review,1
cahiers dxc9tudes africaines,chronicle of higher education,1
cahiers dxc9tudes africaines,church history,1
cahiers dxc9tudes africaines,civil engineering,1
cahiers dxc9tudes africaines,climate research,1
cahiers dxc9tudes africaines,comparative labor law and policy journal,1
cahiers dxc9tudes africaines,comptes rendus geoscience,1
cahiers du monde russe et sovixe9tique,voyageur northeast wisconsins historical review,1
cahiers dxc9tudes africaines,contemporary british history,1
archives of osteoporosis,journal of health economics,1
cahiers dxc9tudes africaines,critical interventions,1
cahiers dxc9tudes africaines,critical interventions journal of african art history and visual culture,1
cahiers dxc9tudes africaines,daedalus,1
cahiers dxc9tudes africaines,de jure,1
cahiers dxc9tudes africaines,de nederlandsche leeuw,1
cahiers dxc9tudes africaines,development southern africa,1
