source,target,weight
insecta mundi,publications of the eternal river,1
insecta mundi,the transactions of the entomological society of london,1
american journal of primatology,the journals of gerontology series b,1
american journal of primatology,the new england journal of medicine,1
american journal of primatology,the nation,1
insecta mundi,proc biol soc wash,1
american journal of primatology,the musical times,1
insecta mundi,proceedings of the american academy of arts and sciences,1
insecta mundi,proceedings of the american philosophical academy,1
american journal of primatology,the metropolitan museum of art bulletin,1
insecta mundi,proceedings of the california academy of sciences,1
insecta mundi,proceedings of the entomological society of philadelphia,1
american journal of primatology,the lancet infectious diseases,1
insecta mundi,proceedings of the new england zoological club,1
insecta mundi,psyche entomology journal,1
american journal of primatology,the journal of wildlife management,1
american journal of primatology,the journal of the american medical association,1
insecta mundi,proceedings of the royal entomological society of london series b taxonomy,1
american journal of primatology,the journal of the acoustical society of america,1
american journal of primatology,the journal of sexual medicine,1
insecta mundi,proceedings of the royal society of london b,1
american journal of primatology,the journal of rehabilitation research and development,1
american journal of primatology,the journal of psychology,1
insecta mundi,protokoly obshchestva estestvoispytatelei pri imperatorskom kazanskom universitete,1
american journal of primatology,the journal of politics,1
american journal of primatology,the journal of clinical psychiatry,1
insecta mundi,revue suisse de zoologie annales de la socixe9txe9 zoologique suisse et du musxe9um dhistoire naturelle de genxe8ve,1
insecta mundi,revue zoologique,1
insecta mundi,the biological bulletin,1
insecta mundi,stuttgarter beitrxe4ge zur naturkunde serie a,1
american journal of primatology,the british journal of psychiatry,1
insecta mundi,swiss journal of palaeontology,1
insecta mundi,sxe4chsische entomologische zeitschrift,1
american journal of primatology,the british journal of educational psychology,1
insecta mundi,systematics and biodiversity,1
insecta mundi,taxon,1
insecta mundi,terra australis,1
insecta mundi,the american journal of emergency medicine,1
insecta mundi,the american midland naturalist,1
american journal of primatology,the birds of north america,1
insecta mundi,revue zoologique africaine,1
american journal of primatology,the biological bulletin,1
insecta mundi,the entomologist,1
american journal of primatology,the association for the study of animal behaviour,1
insecta mundi,the geological society of america northcentral section 49th annual meeting 19u201320 may 2015,1
insecta mundi,the journal of experimental biology,1
insecta mundi,the medical journal of australia,1
american journal of primatology,the american midland naturalist,1
american journal of primatology,the american journal of tropical medicine and hygiene,1
insecta mundi,the philippine journal of science,1
insecta mundi,the southwestern naturalist,1
american journal of primatology,the bryologist,1
american journal of primatology,the chronicle of higher education,1
american journal of primatology,the classical journal,1
insecta mundi,studies on ethnomedicine,1
insecta mundi,rivista italiana di paleontologia e stratigrafia,1
insecta mundi,rocky mountain geology,1
insecta mundi,royal society open science,1
american journal of primatology,the isme journal,1
insecta mundi,salon website,1
insecta mundi,samagra,1
insecta mundi,sbornxedk geologickxfdch vu011bd paleontologie,1
insecta mundi,schriften der alfredwegenerstiftung,1
insecta mundi,science in china series d earth sciences,1
insecta mundi,scripta musei geologici seminarii barcinonensis ser palaeontologica,1
insecta mundi,senckenbergiana biologica,1
insecta mundi,serangga,1
insecta mundi,slate,1
insecta mundi,smart materials and structures,1
american journal of primatology,the english journal,1
insecta mundi,soft robotics,1
insecta mundi,southwestern naturalist,1
insecta mundi,species des hymxe9noptxe8res deurope et dalgxe9rie,1
insecta mundi,spixiana,1
insecta mundi,studi e ricerche  associazione amici del museo  museo civico g zannato montecchio maggiore vicenza,1
american journal of primatology,the commonwealth forestry review,1
insectes sociaux,international journal of fauna and biological studies,1
insectes sociaux,international journal of its research,1
insect systematics  evolution,revue zoologique africaine,1
american journal of primatology,nature education knowledge,1
insectes sociaux,museo regionale di scienze naturali monografie turin,1
insectes sociaux,museum and institute of zoology poland academy of sciences,1
insectes sociaux,museum of comparative zoology harvard university,1
american journal of primatology,neuron,1
insectes sociaux,mycological progress,1
american journal of primatology,nature reviews urology,1
american journal of primatology,nature reviews microbiology,1
american journal of primatology,nature reviews cancer,1
american journal of primatology,nature microbiology,1
american journal of primatology,nature genetics,1
american journal of primatology,nature cell biology,1
american journal of primatology,neuropsychobiology,1
american journal of primatology,nature biotechnology,1
insectes sociaux,nature medicine,1
american journal of primatology,national museum papers,1
american journal of primatology,national geographic research,1
insectes sociaux,nature protocols,1
insectes sociaux,nature reviews neuroscience,1
american journal of primatology,nat med,1
insectes sociaux,natuurhistorisch maandblad,1
insectes sociaux,nefrologia publicacion oficial de la sociedad espanola nefrologia,1
american journal of primatology,nat commun,1
insectes sociaux,munis entomology and zoology,1
american journal of primatology,neuropsychopharmacology,1
american journal of primatology,mxe9decine et santxe9 tropicales,1
american journal of primatology,obesity reviews,1
american journal of primatology,pacific conservation biology,1
insectes sociaux,marine mammal science,1
insectes sociaux,memoirs of museum victoria,1
american journal of primatology,ornitologia neotropical,1
american journal of primatology,ornis scandinavica,1
american journal of primatology,oncogene,1
