source,target,weight
nice matin,nice matin,1
nice matin,numxe9ro 1,1
nice matin,platine,1
niaaa spectrum,preventing chronic disease,1
ni 2012  11th international congress on nursing informatics june 2327 2012 montreal canada international congress in nursing informatics 11th  2012  montreal quebec,the journal of the american college of dentists,1
ni 2012  11th international congress on nursing informatics june 2327 2012 montreal canada international congress in nursing informatics 11th  2012  montreal quebec,public administration review,1
nfpa journal,smithsonian,1
nfpa journal,university of denver magazine,1
nfpa journal,vegas deluxe,1
nfs journal,philosophical transactions of the royal society of london series b biological sciences,1
nfs journal,renewable and sustainable energy reviews,1
nfs journal,the scientist,1
ngamer,nintendo power,1
ngamer,official nintendo magazine,1
ngc magazine,nintendo dream,1
acta physiol scand,somat cell mol genet,1
ngc magazine,official nintendo magazine,1
ngc magazine,play uk magazine,1
ngc magazine,playstation official magazine  uk,1
acta physiol scand,skeletal muscle,1
ngds newsletter,popular mechanics,1
ngds newsletter,the journal of land  public utility economics,1
ngds newsletter,washington geology,1
ngiya talk the law,the northern territory government gazette,1
ngs newsletter,studies an irish quarterly review,1
ngs newsletter,the musical antiquary,1
ngs newsletter,walkers hibernian magazine,1
ngt news,oem offhighway,1
nfpa journal,thrillist,1
nfpa journal,proceedings of the fifth international symposium,1
ngt news,topspeed,1
nfpa journal,popular mechanics,1
nfc  proximity solutions u2013 wima monaco,scientific american,1
nfc  proximity solutions u2013 wima monaco,suranaree journal of science and technology,1
nfc  proximity solutions u2013 wima monaco,technology innovation management review,1
nfc  proximity solutions u2013 wima monaco,the european conference on networks and communications eucnc2014,1
nfc  proximity solutions u2013 wima monaco,the journal of machine learning research,1
nfc  proximity solutions u2013 wima monaco,the silicon engine a timeline of semiconductors in computers,1
nfc  proximity solutions u2013 wima monaco,transportation research board trb annual meeting washington dc usa,1
nfc  proximity solutions u2013 wima monaco,trends in biotechnology,1
nfc  proximity solutions u2013 wima monaco,wired,1
nfc  proximity solutions u2013 wima monaco,wireless communications and mobile computing,1
nfhs3,social psychiatry and psychiatric epidemiology,1
nfhs3,the wall street journal,1
nflc occasional papers,to advanced proficiency and beyond theory and methods for developing superior secondlanguage ability,1
nfocus,theatre arts,1
acta physiol scand,stem cell reviews and reports,1
nforce,super play,1
acta physiol scand,sports medicine,1
nfpa,thorax,1
nfpa,topical fire report series,1
nfpa journal,nfpa journal,1
nfpa journal,people,1
ngt news,recycling today,1
ngt news,worktruck,1
ni 2012  11th international congress on nursing informatics june 2327 2012 montreal canada international congress in nursing informatics 11th  2012  montreal quebec,nursing education perspectives,1
nhs consultants association,publius the journal of federalism,1
nhs consultants association,the economist,1
nhs consultants association,the modern law review,1
nhs consultants association,the scientist,1
nhs consultants association,the university of chicago law review,1
nhsa research quarterly,obstetrics and gynecology international,1
nhsa research quarterly,omega journal of death and dying,1
nhsa research quarterly,open access journal of contraception,1
nhsa research quarterly,organization science,1
nhsa research quarterly,personality and individual differences,1
nhsa research quarterly,schizophrenia bulletin,1
nhsa research quarterly,school psychology international,1
nhsa research quarterly,sport exercise and performance psychology,1
nhsa research quarterly,stress and health,1
nhsa research quarterly,the american journal of family therapy,1
nhsa research quarterly,the american psychologist,1
nhsa research quarterly,the international journal of psychiatry in medicine,1
nhsa research quarterly,the journal of psychology,1
nhsa research quarterly,the world economic forum,1
nhsa research quarterly,welcome to un escap,1
nhsa research quarterly,youth  society,1
nhsa research quarterly,zeitschrift fxfcr gerontologie und geriatrie,1
nhs consultants association,sociology,1
nhs consultants association,publius,1
ngxf4n ngu1eef,ngxf4n ngu1eef,1
nhs consultants association,proceedings of the royal society of london series a,1
acta physiol scand,scand j resp dis,1
acta physiol scand,revue de la socixe9txe9 franxe7aise dhistoire des hxf4pitaux,1
nhc affordable housing policy review,planning practice  research,1
nhh dept of business and management science,phoenix l rev,1
nhh dept of business and management science,public choice,1
nhi choices,nutrients,1
nhi choices,nutrition,1
nhi choices,nutrition and cancer,1
nhi choices,nutrition research reviews,1
nhi choices,open heart,1
nhi choices,progress in cardiovascular diseases,1
nhi choices,sao paulo medical journal,1
nhi choices,the american journal of cardiology,1
acta physiol scand,prostaglandins leukot essent fatty acids,1
nhi choices,the journal of nutrition,1
nhmrc website,social history of medicine,1
nhmrc website,the oncologist,1
nhmrc website,who website,1
nhs consultants association,parliamentary affairs,1
nhs consultants association,patterns of prejudice,1
nhs consultants association,proceedings of the royal society b biological sciences,1
newsnature,park science,1
