Title,page_title
Acetylcholinesterase inhibitors: pharmacology and toxicology,acetylcholinesterase inhibitor
"The relationship between gut and adipose hormones, and reproduction",insulin
High-resolution profiling of Drosophila replication start sites reveals a DNA shape and chromatin signature of metazoan origins,origin of replication
Dissimilation of the C2 sulfonates,taurine—pyruvate aminotransferase
Upregulation of Wilms' tumour gene 1 (WT1) in uterine sarcomas,wt1
Signaling by IL-31 and functional consequences,interleukin 31
Gender differences in personality traits across cultures: robust and surprising findings,big five personality traits
The DNA damage response mediator MDC1 directly interacts with the anaphase-promoting complex/cyclosome,mdc1
A novel KRIT1/CCM1 truncating mutation in a patient with cerebral and retinal cavernous angiomas,krit1
Biochemical characterization of the zinc-finger protein 217 transcriptional repressor complex: identification of a ZNF217 consensus recognition sequence,znf217
Critical role for tetrahydrobiopterin recycling by dihydrofolate reductase in regulation of endothelial nitric-oxide synthase coupling: relative importance of the de novo biopterin synthesis versus salvage pathways,dihydrofolate reductase
Structure of eukaryotic RNA polymerases,eukaryotic transcription
Improving personality/character traits in individuals with alcohol dependence: the influence of mindfulness-oriented meditation,mindfulness
Role of corin in trophoblast invasion and uterine spiral artery remodelling in pregnancy,ventricular natriuretic peptide
Tregs and rethinking cancer immunotherapy,regulatory t cell
Isolation and analysis of candidate myeloid tumor suppressor genes from a commonly deleted segment of 7q22,n-acyl phosphatidylethanolamine-specific phospholipase d
Tapered progesterone withdrawal enhances behavioral and molecular recovery after traumatic brain injury,neuroplasticity
Selective estrogen receptor-beta agonists repress transcription of proinflammatory genes,way-214156
Innexin and pannexin channels and their signaling,purinergic signalling
Pivotal role of the cell death factor BNIP3 in ceramide-induced autophagic cell death in malignant glioma cells,bnip3
Phosphodiester CpG oligonucleotides as adjuvants: polyguanosine runs enhance cellular uptake and improve immunostimulative activity of phosphodiester CpG oligonucleotides in vitro and in vivo,cpg oligodeoxynucleotide
Coordinate effects of human immunodeficiency virus type 1 protein Tat and cellular protein Puralpha on DNA replication initiated at the JC virus origin,pura
MBNL1 is the primary determinant of focus formation and aberrant insulin receptor splicing in DM1,mbnl1
Laparoscopic vaginal radical trachelectomy: a treatment to preserve the fertility of cervical carcinoma patients,cervical cancer
Apolipoprotein D takes center stage in the stress response of the aging and degenerative brain,apolipoprotein
"Genetic defect in CYP24A1, the vitamin D 24-hydroxylase gene, in a patient with severe infantile hypercalcemia",cyp24a1
Complete reconstitution of the human coenzyme A biosynthetic pathway via comparative genomics,coasy
New genetic associations detected in a host response study to hepatitis B vaccine,cd86
Delirium is a strong risk factor for dementia in the oldest-old: a population-based cohort study,delirium
On the mechanism of the pentose phosphate epimerases,phosphopentose epimerase
Expression and characterization of a C24 bile acid 7 alpha-dehydratase from Eubacterium sp. strain VPI 12708 in Escherichia coli,bile-acid 7alpha-dehydratase
Biological effects of estradiol-17 beta in postmenopausal women: oral versus percutaneous administration,pharmacokinetics of estradiol
Efficient synthesis and biological evaluation of two modafinil analogues,modafinil
The concept of progressive brain change in schizophrenia: implications for understanding schizophrenia,mechanisms of schizophrenia
Chromosome breakage after G2 checkpoint release,artemis (protein)
"Connexin and pannexin signaling pathways, an architectural blueprint for CNS physiology and pathology?",connexin
The molecular basis of variation in human color vision,opsin
Pit and fissure sealant retention,dental sealant
Structure of FKBP12.6 in complex with rapamycin,fkbp1b
Revisiting the quorum-sensing hierarchy in Pseudomonas aeruginosa: the transcriptional regulator RhlR regulates LasR-specific factors,pseudomonas aeruginosa
Plants,green algae
Caspase 3 attenuates XIAP (X-linked inhibitor of apoptosis protein)-mediated inhibition of caspase 9,caspase 3
Enhancement of the p300 HAT activity by HIV-1 Tat on chromatin DNA,hist2h3c
Prosthecobacter BtubAB show dynamic instability,tubulin
Point mutations in the WD40 domain of Eed block its interaction with Ezh2,long non-coding rna
Assisted reproductive techniques in patients with Klinefelter syndrome: a critical review,klinefelter syndrome
Oral nonsteroidal anti-inflammatory drugs (NSAIDs) for cancer pain in adults,cancer pain
PICK1 interacts with and regulates PKC phosphorylation of mGLUR7,pick1
Diagnosing vitamin B-12 deficiency on the basis of serum B-12 assay,vitamin b12 deficiency
The phenotype of Leber congenital amaurosis in patients with AIPL1 mutations,aipl1
How actual is the treatment with antiandrogen alone in patients with polycystic ovary syndrome?,acne
"A comparative study of alpidem, a nonbenzodiazepine, and lorazepam in patients with nonpsychotic anxiety",alpidem
Proteomics of acute coronary syndromes,atherosclerosis
Differential display of human marrow stromal cells reveals unique mRNA expression patterns in response to dexamethasone,annexin a6
Human extrahepatic cytochromes P450: function in xenobiotic metabolism and tissue-selective chemical toxicity in the respiratory and gastrointestinal tracts,cyp2d6
A novel insertion mutation identified in exon 10 of the MEFV gene associated with Familial Mediterranean Fever,mefv
Narrowband ultraviolet B in the treatment of psoriasis: the journey so far!,psoriasis
Twin pregnancy with a complete hydatidiform mole and co-existent live fetus: two case reports and review of the literature,gestational trophoblastic disease
Mouse library set to be knockout,prmt3
Photodynamic therapy for cancer,treatment of cancer
Fibroblast growth factors in cardiovascular disease: The emerging role of FGF21,growth factor
"Sonic Hedgehog, a key development gene, experienced intensified molecular evolution in primates",hedgehog signaling pathway
"Statins upregulate PCSK9, the gene encoding the proprotein convertase neural apoptosis-regulated convertase-1 implicated in familial hypercholesterolemia",pcsk9
Prediction of proprotein convertase cleavage sites,furin
Leptin inhibits bone formation through a hypothalamic relay: a central control of bone mass,leptin
"Bitter receptor gene (TAS2R38), 6-n-propylthiouracil (PROP) bitterness and alcohol intake",tas2r38
EGFR signaling is required for the differentiation and maintenance of neural progenitors along the dorsal midline of the Drosophila embryonic head,faint little ball
"Ion pumps in polarized cells: sorting and regulation of the Na+, K+- and H+, K+-ATPases",atp1a2
Effects of visnadine on rat isolated vascular smooth muscles,visnadine
Mapping of the HSD17B2 gene encoding type II 17 beta-hydroxysteroid dehydrogenase close to D16S422 on chromosome 16q24.1-q24.2,hsd17b2
CD91 interacts with mannan-binding lectin (MBL) through the MBL-associated serine protease-binding site,masp1 (protein)
"The human-bacterial pathogen protein interaction networks of Bacillus anthracis, Francisella tularensis, and Yersinia pestis",nbpf1
p-Cumate catabolic pathway in Pseudomonas putida Fl: cloning and characterization of DNA carrying the cmt operon,"2,3-dihydroxy-2,3-dihydro-p-cumate dehydrogenase"
Benzodiazepines for alcohol withdrawal,benzodiazepine
The promise of single-cell sequencing,single cell sequencing
Identification of the roles of conserved charged residues in the extracellular domain of an epithelial sodium channel (ENaC) subunit by alanine mutagenesis,scnn1a
Structural insights into the mechanism of amine oxidation by monoamine oxidases A and B,monoamine oxidase inhibitor
Cardiovascular adverse drug reaction associated with combined beta-adrenergic and calcium entry-blocking agents,diltiazem
Ras and relatives--job sharing and networking keep an old family together,rapgef1
The dynamics of Hsp25 quaternary structure. Structure and function of different oligomeric species,hsp27
A systematic overview of radiation therapy effects in cervical cancer (cervix uteri),cervical cancer
"The roles of birds, lizards, and rodents as hosts for the western black-legged tick Ixodes pacificus",lyme disease
Reduction of methionine sulfoxide to methionine by Escherichia coli,methionine-s-oxide reductase
Identifying and quantifying orphan protein sequences in fungi,de novo gene birth
Determination of the tolerable upper intake level of leucine in acute dietary studies in young men,leucine
Distribution of fitness effects caused by random insertion mutations in Escherichia coli,mutation
Estradiol prodrugs (EP) for efficient oral estrogen treatment and abolished effects on estrogen modulated liver functions,pharmacokinetics of estradiol
GRID: a novel Grb-2-related adapter protein that interacts with the activated T cell costimulatory receptor CD28,receptor for activated c kinase 1
A molecular approach to galactosemia,galactose-1-phosphate uridylyltransferase
Splicing and transcription-associated proteins PSF and p54nrb/nonO bind to the RNA polymerase II CTD,non-pou domain-containing octamer-binding protein
Disruption of intracellular calcium regulation is integral to aminoglycoside-induced hair cell death,ototoxicity
Mapping of prolactin and tumor necrosis factor-beta genes on human chromosome 6p using lymphoblastoid cell deletion mutants,prolactin
Antioxidant vitamin and mineral supplements for slowing the progression of age-related macular degeneration,macular degeneration
"Pantethine, a derivative of vitamin B5, favorably alters total, LDL and non-HDL cholesterol in low to moderate cardiovascular risk subjects eligible for statin therapy: a triple-blinded placebo and diet-controlled investigation",pantethine
Advances in anion supramolecular chemistry: From recognition to chemical applications.,salt bridge (protein and supramolecular)
Pulse oximetry screening for congenital heart defects in newborn infants (PulseOx): a test accuracy study,pulse oximetry
Large-scale mapping of human protein-protein interactions by mass spectrometry,hnrpab
Large-scale mapping of human protein\u2013protein interactions by mass spectrometry,rbm25
Differential regulation of retinoblastoma tumor suppressor protein by G(1) cyclin-dependent kinase complexes in vivo,cyclin-dependent kinase 6
"Multiple evidence strands suggest that there may be as few as 19,000 human protein-coding genes",human genome
Microtubule-induced focal adhesion disassembly is mediated by dynamin and focal adhesion kinase,microtubule
Regulation of mRNA translation and stability by microRNAs,microrna
Characterization of a novel human serine protease that has extensive homology to bacterial heat shock endoprotease HtrA and is regulated by kidney ischemia,mapk14
"Endometrial cancer and obesity: epidemiology, biomarkers, prevention and survivorship",endometrial cancer
A genetic polymorphism in the human HOXB1 homeobox gene implying a 9bp tandem repeat in the amino-terminal coding region. Mutations in brief no. 200. Online,hoxb1
Prostatic antibacterial factor. Identity and significance,immune system
"Stable hZW10 kinetochore residency, mediated by hZwint-1 interaction, is essential for the mitotic checkpoint",zw10
Single-Cell Heterogeneity Analysis and CRISPR Screen Identify Key \u03b2-Cell-Specific Disease Genes,genome-wide crispr-cas9 knockout screens
"A high-resolution integrated physical, cytogenetic, and genetic map of human chromosome 11: distal p13 to proximal p15.1",gtf2h1
Histone deacetylase inhibitors repress the transactivation potential of hypoxia-inducible factors independently of direct acetylation of HIF-alpha,n-alpha-acetyltransferase 10
Contemporary genetic technologies and female reproduction,endometriosis
Serotonin receptors modulate GABA(A) receptor channels through activation of anchored protein kinase C in prefrontal cortical neurons,5-ht2a receptor
The CUL3/KLHL3-WNK-SPAK/OSR1 pathway as a target for antihypertensive therapy,cul3
Plasma pharmacokinetics of alfaxalone in dogs after an intravenous bolus of Alfaxan-CD RTU,alfaxalone
Allosteric mechanisms within the adenosine A2A-dopamine D2 receptor heterotetramer,caffeine
IRAK4 dimerization and trans-autophosphorylation are induced by Myddosome assembly,irak4
Molecular cloning and expression of a multiubiquitin chain binding subunit of the human 26S protease,psmd4
The mouse who couldn't stop washing: pathologic grooming in animals and humans,excoriation disorder
"CacyBP/SIP, a calcyclin and Siah-1-interacting protein, binds EF-hand proteins of the S100 family",s100a12
"Set domain-dependent regulation of transcriptional silencing and growth control by SUV39H1, a mammalian ortholog of Drosophila Su(var)3-9",suv39h1
Increased efficacy of micro-opioid agonist-induced antinociception by metabotropic glutamate receptor antagonists in C57BL/6 mice: comparison with (-)-6-phosphonomethyl-deca-hydroisoquinoline-3-carboxylic acid (LY235959),"ly-341,495"
"Characteristics of avoidant/restrictive food intake disorder in children and adolescents: a ""new disorder"" in DSM-5",eating disorder
Sequence-based exon prediction around the synaptophysin locus reveals a gene-rich area containing novel genes in human proximal Xp,synaptophysin
Updates on the role of adrenal steroidogenesis inhibitors in Cushing's syndrome: a focus on novel therapies,ketoconazole
Structure and interactions of the translation initiation factor eIF1,eif1
Obesity wars: molecular progress confronts an expanding epidemic,obesity
Clinical experience and acceptability of the etonogestrel subdermal contraceptive implant,etonogestrel birth control implant
Guidelines for the management of traumatic dental injuries. III. Primary teeth,dental trauma
"Integral membrane proteins of the nuclear envelope interact with lamins and chromosomes, and binding is modulated by mitotic phosphorylation",thymopoietin
The homolog of chromatin binding protein Bx42 identified in Dictyostelium,snw1
Study of the interaction of the medium chain mu 2 subunit of the clathrin-associated adapter protein complex 2 with cytotoxic T-lymphocyte antigen 4 and CD28,ctla-4
"A conserved biogenesis pathway for nucleoporins: proteolytic processing of a 186-kilodalton precursor generates Nup98 and the novel nucleoporin, Nup96",nup98
Human electrophysiological and pharmacological properties of XEN-D0101: a novel atrial-selective Kv1.5/IKur inhibitor,xen-d0101
Structure and properties of the vacuolar (H+)-ATPases,atp6v0c
Daily patterns of secretion of neurohypophysial hormones in man: effect of age,vasopressin
Anticoagulants (extended duration) for prevention of venous thromboembolism following total hip or knee replacement or hip fracture repair,hip replacement
"The hydragogue and laxative effect of the sulfuric acid ester and the free diphenol of 4,4'-dihydroxydiphenyl-(pyridyl-2)-methane",sodium picosulfate
Identification of a human Src homology 2-containing protein-tyrosine-phosphatase: a putative homolog of Drosophila corkscrew,ptpn11
Analysis of a chemical plant defense mechanism in grasses,3-hydroxyindolin-2-one monooxygenase
C8orf4 is a transforming growth factor B induced transcript downregulated in metastatic colon cancer,tcim
Reversible enzymatic acetylation of carnitine,carnitine o-acetyltransferase
p300 and p300/cAMP-response element-binding protein-associated factor acetylate the androgen receptor at sites governing hormone-dependent transactivation,androgen receptor
"Complex formation of JAK2 with PP2A, P13K, and Yes in response to the hematopoietic cytokine interleukin-11",pik3r1
"Refined crystal structure of the molecular complex of Streptomyces griseus protease B, a serine protease, with the third domain of the ovomucoid inhibitor from turkey",streptogrisin b
Isoprenoid synthesis in Escherichia coli. Separation and partial purification of four enzymes involved in the synthesis,all-trans-octaprenyl-diphosphate synthase
Antithetic effects of MBD2a on gene regulation,rna helicase a
Crystal structure of FtsA from Staphylococcus aureus,ftsa
SMG7 is a 14-3-3-like adaptor in the nonsense-mediated mRNA decay pathway,smg7
Isolation and characterization of a GTPase activating protein specific for the Rab3 subfamily of small G proteins,rab3gap1
Beta-cell transcription factors and diabetes: mutations in the coding region of the BETA2/NeuroD1 (NEUROD1) and Nkx2.2 (NKX2B) genes are not associated with maturity-onset diabetes of the young in Japanese,neurod1
Sequence of human hexokinase III cDNA and assignment of the human hexokinase III gene (HK3) to chromosome band 5q35.2 by fluorescence in situ hybridization,hk3
The non-peptidic delta opioid receptor agonist TAN-67 enhances dopamine efflux in the nucleus accumbens of freely moving rats via a mechanism that involves both glutamate and free radicals,tan-67
THE BIOSYNTHESIS OF FOLIC ACID. III. ENZYMATIC FORMATION OF DIHYDROFOLIC ACID FROM DIHYDROPTEROIC ACID AND OF TETRAHYDROPTEROYLPOLYGLUTAMIC ACID COMPOUNDS FROM TETRAHYDROFOLIC ACID,dihydrofolate synthase
Muscarinic receptor antagonism at the spinal cord level causes inhibitory effects on male rat sexual behavior,methoctramine
"Infection and invasion of roots by symbiotic, nitrogen-fixing rhizobia during nodulation of temperate legumes",horizontal transmission
Risk factors and early outcomes of patients with symptomatic distal vs. proximal deep-vein thrombosis,deep vein thrombosis
Autosomal dominant erythrocytosis and pulmonary arterial hypertension associated with an activating HIF2 alpha mutation,epas1
Human BLCAP transcript: new editing events in normal and cancerous tissues,blcap
Venlafaxine for neuropathic pain in adults,peripheral neuropathy
Moonlighting proteins in yeasts,protein moonlighting
The family of box ACA small nucleolar RNAs is defined by an evolutionarily conserved secondary structure and ubiquitous sequence elements essential for RNA accumulation,small nucleolar rna snora74
Identification of pancreatic juice proteins as biomarkers of pancreatic cancer,prss2
Pfizer's first-in-class JAK inhibitor pricey for rheumatoid arthritis market,tofacitinib
Tyrosine phosphorylation turns alkaline transition into a biologically relevant process and makes human cytochrome c behave as an anti-apoptotic switch,cytochrome c
The 'invisible hand': regulation of RHO GTPases by RHOGDIs,arhgdib
Early prenatal attainment of adult metacarpal-phalangeal rankings and proportions,digit ratio
Expression of the myeloid-associated marker CD33 is not an exclusive factor for leukemic plasmacytoid dendritic cells,cd33
"The antagonists RU486 and ZK98299 stimulate progesterone receptor binding to deoxyribonucleic acid in vitro and in vivo, but have distinct effects on receptor conformation",selective progesterone receptor modulator
Cannabis smoking and respiratory health: consideration of the literature,cannabis (drug)
A human memory T cell subset with stem cell-like properties,adoptive cell transfer
Amino acid sequence of human acidic fibroblast growth factor,fgf1
Treatment of bipolar disorder,lamotrigine
"Histidine-226 is part of the pH sensor of NhaA, a Na+/H+ antiporter in Escherichia coli",nhaa family
Bloom's syndrome. I. Genetical and clinical observations in the first twenty-seven patients,carcinogenesis
"Sensory processing problems in children with ADHD, a systematic review",sensory processing disorder
The sialic acids. V. N-Acyl-D-glucosamine 2-epimerase,n-acylglucosamine 2-epimerase
Differential Divergence of Three Human Pseudoautosomal Genes and Their Mouse Homologs: Implications for Sex Chromosome Evolution,dhrsx
"Inflammation, ageing, and bone regeneration",craniofacial regeneration
Specificity of dimer formation in tropomyosins: influence of alternatively spliced exons on homodimer and heterodimer assembly,tpm2
Quality improvement in pediatric well care with an electronic record,electronic health record
In vitro characterization of clobazam metabolism by recombinant cytochrome P450 enzymes: importance of CYP2C19,clobazam
Essential role of mda-5 in type I IFN responses to polyriboinosinic:polyribocytidylic acid and encephalomyocarditis picornavirus,rig-i-like receptor
Altered stability of pulmonary surfactant in SP-C-deficient mice,surfactant protein c
Sulfotransferases in the bioactivation of xenobiotics,sult1c2
Baby schema modulates the brain reward system in nulliparous women,nucleus accumbens
Acetylation and deacetylation of non-histone proteins,acetylation
Niche of harmful alga Aureococcus anophagefferens revealed through ecogenomics,list of sequenced algae genomes
Achalasia--a disease of unknown cause that is often diagnosed too late,achalasia microcephaly
Death by deamination: a novel host restriction system for HIV-1,psma7
When the drug trial fails: an approach to clinical drug studies,ro48-6791
Mindfulness-based interventions for psychiatric disorders: A systematic review and meta-analysis,mindfulness-based stress reduction
Cost-effectiveness of screening for anal squamous intraepithelial lesions and anal cancer in human immunodeficiency virus-negative homosexual and bisexual men,human papillomavirus infection
The function of intermediate filaments in cell shape and cytoskeletal integrity,vimentin
Long-term patency of saphenous vein and left internal mammary artery grafts after coronary artery bypass surgery: results from a Department of Veterans Affairs Cooperative Study,vein graft failure
"Uncoupling protein-3 is a mediator of thermogenesis regulated by thyroid hormone, beta3-adrenergic agonists, and leptin",uncoupling protein
Effectiveness of opioid rotation in the control of cancer pain: the ROTODOL study,opioid-induced hyperalgesia
CYP3A4 and pregnane X receptor humanized mice,cyp3a4
Non-coding-RNA regulators of RNA polymerase II transcription,short interspersed nuclear element
A programmable stimulator for physiological applications,hirsuties coronae glandis
Plaster Artifacts and the Interpretation of the Nahal Hemar Cave,nahal hemar
On Bimolecular Layers of Lipoids on the Chromocytes of the Blood,cell membrane
"The expressions of Delta 9-, Delta 12-desaturases and an elongase by the extremely halotolerant black yeast Hortaea werneckii are salt dependent",hortaea werneckii
Tyrosine Kinase Inhibitors and Therapeutic Antibodies in Advanced Eosinophilic Disorders and Systemic Mastocytosis,clonal hypereosinophilia
"Capsicum \u2014 Production, Technology, Chemistry, and Quality. Part V. Impact on Physiology, Pharmacology, Nutrition, and Metabolism; Structure, Pungency, Pain, and Desensitization Sequences",shogaol
