Title,page_title
"The status, quality, and expansion of the NIH full-length cDNA project: the Mammalian Gene Collection (MGC).",cnot2
Human jejunal estrogen sulfotransferase and dehydroepiandrosterone sulfotransferase: immunochemical characterization of individual variation,sult1e1
Generation and annotation of the DNA sequences of human chromosomes 2 and 4.,dnajc10
Generation and annotation of the DNA sequences of human chromosomes 2 and 4.,fchsd1
DNA sequence and analysis of human chromosome 9.,baat
DNA sequence and analysis of human chromosome 9.,cbwd1
Exons encoding the highly conserved part of human glutaminyl-tRNA synthetase,eprs
"CLDN23 gene, frequently down-regulated in intestinal-type gastric cancer, is a novel member of CLAUDIN gene family.",cldn4
"Expression, crystallization and preliminary X-ray crystallographic analysis of human agmatinase",agmatinase
Twelve novel single nucleotide polymorphisms in the CES2 gene encoding human carboxylesterase 2 (hCE-2).,carboxylesterase 2
Diversification of transcriptional modulation: large-scale identification and characterization of putative alternative promoters of human genes.,dner
The PEBP2betaMYH11 fusion created by Inv(16)(p13;q22) in myeloid leukemia impairs neutrophil maturation and contributes to granulocytic dysplasia.,cbfb
Mapping of the human nicotinic acetylcholine receptor beta 3 gene (CHRNB3) within chromosome 8p11.2,chrnb3
"The carboxy terminus of the colonic H+, K+-ATPase alpha-subunit is required for stable beta subunit assembly and function",atp1b1
"Serum HCG beta, CA 72-4 and CEA are independent prognostic factors in colorectal cancer",ceacam5
"Activated leukocyte cell adhesion molecule (ALCAM/CD166/MEMD), a novel actor in invasive growth, controls matrix metalloproteinase activity",alcam
The human olfactory receptor gene family,or51i2
The human olfactory receptor gene family.,or2b6
The human olfactory receptor gene family.,or2k2
Oligo-capping: a simple method to replace the cap structure of eukaryotic mRNAs with oligoribonucleotides.,atp5o
The LIFEdb database in 2006.,c11orf49
Matrix metalloproteinases,matrix metallopeptidase 12
"p28 Bap31, a Bcl-2/Bcl-XL- and procaspase-8-associated protein in the endoplasmic reticulum",bcap31
NMR structure of a complex containing the TFIIF subunit RAP74 and the RNA polymerase II carboxyl-terminal domain phosphatase FCP1.,ctdp1
Primary structure of human salivary alpha-amylase gene.,amy1a
The proteoglycans aggrecan and Versican form networks with fibulin-2 through their lectin domain binding,fbln2
Protein kinase CK2 phosphorylates the Fas-associated factor FAF1 in vivo and influences its transport into the nucleus.,faf1
The primary structure of rat ribosomal protein L10a.,60s ribosomal protein l10a
Molecular cloning and sequencing of the human heme-regulated eukaryotic initiation factor 2 alpha (eIF-2 alpha) kinase from bone marrow culture.,eif2ak1
Coated vesicle assembly in the Golgi requires only coatomer and ARF proteins from the cytosol,copb1
"Complete sequencing and characterization of 21,243 full-length human cDNAs",exoc1
"Complete sequencing and characterization of 21,243 full-length human cDNAs.",fanci
"Complete sequencing and characterization of 21,243 full-length human cDNAs.",kiaa0930
Bcl-2 expression in preinvasive and invasive cervical lesions,bcl2l14
The molecular genetics of retinal photoreceptor proteins involved in cGMP metabolism,pde6a
Helicobacter pylori genotypes influence serum pepsinogen C levels.,pga5
The immunoregulatory effects of HIV-1 Nef on dendritic cells and the pathogenesis of AIDS.,cd1a
A unique exonic splice enhancer mutation in a family with X-linked mental retardation and epilepsy points to a novel role of the renin receptor,renin receptor
Phosphorylation of Pak1 by the p35/Cdk5 kinase affects neuronal morphology,cdk5r1
Microsequences of 145 proteins recorded in the two-dimensional gel protein database of normal human epidermal keratinocytes.,caspase 14
Expression and regulation of WNT5A and WNT5B in human cancer: up-regulation of WNT5A by TNFalpha in MKN45 cells and up-regulation of WNT5B by beta-estradiol in MCF-7 cells,wnt5b
Human chromosome 7: DNA sequence and biology,fastk
Systematic subcellular localization of novel proteins identified by large-scale cDNA sequencing,pnpla8
Systematic subcellular localization of novel proteins identified by large-scale cDNA sequencing.,ataxin 10
Up-regulation of bradykinin response in rat and human bladder smooth muscle,bradykinin receptor b1
Molecular genetics of the human cytochrome P450 monooxygenase superfamily,cyp2a6
Modelling thymic HIV-1 Nef effects.,cd1a
"Genome-wide screening, cloning, chromosomal assignment, and expression of full-length human endogenous retrovirus type K.",ervk6
"Immunolocalization of collagen types, laminin and fibronectin in the normal human pancreas","collagen, type iv, alpha 6"
The proteomic reactor facilitates the analysis of affinity-purified proteins by mass spectrometry: application for identifying ubiquitinated proteins in human cells,fam76b
"Insights into TRPM4 function, regulation and physiological role",trpm4
The Plexin-B1/Rac interaction inhibits PAK activation and enhances Sema4D ligand binding,sema4d
The distinct roles of T cell-derived cytokines and a novel follicular dendritic cell-signaling molecule 8D6 in germinal center-B cell differentiation,cd320
Momentum diffusion of atoms moving in laser fields,momentum diffusion
New genetic associations detected in a host response study to hepatitis B vaccine,ifna13
Magnetic resonance velocimetry: applications of magnetic resonance imaging in the measurement of fluid motion,magnetic resonance velocimetry
Discovery of a cool brown dwarf,kelu-1
Kenya 'will try Somali pirates,mv safmarine asia
Toward a complete human genome sequence,baiap2l1
Toward a complete human genome sequence.,dner
Expression of mucosal addressin cell adhesion molecule 1 on vascular endothelium of gastric mucosa in patients with nodular gastritis.,addressin
Gap junction coding genes and schizophrenia: a genetic association study.,gjd2
Toward a confocal subcellular atlas of the human proteome,acaa1
"Cloning and functional expression of a human Y4 subtype receptor for pancreatic polypeptide, neuropeptide Y, and peptide YY",peptide yy
Rac1 and Rac3 isoform activation is involved in the invasive and metastatic phenotype of human breast cancer cells,rac3
Influence of N-linked glycans in V4-V5 region of human immunodeficiency virus type 1 glycoprotein gp160 on induction of a virus-neutralizing humoral response,gba2
"Requirement of the forkhead gene Foxe1, a target of sonic hedgehog signaling, in hair follicle morphogenesis.",foxe1
ClC-6 and ClC-7 are two novel broadly expressed members of the CLC chloride channel family,clcn7
Vertebrate Hedgehog signalling modulated by induction of a Hedgehog-binding protein,hhip
Abnormal dendritic spines in fragile X knockout mice: maturation and pruning deficits,synaptogenesis
"Fluoxetine, comprehensive cognitive behavioral therapy, and placebo in generalized social phobia",social anxiety disorder
HLA-DO is an intracellular class II molecule with distinctive thymic expression,hla-doa
Human granulocytic anaplasmosis and Anaplasma phagocytophilum,human monocytotropic ehrlichiosis
Is the association of National Institutes of Health Stroke Scale scores and acute magnetic resonance imaging stroke volume equal for pa- tients with right- and left-hemisphere ischemic stroke?,national institutes of health stroke scale
LMX1B 17-bp deletion and A3243G mtDNA transition in a previously described patient.,lmx1b
Significance of CK-elevation in noncompaction with regard to cardiac and neuromuscular disease.,ckm (gene)
Thin basement membrane nephropathy associated with minimal change disease in a 15-year-old boy,thin basement membrane disease
FLJ14813 missense mutation: a candidate for autosomal dominant thrombocytopenia on human chromosome 10,mastl
Glycine transporter isoforms show differential subcellular localization in PC12 cells,sodium- and chloride-dependent glycine transporter 1
"The Status, Quality, and Expansion of the NIH Full-Length cDNA Project: The Mammalian Gene Collection (MGC)",gpr148
"The status, quality, and expansion of the NIH full-length cDNA project: the Mammalian Gene Collection (MGC).",annexin a3
Potassium leak channels and the KCNK family of two-P-domain subunits,kcnk13
A permeability model for naturally fractured carbonate reservoirs,joint (geology)
Viloxazine hydrochloride in narcolepsy: a preliminary report,viloxazine
"Induction of the human protein P56 by interferon, double-stranded RNA, or virus infection",ifit1
May 2006 update in porphobilinogen deaminase gene polymorphisms and mutations causing acute intermittent porphyria: comparison with the situation in Slavic population.,porphobilinogen deaminase
Paracrine and autocrine mechanisms of apelin signaling govern embryonic and tumor angiogenesis.,apelin receptor
HLA types in celiac disease patients not carrying the DQA1*05-DQB1*02 (DQ2) heterodimer: results from the European Genetics Cluster on Celiac Disease,hla-dq2
"Myotubularin and MTMR2, phosphatidylinositol 3-phosphatases mutated in myotubular myopathy and type 4B Charcot-Marie-Tooth disease",mtmr1
Molecular cloning and physical and genetic mapping of a novel human Na+/H+ exchanger (NHE5/SLC9A5) to chromosome 16q22.1,sodium/hydrogen exchanger 5
"International Union of Pharmacology. LXXXVII. Complement peptide C5a, C4a, and C3a receptors",gpr77
The implications of subunit interactions for the structure of the T cell receptor-CD3 complex,tra (gene)
Three novel single nucleotide polymorphisms of UGT1A9 in a Thai population,ugt1a9
Microsporidiosis in solid organ transplant recipients: two Enterocytozoon bieneusi cases and review,antiparasitic
Effects of different membranes and dialysis technologies on patient treatment tolerance and nutritional parameters. The Italian Cooperative Dialysis Study Group,hemodialysis
Expression of the acidic stretch of nardilysin as a functional binding domain.,nrd1
Plasminogen activator inhibitor type-2 (PAI-2) gene transcription requires a novel NF-kappaB-like transcriptional regulatory motif,zmynd8
Oligo-capping: a simple method to replace the cap structure of eukaryotic mRNAs with oligoribonucleotides,gatm (gene)
Oligo-capping: a simple method to replace the cap structure of eukaryotic mRNAs with oligoribonucleotides.,hnrph3
Identification of membrane-type receptor for bile acids (M-BAR).,g protein-coupled bile acid receptor
Major clades of Agaricales: a multi-locus phylogenetic overview,panellus
Hippocampal neurogenesis is not required for behavioral effects of environmental enrichment,adult neurogenesis
Interaction of platelet glycoprotein V with glycoprotein Ib-IX regulates expression of the glycoproteins and binding of von Willebrand factor to glycoprotein Ib-IX in transfected cells.,gp5 (gene)
Diversity of oligosaccharide structures on the envelope glycoprotein gp 120 of human immunodeficiency virus 1 from the lymphoblastoid cell line H9. Presence of complex-type oligosaccharides with bisecting N-acetylglucosamine residues,alg13
The integrin alpha v beta 6 binds and activates latent TGF beta 1: a mechanism for regulating pulmonary inflammation and fibrosis,transforming growth factor beta
The carboxy-terminal region of the beta-subunits of luteinizing hormone and chorionic gonadotropin differentially influence secretion and assembly of the heterodimers,luteinizing hormone beta polypeptide
Autoimmune adrenocortical failure in Norway autoantibodies and human leukocyte antigen class II associations related to clinical features,hla-dq5
Expression and Functional Significance of Mouse Paraspeckle Protein 1 on spermatogenesis,paraspeckle
Direct activation of pro-matrix metalloproteinase-2 by leukolysin/membrane-type 6 matrix metalloproteinase/matrix metalloproteinase 25 at the asn(109)-Tyr bond.,mmp25
Diagnostic utility of thymic epithelial markers CD205 (DEC205) and Foxn1 in thymic epithelial neoplasms,cd 205
Identification of nine interferon-alpha subtypes produced by Sendai virus-induced human peripheral blood leucocytes.,ifna10
Revised nomenclature and classification of inherited ichthyoses: results of the First Ichthyosis Consensus Conference in Sor\xe8ze 2009,list of skin conditions
Ankle-brachial blood pressure index predicts all-cause and cardiovascular mortality in hemodialysis patients,monckeberg's arteriosclerosis
"Complete sequencing and characterization of 21,243 full-length human cDNAs",gabrg1
"Complete sequencing and characterization of 21,243 full-length human cDNAs.",bone morphogenetic protein 8a
"Complete sequencing and characterization of 21,243 full-length human cDNAs.",gemin8
Role of oligosaccharides in the processing and maturation of envelope glycoproteins of human immunodeficiency virus type 1.,mgat4b
An eIF4AIII-containing complex required for mRNA localization and nonsense-mediated mRNA decay,casc3
A novel function for Hedgehog signalling in retinal pigment epithelium differentiation,stem cell marker
"Genetic structure in contemporary south Tyrolean isolated populations revealed by analysis of Y-chromosome, mtDNA, and Alu polymorphisms",haplogroup k-m9
A novel clade of protistan parasites near the animal-fungal divergence,mesomycetozoea
Mapping and characterization of novel (CAG)n repeat cDNAs from adult human brain derived by the oligo capture method,neuregulin 2
Reduction of all-trans-retinal limits regeneration of visual pigment in mice,rdh8
Are alpha-blockers involved in lower urinary tract dysfunction in multiple system atrophy? A comparison of prazosin and moxisylyte,moxisylyte
The human stress-activated protein kinase-interacting 1 gene encodes JNK-binding proteins,mapkap1
Mutational analysis of human eIF4AIII identifies regions necessary for exon junction complex formation and nonsense-mediated mRNA decay,casc3
"Cloning, characterization, and expression of a novel GDP dissociation inhibitor isoform from skeletal muscle.",gdi2
Recommendations for the identification of chronic hepatitis C virus infection among persons born during 1945\u20131965,hepatitis c
FF domains of CA150 bind transcription and splicing factors through multiple weak interactions,transcription elongation regulator 1
Noise-induced sleep maintenance insomnia: hypnotic and residual effects of zaleplon,middle-of-the-night insomnia
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences.",esco2
Quantitative phosphoproteome analysis using a dendrimer conjugation chemistry and tandem mass spectrometry,anp32b
Initial Results from the Northstar Study (HGB-204): A Phase 1/2 Study of Gene Therapy for \u03b2-Thalassemia Major Via Transplantation of Autologous Hematopoietic Stem Cells Transduced Ex Vivo with a Lentiviral \u03b2\u0391-T87Q -Globin Vector (LentiGlobin BB305 Drug Product),zynteglo
"Genetic analysis of TTF-2 gene in children with congenital hypothyroidism and cleft palate, congenital hypothyroidism, or isolated cleft palate.",foxe1
Neurexins: synaptic cell surface proteins related to the alpha-latrotoxin receptor and laminin,nrxn1
Nutritional assessment of iron status and anemia in children under 5 years old at public daycare centers,nutritional anemia
Comparison of the methods for profiling glycoprotein glycans\u2014HUPO Human Disease Glycomics/Proteome Initiative multi-institutional study,glycome
The orphan nuclear receptor SHP regulates PGC-1alpha expression and energy production in brown adipocytes,mir-127
GPVI and integrin alphaIIb beta3 signaling in platelets.,integrin alpha 2b
"Molecular cloning of a fourth member of a human alpha (1,3)fucosyltransferase gene family. Multiple homologous sequences that determine expression of the Lewis x, sialyl Lewis x, and difucosyl sialyl Lewis x epitopes.",fut6
Human hypertension caused by mutations in WNK kinases.,wnk4
The highly conserved C-terminal dileucine motif in the cytosolic domain of the human immunodeficiency virus type 1 envelope glycoprotein is critical for its association with the AP-1 clathrin adaptor [correction of adapter].,ap1g2
Identification of human and mouse homologs of the MC51L-53L-54L family of secreted glycoproteins encoded by the Molluscum contagiosum poxvirus,il18bp
Immunization by avian H5 influenza hemagglutinin mutants with altered receptor binding specificity,human mortality from h5n1
EULAR evidence based recommendations for gout. Part II: Management. Report of a task force of the EULAR Standing Committee for International Clinical Studies Including Therapeutics (ESCISIT),gout
Time-resolved mass spectrometry of tyrosine phosphorylation sites in the epidermal growth factor receptor signaling network reveals dynamic modules.,fyn-related kinase
Validation of the new Hipparcos reduction,hd 63744
Reconstitution of Na+/K+-ATPase into phosphatidylcholine vesicles by dialysis of nonionic alkyl maltoside detergents,maltosides
An axeman in the cherry orchard: early intervention rhetoric distorts public policy,early intervention in psychosis
Cystic fibrosis of the pancreas and its relation to celiac disease,cyst
Auf der Suche nach Stabilen Carbenen,anthony joseph arduengo iii
"Jane Marcet and her ""Conversations on Chemistry""",jane marcet
Methanogens: reevaluation of a unique biological group,methanococcales
Aimophila ruficeps,rufous-crowned sparrow
Aphanapteryx bonasia,red rail
Pterodroma macroptera,great-winged petrel
Childhood and adolescent depression: A review of the past 10 years. Part I.,depression in childhood and adolescence
Consciousness during Dreams,altered state of consciousness
The scientific status of childhood dissociative identity disorder: a review of published research,dissociative identity disorder
Ovarian reserve tests in infertility practice and normal fertile women.,ovarian reserve
Cell-free studies of monoterpene and sesquiterpene biosynthesis,pentalenene synthase
Mandatory Measles Vaccination in New York City - Reflections on a Bold Experiment,vaccination policy
Cultural Universals and Differences in Male Homosexuality: The Case of a Brazilian Fishing Village,sexual orientation
Structure and evolution of the pod in Indigofera (Fabaceae) reveals a trend towards small thin indehiscent pods,indigofera
Take a Walker on the Mild Side,brisbane broncos
Primary hyperoxaluria: From gene defects to designer drugs?,hydroxyacid oxidase (glycolate oxidase) 1
Political Heroes of the Victorian Music Hall,united kingdom of great britain and ireland
The Rest of the Iceberg. Legume Diversity and Evolution in a Phylogenetic Context,root nodule
Time Extend: Alpha Centauri,sid meier's alpha centauri
Antinuclear antibodies and lupus: causes and consequences,list of autoimmune diseases
"Prospective, controlled, multicentre study of loperamide in pregnancy",loperamide
Relation of mammalian sperm chromatin heterogeneity to fertility,infertility
Protecting Non-Indians from Harm: The Property Consequences of Indians,city of sherrill v. oneida indian nation of new york
"Working and Episodic Memory in HIV Infection, Alcoholism, and Their Comorbidity: Baseline and 1-Year Follow-Up Examinations",syndemic
"Zonulin and its regulation of intestinal barrier function: the biological door to inflammation, autoimmunity, and cancer",non-celiac gluten sensitivity
Clinical presentation of celiac disease in the pediatric population,gluten
Hemigrammocapoeta elegans,garra elegans
Conserved 'hypothetical' proteins: new hints and new puzzles.,hypothetical protein
Sixty-three years since Kautsky chlorophyll a fluorescence,kautsky effect
Estimating the acceptability of morphine and noracymethadol in postpartum patients,noracymethadol
"Diet and activity budget of Rhinopithecus roxellana in the Qinling Mountains, China",golden snub-nosed monkey
Anaxyrus punctatus,red-spotted toad
"Semiochemicals of Arotrophora arcuatalis, the Banksia Boring Moth",arotrophora arcuatalis
"The location of Ziklag: a review of the candidate sites, based on Biblical, topographical and archaeological evidence",kiryat gat
Development of the polypay breed sheep,polypay
Trachyrincus scabrus,trachyrincus scabrus
Interviews for Resistance: A Conversation with Legba Carrefour,disruptj20
A Synonymic Generic Checklist of the Eumeninae (Hymenoptera: Vespidae),pseumenes
Special considerations in interpreting liver function tests,liver function tests
"The common oriental hornets, Vespa tropica and Vespa affinis, and their color forms.",vespa tropica
Schistura sombooni,schistura sombooni
Karyotype of North American shortnose sturgeon Acipenser brevirostrum with the highest chromosome number in the Acipenseriformes,karyotype
"A new species of titi monkey, Callicebus Thomas, from north-eastern Brazil (Primates, Cebidae)",1924 in brazil
A preliminary survey of birds in Park W Niger,w national park
Schistura latidens,schistura latidens
Craniodental mechanics and the feeding ecology of two sympatric callosciurine squirrels in Vietnam,pallas's squirrel
"Association of temporal factors and suicides in the United States, 2000\u20132004",seasonal effects on suicide rates
Impact of global warming and locally changing climate on tropical cloud forest bats,talamancan yellow-shouldered bat
Chlorophyll a fluorescence induction,kautsky effect
"R\xe9solution des \xe9quations biquadratiques z2 = x4 \xb1 2my4, z2 = 2mx4 \u2212 y4, 2mz2 = x4 \xb1 y4",fermat's last theorem
Principles of pharmacodynamics and their applications in veterinary pharmacology,pharmacy
"Recherches sur quelques objets d'analyse ind\xe9termin\xe9e, et particuli\xe8rement sur le th\xe9or\xe8me de Fermat",fermat's last theorem
Discovery of Artemisinin (Qinghaosu),history of malaria
Possibility of orientating electron spins with current,spin hall magnetoresistance
Experimental Malaria: Recurrence after Nine Months,history of malaria
Molecular mechanisms of bitter and sweet taste transduction.,tas2r20
The Site of John Goodricke's Observatory,john goodricke
M-1/M-2 Macrophages and the Th1/Th2 Paradigm,timeline of immunology
Chemotaxonomic value of alkaloids in Solanum nigrum complex,solanidine
New drug targets for type 2 diabetes and the metabolic syndrome,glycogen phosphorylase
Uranium-series and luminescence dating of volcanic lithic artefacts,luminescence dating
Environmental applications for biosurfactants,rhamnolipid
Updated world map of the K\xf6ppen\u2212Geiger climate classification,mount wordie
Updated world map of the K\xf6ppen\u2212Geiger climate classification,mount decoeli
The role of fMRI in cognitive neuroscience: where do we stand?,functional magnetic resonance imaging
"Earliest Known Carnivoran Auditory Bulla and Support for a Recent Origin of Crown-Clade Carnivora (Eutheria, Mammalia)",miacidae
"Vitamin D, cod-liver oil, sunlight, and rickets: a historical perspective",rickets
Disintegration of the Ecological Community,community (ecology)
The variable natural history of subacute sclerosing panencephalitis: a study of 118 cases from the Middle East,subacute sclerosing panencephalitis
The arcuate line of the rectus sheath--does it exist?,arcuate line of rectus sheath
The Crystal and Molecular Structure of Naphthanthrone,naphthanthrone
"Review of TPH: History and Memories of the Toronto Psychiatric Hospital, 1925\u20131966",clarence b. farrar
Melatonin as a chronobiotic: PROS and CONS,chronobiotic
"The Soviet, Chinese and Albanian Constitutions: Ideological Divergence and Institutionalized Confrontation?",communist state
Report on the work of Pierre Louis Dulong,nitrogen trichloride
Niere und Kreislauf,robert tigerstedt
Impact of frontline fludarabine and cyclophosphamide combined treatment on peripheral blood stem cell mobilization in B-cell chronic lymphocytic leukemia,fludarabine
"The Late Triassic microvertebrate fauna of Tytherington, UK",bristol dinosaur project
Action of various antidepressant treatments reduces reactivity of noradrenergic cyclic AMP-generating system in limbic forebrain,jerzy vetulani
Abundance estimates of the Indo-Pacific lionfish Pterois volitans/miles complex in the Western North Atlantic,pterois
Syngnathus rostellatus,lesser pipefish
International Nonproprietary Names for Pharmaceutical Substances (INN). Proposed INN: List 115,depatuxizumab mafodotin
Tumefactive multiple sclerosis requiring emergent biopsy and histological investigation to confirm the diagnosis: a case report.,tumefactive multiple sclerosis
Paper-based microfluidic point-of-care diagnostic devices,immunoassay
Orbital Parameters of the PSR B1620-26 Triple System,psr b1620−26
Sacroiliac joint dysfunction: evaluation and management,sacroiliac joint dysfunction
"A smaller Macadamia from a more vagile tribe: inference of phylogenetic relationships, divergence times, and diaspore evolution in Macadamia and relatives (tribe Macadamieae; Proteaceae)",heliciopsis
Citharichthys mariajorisae,citharichthys mariajorisae
Membrane Receptors,cell surface receptor
"The biology of Pediculus humanus, Supplementary notes",no nit policy
The Centennial of 'The Trail of Death',chief menominee
Interspecific Communication in Cooperative Herding: Acoustic and Visual Signals from Human Shepherds and Herding Dogs,patricia mcconnell
"Antimicrobial activities of Dilobeia thouarsii Roemer and Schulte, a traditional medicinal plant from Madagascar",dilobeia thouarsii
The Characteristics of the Scout Rifle: Stocks to Stand Heavy Recoil,jack lott
Ornithoteuthis volatilis,ornithoteuthis volatilis
Diplectanids (Monogenoidea: Dactylogyridea) from the Gills of Marine Fishes of the Persian Gulf off Kuwait,yellowtail barracuda
The Canadian Adverse Events Study: the incidence of adverse events among hospital patients in Canada,patient safety
Recent Advances in Flexible Sensors for Wearable and Implantable Devices,atomic layer deposition
Caspiosoma caspium,caspiosoma caspium
Species boundaries among the Telmatobius (Anura : Leptodactylidae) of the Lake Titicaca basin: Allozyme and morphological evidence,lake lagunillas
Laplace's succession to B\xe9zout's post of Examinateur des \xe9l\xe8ves de l'artillerie,pierre-simon laplace
Gliding Mammals \u2013 Taxonomy of Living and Extinct Species,spotted giant flying squirrel
Intercalation Compounds of Graphite,mildred dresselhaus
"In vitro, in vivo and in silico metabolic profiling of \u03b1-pyrrolidinopentiothiophenone, a novel thiophene stimulant",alpha-pyrrolidinopentiothiophenone
"Territory establishment in lekking marine iguanas, Amblyrhynchus cristatus: support for the hotshot mechanism",marine iguana
Review of the Sri Lanka blue whale (Balaenoptera musculus) with observations on its distribution in the shipping lane,blue whale
"Two remarkable prey items for a chicken: Leptodactylus fallax M\xfcller, 1926 predation upon the theraphosid spider Cyrtopholis femoralis Pocock, 1903 and the colubrid snake Liophis juliae (Cope, 1879)",leptodactylus fallax
Body Size and Sexual Size Dimorphism in Marine Iguanas Fluctuate as a Result of Opposing Natural and Sexual Selection: An Island Comparison,marine iguana
\u300eFF\u300f\u306e\u8840\u7d71,mobius final fantasy
"Leuconychia striata arsenicalis transversus, with report of three cases",mees' lines
Does Watching Sex on Television Predict Teen Pregnancy? Findings From a National Longitudinal Survey of Youth,media and american adolescent sexuality
Evolution of the coupling constant in SU(2) lattice gauge theory with two adjoint fermions,technicolor (physics)
Linear Programming Boosting via Column Generation,machine learning (journal)
Komm in die Sprechstunde!,secret files: tunguska
Characterization and Utilization of Ocean Quahog (Arctica islandica) Clam Juice as a Liquid and Dehydrated Flavoring Agent,clam juice
UML 3.0 and the Future of Modeling,cris kobryn
History of Caulfield Grammar School,caulfield grammar school
A new flying squirrel of the genus Petaurista Link from Arunachal Pradesh in north-east India,petaurista
Buck Rogers: Countdown to Doomsday,buck rogers: countdown to doomsday
How Not to Search for Isochores: A Reply to Cohen et al,isochore (genetics)
"Taxonomy of the plesiolebiasine killifish genera Pituna, Plesiolebias and Maratecoara (Teleostei: Cyprinodontiformes: Rivulidae), with descriptions of nine new species",papiliolebias
American winners and losers:2001 to 2010,u.s. news & world report
What is a strange attractor?,horseshoe map
An Economic Theory of Political Action in a Democracy,median voter theorem
The propagation of gravitational waves,sticky bead argument
Kin Selection as the Key to Altruism: Its Rise and Fall,haplodiploidy
To Be is to Be a Value of a Variable (or to Be Some Values of Some Variables),nonfirstorderizability
Reading Medicine In The Codex De La Cruz Badiano,healthcare in mexico
The evolution of evo-devo biology,plant evolutionary developmental biology
"En Directo con... Los programadores de ""Igor: Objetivo Uikokahonia""",pendulo studios
Was will die formalisierte Grundlagenforschung?,heinrich scholz
The Local Group and Other Neighboring Galaxy Groups,ugca 86
SARS Coverup Spurs A Shake-Up in Beijing,meng xuenong
Walking technicolor signatures at hadron colliders,technicolor (physics)
The migration ability of stem cells can explain the existence of cancer of unknown primary site. Rethinking metastasis,cancer of unknown primary origin
Reviews; Titanic: Adventure Out of Time,titanic: adventure out of time
"Links between eccentricity forcing and the 100,000-year glacial cycle",lorraine lisiecki
retraction,stregheria
Functional evaluation of human ClC-2 chloride channel mutations associated with idiopathic generalized epilepsies,clcn2
Did Hellenistic Kings Send Letters to A\u015boka?,ashoka
\u2018Political life is dying out\u2019: Rosa Luxemburg\u2019s critique of Bolshevism and the Bolshevik revolution,anti-stalinist left
A review of tuberculosis science and policy in Great Britain,mycobacterium bovis
The Hippodrome at Byzantium,hippodrome of constantinople
Telomeres at a glance,shelterin
"Top 10 DVD Sales; For The Week Ending September 22, 2002",panic room
The Computer Game Entertainment Awards 1996,the pandora directive
150 Best (and 50 Worst) Games of All Time,lemmings (video game)
The Computer Gaming World 1996 Premier Awards,command & conquer (1995 video game)
The Computer Gaming World 1996 Premier Awards,the beast within: a gabriel knight mystery
"A new cichlid fish in the Sahara: The Ounianga Serir lakes (Chad), a biodiversity hotspot in the desert",redbelly tilapia
Star formation in M 33: multiwavelength signatures across the disk,triangulum galaxy
"""Conflict and Cooperation in the Group Feeding of the Social Spider"" \'\'Stegodyphus mimosarum\'\'",pack hunter
The Indo-European drift and the position of Hittite,hittite language
The Sony Elcaset,elcaset
Microcanonical Ensemble Formulation of Lattice Gauge Theory,lattice gauge theory
The Golden Suicides,frank morales
"Cycad neurotoxins, consumption of flying foxes, and ALS-PDC disease in Guam",beta-methylamino-l-alanine
