Title,page_title
Caspase-14 is a novel developmentally regulated protease,caspase 10
"A novel ADP-ribosylation like factor (ARL-6), interacts with the protein-conducting channel SEC61beta subunit",arl6
CHMP4b is a major binding partner of the ALG-2-interacting protein Alix among the three CHMP4 isoforms.,chmp4a
"A short, novel promoter sequence confers the expression of human leukosialin, a major sialoglycoprotein on leukocytes.",cd43
Human and Giardia ADP-ribosylation factors (ARFs) complement ARF function in Saccharomyces cerevisiae.,arf5
Cell type-dependent recruitment of trichostatin A-sensitive repression of the human 5-HT1A receptor gene,cc2d1a
"Human plasma N-glycoproteome analysis by immunoaffinity subtraction, hydrazide chemistry, and mass spectrometry.",cfhr1
Sequence of a cloned cDNA encoding human ribosomal protein S11,40s ribosomal protein s11
Phosphorylation of centrin during the cell cycle and its role in centriole separation preceding centrosome duplication,centrin 3
"Enzymatic action of prostate-specific antigen (PSA or hK3): substrate specificity and regulation by Zn(2+), a tight-binding inhibitor",semg2
"Characterization of the HST-related FGF.6 gene, a new member of the fibroblast growth factor gene family.",fgf6
Oligo-capping: a simple method to replace the cap structure of eukaryotic mRNAs with oligoribonucleotides,nsmce4a
Oligo-capping: a simple method to replace the cap structure of eukaryotic mRNAs with oligoribonucleotides.,ddx31
Oligo-capping: a simple method to replace the cap structure of eukaryotic mRNAs with oligoribonucleotides.,pga5
Oligo-capping: a simple method to replace the cap structure of eukaryotic mRNAs with oligoribonucleotides.,ube2r2
Characterization of the mechanism of regulation of Ca2+/ calmodulin-dependent protein kinase I by calmodulin and by Ca2+/calmodulin-dependent protein kinase kinase,camkk1
The molecular basis of vitamin E retention: structure of human alpha-tocopherol transfer protein.,alpha-tocopherol transfer protein
A high frequency polymorphism in the candidate region for tuberous sclerosis 1 (TSC1) at 9q34,60s ribosomal protein l7a
Ral GTPases regulate exocyst assembly through dual subunit interactions,exoc1
Physical and functional interactions between Daxx and TSG101.,dmap1
Binding properties of neuroligin 1 and neurexin 1beta reveal function as heterophilic cell adhesion molecules,nlgn3
Requirement for a kinase-specific chaperone pathway in the production of a Cdk9/cyclin T1 heterodimer responsible for P-TEFb-mediated tat stimulation of HIV-1 transcription.,ctdspl
"Global, in vivo, and site-specific phosphorylation dynamics in signaling networks.",ddx24
ChlR1 is required for loading papillomavirus E2 onto mitotic chromosomes and viral genome maintenance.,ddx11
Expression of membrane-associated carbonic anhydrase XIV on neurons and axons in mouse and human brain.,carbonic anhydrase 14
Characterization of a large population of mRNAs from human testis.,ahcyl1
Polymorphisms at positions -22 and -348 in the promoter of the BAT1 gene affect transcription and the binding of nuclear factors.,bat1
Interaction of complement and specific antibodies with the external glycoprotein 120 of HIV-1,c1qa
The influence of biomechanical parameters on the expression of VEGF and endostatin in the bone and joint system.,"collagen, type xviii, alpha 1"
The active center of a mammalian alpha-amylase. Structure of the complex of a pancreatic alpha-amylase with a carbohydrate inhibitor refined to 2.2-A resolution,amy2a
"Differential expression of dystrophin, utrophin, and dystrophin-associated proteins in human muscle culture.",sgcb
DHRS9 Is a Stable Marker of Human Regulatory Macrophages.,dhrs9
The DNA sequence of the human X chromosome,clic2
Human B-ind1 gene promoter: cloning and regulation by histone deacetylase inhibitors,ptplad1
Expression of calcitonin receptor-like receptor and receptor-activity-modifying proteins in human cranial arteries.,calcrl
Volumetric neuroimaging in Usher syndrome: evidence of global involvement,eml1
"Staf, a novel zinc finger protein that activates the RNA polymerase III promoter of the selenocysteine tRNA gene.",znf143
"A novel human nicotinic receptor subunit, alpha10, that confers functionality to the alpha9-subunit",chrna9
Control of TRAIL-induced apoptosis by a family of signaling and decoy receptors.,decoy receptor 1
Transcriptional activating activity of Smad4: roles of SMAD hetero-oligomerization and enhancement by an associating transactivator,cited1
Expression and supramolecular assembly of recombinant alpha1(viii) and alpha2(viii) collagen homotrimers,"collagen, type viii, alpha 2"
"Structure, function and regulation of the vacuolar (H+)-ATPase.",atp6v0b
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",dnajb11
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",ecop
Rab15 effector protein: a novel protein for receptor recycling from the endocytic recycling compartment.,rab15
Evidence that peroxisome proliferator-activated receptor alpha is complexed with the 90-kDa heat shock protein and the hepatitis virus B X-associated protein 2.,ah receptor-interacting protein
"beta-Adducin polymorphisms, blood pressure, and sodium excretion in three European populations",add2
Characterization of a Ca2+/calmodulin-dependent protein kinase cascade. Molecular cloning and expression of calcium/calmodulin-dependent protein kinase kinase,camkk1
Molecular cloning and characterization of an N-acetylglucosamine-6-O-sulfotransferase.,chst2
"The human homologue of flamingo, EGFL2, encodes a brain-expressed large cadherin-like protein with epidermal growth factor-like domains, and maps to chromosome 1p13.3-p21.1",celsr2
Altered expression of CUG binding protein 1 mRNA in myotonic dystrophy 1: possible RNA-RNA interaction,cugbp1
NK cell inhibitory receptors prevent tyrosine phosphorylation of the activation receptor 2B4 (CD244),cd244
Toward a catalog of human genes and proteins: sequencing and analysis of 500 novel complete protein coding human cDNAs.,fahd1
Downregulation of survivin expression by induction of the effector cell protease receptor-1 reduces tumor growth potential and results in an increased sensitivity to anticancer agents in human colon cancer,epr1
Signal peptide prediction based on analysis of experimentally verified cleavage sites.,decoy receptor 2
"Adapting to suburbia: Bird ecology on an urban-bushland interface in Perth, Western Australia [online].",artamidae
Amino acid sequence of the predominant basic protein in human seminal plasma.,semenogelin i
An improved algorithm for analytical gradient evaluation in resolution-of-the-identity second-order M\xf8ller-Plesset perturbation theory: Application to alanine tetrapeptide conformational analysis,q-chem
"Representational difference analysis, high-resolution physical mapping, and transcript identification of the zebrafish genomic region for a motor behavior.",sestd1
"Nouveaux Essais du ""de Monge""",lumière-de monge racer
Cyber Rights: Defending Free Speech in the Digital Age,cyber rights
High-Performance fully depleted Silicon Nanowire Gate-All-Around CMOS devices,multigate device
The Luminosities of the Coldest Brown Dwarfs,wise 1639−6847
Operations Hurricane and Mosaic,operation hurricane
A New pH-Switchable Dimannosyl [c2]Daisy Chain Molecular Machine,rotaxane
The orphan receptor ALK7 and the Activin receptor ALK4 mediate signaling by Nodal proteins during vertebrate development,acvr1c
"RDS-127 (2-di-n-propylamino-4,7-dimethoxyindane): central effects of a new dopamine receptor agonist",rds-127
Effects of Visual Experience on Vascular Endothelial Growth Factor Expression during the Postnatal Development of the Rat Visual Cortex,vascular endothelial growth factor
"Dysbindin, a novel coiled-coil-containing protein that interacts with the dystrobrevins in muscle and brain.",dtnb
Oncogenic activation of the RAS/RAF signaling pathway impairs the response of metastatic colorectal cancers to anti-epidermal growth factor receptor antibody therapies,isogenic human disease models
Oncogenic activation of the RAS/RAF signaling pathway impairs the response of metastatic colorectal cancers to anti-epidermal growth factor receptor antibody therapies,recombinant aav mediated genome engineering
Phosphoproteomic analysis of the human pituitary.,scg2
Analysis of HLA antigens in Turkish sarcoidosis patients,hla-a69
The human and mouse repertoire of the adhesion family of G-protein-coupled receptors.,gpr125
Normalization and subtraction: two approaches to facilitate gene discovery,ptges3
A new evolutionary scenario for the Mycobacterium tuberculosis complex,mycobacterium africanum
Expression and distribution of GABAA receptor subtypes in human alcoholic cerebral cortex,gabrb1
YY1 and FoxD3 regulate antiretroviral zinc finger protein OTK18 promoter activation induced by HIV-1 infection.,foxd3
The key role of patrilineal inheritance in shaping the genetic variation of Dagestan highlanders,haplogroup g (y-dna) by country
"Genetics of HUS: the impact of MCP, CFH, and IF mutations on clinical presentation, response to treatment, and outcome",thrombotic thrombocytopenic purpura
Interaction of human thiol-specific antioxidant protein 1 with erythrocyte plasma membrane.,peroxiredoxin 2
Alternative transcripts and evidence of imprinting of GNAL on 18p11.2,gnal
Targeting HER-2/neu in early breast cancer development using dendritic cells with staged interleukin-12 burst secretion,uschi keszler's pennies-in-action cancer research fund
Human Cytidine Deaminase APOBEC3H Restricts HIV-1 Replication,apobec3h
The RNA WikiProject: Community annotation of RNA families,rfam
Multiple sites of ethanol action in alpha1 and alpha2 glycine receptors suggested by sensitivity to pressure antagonism,glra2
The role of urine marking in the foraging behaviour of least chipmunks,least chipmunk
Sphingosine 1-phosphate induces membrane ruffling and increases motility of human umbilical vein endothelial cells via vascular endothelial growth factor receptor and CrkII,abl2
A novel mode of RBD-protein recognition in the Y14-Mago complex,magoh
"The Status, Quality, and Expansion of the NIH Full-Length cDNA Project: The Mammalian Gene Collection (MGC)",cep152
"The status, quality, and expansion of the NIH full-length cDNA project: the Mammalian Gene Collection (MGC).",fukutin
Hybridization of alpha class subunits generating a functional glutathione transferase A1-4 heterodimer,gsta4
Protein phosphorylation regulated by cyclic nucleotide-dependent protein kinases in cell extracts and in intact human lymphocytes,vasodilator-stimulated phosphoprotein
DNA cloning using in vitro site-specific recombination,pde6c
"Human platelet glycoprotein V: characterization of the polypeptide and the related Ib-V-IX receptor system of adhesive, leucine-rich glycoproteins.",gp5 (gene)
Identification of a novel human phosphatidic acid phosphatase type 2 isoform,ppap2a
Gallstones and the risk of biliary tract cancer: a population-based study in China,gallbladder cancer
Immune function in elderly smokers and nonsmokers improves during supplementation with fruit and vegetable extracts,juice plus
"T cell response to Borrelia garinii, Borrelia afzelii, and Borrelia japonica in various congenic mouse strains",borrelia japonica
Mitochondrial adenine nucleotide translocator 3 is regulated by IL-4 and IFN-gamma via STAT-dependent pathways,adp/atp translocase 3
"Paternal population history of East Asia: sources, patterns, and microevolutionary processes",haplogroup c-m48
"Comparative genomic sequence analysis of the FXR gene family: FMR1, FXR1, and FXR2",fxr1
Rapid nonlysosomal degradation of assembled HLA class II glycoproteins incorporating a mutant DR alpha-chain.,hla-dr
Low expression VEGF haplotype increases the risk for tetralogy of Fallot: a family based association study,tetralogy of fallot
Runx2- and histone deacetylase 3-mediated repression is relieved in differentiating human osteoblast cells to allow high bone sialoprotein expression,bone sialoprotein
Initial sequencing and analysis of the human genome,somatic evolution in cancer
Crystal structure of alkaline phosphatase from human placenta at 1.8 A resolution. Implication for a substrate specificity.,placental alkaline phosphatase
GABRA6 genetic polymorphism is associated with the risk of functional heartburn in Chinese.,gabra6
Close linkage of p130 and Ft1 is conserved among mammals,aktip
Multicolour FISH probe sets and their applications,karyotype
Gene structure and chromosome mapping of the human small-conductance calcium-activated potassium channel SK1 gene (KCNN1),kcnn1
Communication of the position of exon-exon junctions to the mRNA surveillance machinery by the protein RNPS1,upf3b
Identification of significant association and gene-gene interaction of GABA receptor subunit genes in autism.,gabra4
Oligo-capping: a simple method to replace the cap structure of eukaryotic mRNAs with oligoribonucleotides.,lilra2
Molecular evidence to support a proposal to reserve the designation Mycobacterium avium subsp. avium for bird-type isolates and M. avium subsp. hominissuis for the human/porcine type of M. avium,mycobacterium avium hominissuis
"CYP2A13, ADH1B, and ADH1C gene polymorphisms and pancreatic cancer risk",cyp2a7
Protective effects of incensole acetate on cerebral ischemic injury,trpv3
mago nashi mediates the posterior follicle cell-to-oocyte signal to organize axis formation in Drosophila,magoh
Molecular cloning and characterization of mammalian homologues of vesicle-associated membrane protein-associated (VAMP-associated) proteins,snf1lk
"Meat, fish, and colorectal cancer risk: the European Prospective Investigation into cancer and nutrition",european prospective investigation into cancer and nutrition
"Two subunits of glycosylphosphatidylinositol transamidase, GPI8 and PIG-T, form a functionally important intermolecular disulfide bridge.",pigk
Gene regulation of neurokinin B and its receptor NK3 in late pregnancy and pre-eclampsia,tac3
Genetic investigation of chromosome 5q GABAA receptor subunit genes in schizophrenia,gabrp
Systemic lupus erythematosus presenting as hypoglycaemia with insulin receptor antibodies and insulin autoantibodies,north sichuan medical university
"Quantitative expression analysis of the small conductance calcium-activated potassium channels, SK1, SK2 and SK3, in human brain",kcnn1
Cerebellopontine calcification: a new entity of idiopathic intracranial calcification?,primary familial brain calcification
Identification of a ribosome receptor in the rough endoplasmic reticulum,rrbp1
"Visual field size, binocular domain and the ommatidial array of the compound eyes in worker honey bees",arthropod eye
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",g3bp1
Neanderthal exploitation of marine mammals in Gibraltar,gorham's cave
Mechanistic study of inhibition of levofloxacin absorption by aluminum hydroxide,levofloxacin
"Notch signalling is linked to epidermal cell differentiation level in basal cell carcinoma, psoriasis and wound healing",mfng
"Regulation of fibrinogen biosynthesis by cytokines, consequences on the vascular risk.",fibrinogen beta chain
HIV-1 Tat Enters T Cells Using Coated Pits before Translocating from Acidified Endosomes and Eliciting Biological Responses,ap2s1
Novel DNA sequence variations of cytochrome P450 genes in the Han Chinese population,cyp2a7
A role for nuclear factor I in the intrinsic control of cerebellar granule neuron gene expression.,gabra6
"Comparative genomics reveals 104 candidate structured RNAs from bacteria, archaea and their metagenomes",termite-flg rna motif
"p73-deficient mice have neurological, pheromonal and inflammatory defects but lack spontaneous tumours",p73
Src regulates angiogenic factors and vascular permeability after focal cerebral ischemia-reperfusion,vascular endothelial growth factor
Redox-sensitive extracellular gates formed by auxiliary beta subunits of calcium-activated potassium channels.,kcnmb3
Notice of the Rev. Thomas Russell,thomas russell (minister)
An Analysis of Jacotin's Map of Palestine,tamra
Muslim Shrines in Palestine,sar'a
"Die Cephalopoden, Systematik",argonaut (animal)
"Orphanodendron, a new genus of caesalpinioid Leguminosae from northwestern Colombia",orphanodendron bernalii
"Phylogeny of Hedysarum and tribe Hedysareae (Leguminosae: Papilionoideae) inferred from sequence data of ITS, matK, trnL\u2013F and psbA\u2013trnH",hedysareae
Lessons from pandemic influenza A(H1N1) The research-based vaccine industry's perspective,world health organization
Hypselobarbus kurali,hypselobarbus kurali
"A review of the sand-dwelling species of the genus Aulonocara, with the description of three new species",aulonocara guentheri
Sirtuin activators,resveratrol
The Transfer of Drugs and Other Chemicals Into Human Milk,breastfeeding difficulties
"Drug identity change processes, race, and gender. III. Macrolevel opportunity concepts",psychoactive drug
Capral tunnel syndrome and selected personal attributes,carpal tunnel syndrome
Depressive Disorders in Europe: Prevalence figures from the ODIN study,mood disorder
Globalization of leptospirosis through travel and migration,globalization and disease
The oral-systemic disease connection: An update for the practicing dentist,focal infection theory
Histone H3K4 demethylases are essential in development and differentiation,histone code
"Faecal steroid metabolites for non-invasive assessment of reproduction in common warthogs (Phacochoerus africanus), red river hogs (Potamochoerus porcus) and babirusa (Babyrousa babyrussa)",red river hog
MPA: Medroxy-Progesterone Acetate Contributes to Much Poor Advice for Women,hormone replacement therapy
Barrett's oesophagus and associated dysplasia are not equally distributed within the esophageal circumference,barrett's esophagus
Pipreola lubomirskii,black-chested fruiteater
Excavations near Nahmanides Cave in Jerusalem and the question of the identification of Biblical Nob,bayt nuba
The Antiquity of Caesarean Section with Maternal Survival: The Jewish Tradition,caesarean section
The effects of poverty on children,child development
"Small-molecule protein-protein interaction inhibitors: therapeutic potential in light of molecular size, chemical space, and ligand binding efficiency considerations",druggability
William R. Maxon,william ralph maxon
Studies of the fishes of the order Cyprinodontes,girardini
Vasodilation out of the picture as a cause of migraine headache,headache
"Treaty with the Potawatomi, 1826. Oct. 16, 1826. 7 Stat., 295. Proclamation, Feb. 17, 1827",potawatomi trail of death
The number of known plants species in the world and its annual increase,talinaceae
East Orchard Manor House,east orchard castle
The possible functions of the thorns of Nepenthes bicalcarata (Hook.f.) pitchers,carnivorous plant
Mysterious mouthbrooders,cichlid
Meselieh,misilyah
Dietary exposure to an environmental toxin triggers neurofibrillary tangles and amyloid deposits in the brain,pteropus
Quality of attachment in the preschool years,attachment disorder
Albinism in the domestic cat (Felis catus) is associated with a tyrosinase (TYR) mutation,balinese cat
Nemacheilus rueppelli,nemacheilus rueppelli
Testing hypotheses in case-control studies-equivalence of Mantel-Haenszel statistics and logit score tests.,conditional logistic regression
The emerging role of epigenetic modifiers in repair of DNA damage associated with chronic inflammatory diseases,inflammation
Long-Lived Palladium Catalysts for Co/Vinyl Arene Polyketones Synthesis: A Solution to Deactivation Problems,phenanthroline
Notes on a sei whale (Balaenoptera borealis Lesson) sighted off Maryland,sei whale
The heterochromatin-associated protein HP-1 is an essential protein in Drosophila with dosage-dependent effects on position-effect variegation,position-effect variegation
"High efficiency mutagenesis, repair, and engineering of chromosomal DNA using single-stranded oligonucleotides",recombineering
Properties and assay of dihydrouracil dehydrogenase of rat liver,dihydropyrimidine dehydrogenase (nadp+)
"Systematic reinterpretation of Piksi barbarulna Varricchio, 2002 from the Two Medicine Formation (Upper Cretaceous) of Western USA (Montana) as a pterosaur rather than a bird",ornithocheirus
Indications for fibrinolytic therapy in suspected acute myocardial infarction: collaborative overview of early mortality and major morbidity results from all randomised trials of more than 1000 patients.,reperfusion therapy
"Global, regional, and national incidence, prevalence, and years lived with disability for 310 diseases and injuries, 1990-2015: a systematic analysis for the Global Burden of Disease Study 2015",macular degeneration
"Global, regional, and national incidence, prevalence, and years lived with disability for 310 diseases and injuries, 1990\u20132015: a systematic analysis for the Global Burden of Disease Study 2015",dementia
Mukaddasi,al-maqdisi
NOD2 and ATG16L1 polymorphisms affect monocyte responses in Crohn's disease,dairy
The Molecular Perspective: Methotrexate,methotrexate
"Calcified metazoans in thrombolite-stromatolite reefs of the terminal Proterozoic Nama Group, Namibia",list of ediacaran genera
Teenage mothers,jane elizabeth hodgson
WITHDRAWN: Continuity of caregivers for care during pregnancy and childbirth,caesarean section
Overexpression of GOLPH3 is associated with poor clinical outcome in gastric cancer.,golph3
Maturation of social attribution skills in typically developing children: an investigation using the social attribution task,child development
Short Syntheses of (\xb1)-\u03b4-Araneosene and Humulene Utilizing a Combination of Four-Component Assembly and Palladium-Mediated Cyclization,humulene
What the frog's eye tells the monkey's brain,blindsight
Hyperolius castaneus,hyperolius castaneus
Normal cardiopulmonary responses during incremental exercise in 20-70-yr-old men,heart rate
ICSH recommendations for measurement of erythrocyte sedimentation rate. International Council for Standardization in Haematology (Expert Panel on Blood Rheology),erythrocyte sedimentation rate
Ketoprofen: a review of its pharmacologic and clinical properties,ketoprofen
Hans Berger (1873-194),alpha wave
The New Laches: Creating Title Where None Existed,city of sherrill v. oneida indian nation of new york
Clinical practice. Abdominal aortic aneurysms.,abdominal aortic aneurysm
"Separation, identification, and quantification of carotenoids in fruits, vegetables and human plasma by high performance liquid chromatography",phytofluene
Mitochondrial genomes reveal an explosive radiation of extinct and extant bears near the Miocene-Pliocene boundary.,johannes krause
How do recessions and resections of extraocular muscles work?,burton j. kushner
The dynamics of operational sex ratios and competition for mates,human sex ratio
"Evidence of hantavirus infection in wild rodents captured in a rural area of the state of S\xe3o Paulo, Brazil",cursor grass mouse
Tullian Tchividjian [search],tullian tchividjian
"Pediatric endocrinology update: an overview. The essential roles of estrogens in pubertal growth, epiphyseal fusion and bone turnover: lessons from mutations in the genes for aromatase and the estrogen receptor",puberty
Dajun and Beth-Dagon and the transference of Biblical place- names,bayt dajan
On the Theory of Oxidation-Reduction Reactions Involving Electron Transfer. I,marcus theory
Nutritional origins of insulin resistance: a rat model for diabetes-prone human populations. 2000,nutriepigenomics
"Bond graph modeling techniques THTSIM, software for the simulation of continuous dynamic systems on small and very small computer systems",tutsim
"""Comparative study of the effect of paprika processing on the carotenoids in peppers Capsicum annuum of the Bola and Agridulce varieties"", abstract",capsicum annuum
A total synthesis of the antitumour macrolide rhizoxin D,rhizoxin
Luxilus coccogenis,warpaint shiner
Pimephales notatus,bluntnose minnow
\xdcber humorale \xdcbertragbarkeit der Herznervenwirkung. II. Mitteilung.,history of catecholamine research
Memory formation and belief,memory
Delamination resistant laminates by Z-Fiber pinning,z-pinning
Updated world map of the K\xf6ppen\u2212Geiger climate classification,caldron peak
Updated world map of the K\xf6ppen\u2212Geiger climate classification,emperor peak
Updated world map of the K\xf6ppen\u2212Geiger climate classification,mount fox (british columbia)
Updated world map of the K\xf6ppen\u2212Geiger climate classification,portal peak
"Nonfiction Book Review: Spontaneous Happiness, Andrew Weil, author",andrew weil
Gravitation without a Principle of Equivalence,robert h. dicke
The politics of contraband: The honor economies of the warez scene,warez
Prehistory of Newfoundland Hunter-Gatherers: Extinctions or Adaptations?,dorset culture
Cloning of the gene and cDNA for mammalian \u03b2-adrenergic receptor and homology with rhodopsin,history of catecholamine research
Covert Face Recognition in Congenital Prosopagnosia: A Group Study.,covert facial recognition
Observations of Halictus confusus Smith (Hymenoptera:Halictidae) on woodland and field flowers,halictus confusus
Toward a Unified Theory of Visual Area V4,colour centre
Piracy Beyond P2P: One-Click Hosters,warez
Architecture of SNOMED,systematized nomenclature of medicine
Who Is Shri Chaitanya Mahaprabhu,list of hindu gurus and sants
"A new specimen of the pterosaur Scaphognathus crassirostris, with comments on constraint of cervical vertebrae number in pterosaurs",2014 in paleontology
Evidence for the purity of Schardinger dextrinogenase,cyclomaltodextrin glucanotransferase
New science for chemicals policy,toxic substances control act of 1976
"The Roar of the Lion City: Ethnicity, Gender, and Culture in the Singapore Armed Forces",national service in singapore
TNM classification of thyroid carcinoma.,thyroid cancer
Introduction to New themes in hypertension. re Proceedings of the 6th Annual Symposium of the London Hypertension Society,donald singer
On the Necessity of Pre-emption,preemptive war
A revision of Baphia (Leguminosae-Papilionoideae),baphia nitida
Arachidonic acid cytochrome P450 epoxygenase pathway,epoxide hydrolase 2
Partial gene sequences for the A subunit of methyl-coenzyme M reductase (mcrI) as a phylogenetic tool for the family Methanosarcinaceae,methanohalophilus
Two years at Meridiani Planum: Results from the Opportunity rover,arabia quadrangle
The Mechanism of Drug-induced Akathsia,selective serotonin reuptake inhibitor
Sleeping Beauty\'s naked provocation is no fairytale,sleeping beauty (2011 film)
When financial markets work too well: a cautious case for a securities transactions tax,financial transaction tax
