Title,page_title
"HADHB, HuR, and CP1 bind to the distal 3'-untranslated region of human renin mRNA and differentially modulate renin expression.",pcbp1
Directed proteomic analysis of the human nucleolus,tubb1
"A ""double adaptor"" method for improved shotgun library construction",ptov1
"Identification and characterization of Gemin7, a novel component of the survival of motor neuron complex.",small nuclear ribonucleoprotein d2
Phosphoproteomic analysis of the developing mouse brain,phf3
Toward a confocal subcellular atlas of the human proteome.,larp6
A probability-based approach for high-throughput protein phosphorylation analysis and site localization.,morc2
Exquisite Sensitivity of TP53 Mutant and Basal Breast Cancers to a Dose-Dense Epirubicin\u2212Cyclophosphamide Regimen,tmsb15a
Conservation of sequence and structure flanking the mouse and human beta-globin loci: the beta-globin genes are embedded within an array of odorant receptor genes,or51i2
Characterization of the WW domain of human yes-associated protein and its polyproline-containing ligands,wbp1
"The secreted protein discovery initiative (SPDI), a large-scale effort to identify novel human secreted and transmembrane proteins: a bioinformatics assessment.",qsox1
A genome annotation-driven approach to cloning the human ORFeome,tob2
Thrombospondin-4 1186G>C (A387P) is a sex-dependent risk factor for myocardial infarction: a large replication study with increased sample size from the same population.,thrombospondin 4
The DNA sequence and comparative analysis of human chromosome 20.,sec23b
Borate transporter SLC4A11 mutations cause both Harboyan syndrome and non\u2010syndromic corneal endothelial dystrophy,sodium bicarbonate transporter-like protein 11
Shotgun sequencing of the human transcriptome with ORF expressed sequence tags.,prb3
Characterization of a helicase-like transcription factor involved in the expression of the human plasminogen activator inhibitor-1 gene.,hltf
"The human prostate-specific transglutaminase gene (TGM4): genomic organization, tissue-specific expression, and promoter characterization",tgm4
Automated immobilized metal affinity chromatography/nano-liquid chromatography/electrospray ionization mass spectrometry platform for profiling protein phosphorylation sites.,sipa1l2
DEFOG: a practical scheme for deciphering families of genes,or8b4
Isolation and proteomic characterization of human Parvulin-associating preribosomal ribonucleoprotein complexes,pin4
Human immunodeficiency virus type 1 interaction with the membrane of CD4+ cells induces the synthesis and nuclear translocation of 70K heat shock protein.,hspa6
"The Status, Quality, and Expansion of the NIH Full-Length cDNA Project: The Mammalian Gene Collection (MGC)",pycr1
"The Status, Quality, and Expansion of the NIH Full-Length cDNA Project: The Mammalian Gene Collection (MGC)",vnn2
"The status, quality, and expansion of the NIH full-length cDNA project: the Mammalian Gene Collection (MGC)",or1d2
"The status, quality, and expansion of the NIH full-length cDNA project: the Mammalian Gene Collection (MGC)",raly
"The status, quality, and expansion of the NIH full-length cDNA project: the Mammalian Gene Collection (MGC).",mgst2
"The status, quality, and expansion of the NIH full-length cDNA project: the Mammalian Gene Collection (MGC).",sytl4
"The status, quality, and expansion of the NIH full-length cDNA project: the Mammalian Gene Collection (MGC).",phosducin-like
Exploring proteomes and analyzing protein processing by mass spectrometric identification of sorted N-terminal peptides.,icam5
Cloning and characterization of an uncoupling protein homolog: a potential molecular mediator of human thermogenesis.,ucp2
The RFX complex is crucial for the constitutive and CIITA-mediated transactivation of MHC class I and beta2-microglobulin genes.,rfxap
"A protein interaction network links GIT1, an enhancer of huntingtin aggregation, to Huntington's disease",utp14a
The DNA sequence and biological annotation of human chromosome 1.,kmo (gene)
A Scan of Chromosome 10 Identifies a Novel Locus Showing Strong Association with Late-Onset Alzheimer Disease,hps6
International Union of Pharmacology. LIII. Nomenclature and molecular relationships of voltage-gated potassium channels.,kcnh5
Generation and annotation of the DNA sequences of human chromosomes 2 and 4,sgol2
Control of AMP deaminase 1 binding to myosin heavy chain,myh2
"Regulation of Ins(3,4,5,6)P(4) signaling by a reversible kinase/phosphatase.",itpk1
Autosomal recessive retinitis pigmentosa caused by mutations in the alpha subunit of rod cGMP phosphodiesterase,pde6a
DNA sequence and analysis of human chromosome 9.,kcnv2
Expression levels of the putative zinc transporter LIV-1 are associated with a better outcome of breast cancer patients,zinc transporter zip6
Diversification of transcriptional modulation: large-scale identification and characterization of putative alternative promoters of human genes.,matrilin-3
Diversification of transcriptional modulation: large-scale identification and characterization of putative alternative promoters of human genes.,sac3d1
LRRC8 involved in B cell development belongs to a novel family of leucine-rich repeat proteins,lrrc8b
Hydrolysis of triple-helical collagen peptide models by matrix metalloproteinases.,matrix metallopeptidase 13
Requirement for both IL-12 and IFN-gamma signaling pathways in optimal IFN-gamma production by human T cells,"interleukin 12 receptor, beta 1 subunit"
[Natriuretic peptides and essential arterial hypertension],npr1
Direct role of nucleotide metabolism in C-MYC-dependent proliferation of melanoma cells,impdh2
The sequence and analysis of duplication-rich human chromosome 16.,phlppl
Deoxycytidyl transferase activity of the human REV1 protein is closely associated with the conserved polymerase domain.,rev1
Sodium channel beta1 subunit-mediated modulation of Nav1.2 currents and cell surface density is dependent on interactions with contactin and ankyrin,nav1.2
The LIFEdb database in 2006,usp1
Early placental insulin-like protein (INSL4 or EPIL) in placental and fetal membrane growth,insl4
"The catalog of human cytokeratins: patterns of expression in normal epithelia, tumors and cultured cells.",keratin 8
The DNA sequence and analysis of human chromosome 6.,katna1
Prediction of the coding sequences of unidentified human genes. VI. The coding sequences of 80 new genes (KIAA0201-KIAA0280) deduced by analysis of cDNA clones from cell line KG-1 and brain.,smg7
Alpha 1-acid glycoprotein expression in human leukocytes: possible correlation between alpha 1-acid glycoprotein and inflammatory cytokines in rheumatoid arthritis.,orm1
UBPY: a growth-regulated human ubiquitin isopeptidase.,usp8
Interaction of hREV1 with three human Y-family DNA polymerases.,rev1
Primary structure and characterization of the precursor to human pituitary adenylate cyclase activating polypeptide.,pituitary adenylate cyclase-activating peptide
"Association of genetic variation of the RIL gene, encoding a PDZ-LIM domain protein and localized in 5q31.1, with low bone mineral density in adult Japanese women",pdlim4
"Complete sequencing and characterization of 21,243 full-length human cDNAs",zdhhc9
"Complete sequencing and characterization of 21,243 full-length human cDNAs.",gpx5
"Complete sequencing and characterization of 21,243 full-length human cDNAs.",lasp1
"Complete sequencing and characterization of 21,243 full-length human cDNAs.",nob1
Cancer-testis antigen expression in uterine malignancies with an emphasis on carcinosarcomas and papillary serous carcinomas.,magea4
Isolation of novel and known genes from a human fetal cochlear cDNA library using subtractive hybridization and differential screening,40s ribosomal protein s23
Towards a proteome-scale map of the human protein-protein interaction network.,parp3
Sequence diversity of KIAA0027/MLC1: are megalencephalic leukoencephalopathy and schizophrenia allelic disorders?,mlc1
Oncomodulin is expressed exclusively by outer hair cells in the organ of Corti.,oncomodulin 2
Serine 228 is essential for catalytic activities of 85-kDa cytosolic phospholipase A2,pla2g4a
Wiskott\u2013Aldrich syndrome protein is associated with the adapter protein Grb2 and the epidermal growth factor receptor in living cells.,wasf1
A novel aberrant splicing mutation of the PEX16 gene in two patients with Zellweger syndrome,pex16
Splice-site genetic polymorphism of the human kallikrein 12 (KLK12) gene correlates with no substantial expression of KLK12 protein having serine protease activity.,klk12
Novel mutation in KCNA1 causes episodic ataxia with paroxysmal dyspnea.,kv1.1
Systematic subcellular localization of novel proteins identified by large-scale cDNA sequencing.,sgip1
High-content screening microscopy identifies novel proteins with a putative role in secretory membrane traffic.,tmem49
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",kcnh8
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",pex11b
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",prkab1
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",itm2c
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",mak16
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",mrps18a
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",pak1ip1
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",scamp2
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",selt
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",ssr1
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences.",plscr4
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences.",rsph9
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences.",ipo11
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences.",mrgprf
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences.",otub1
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences.",setx
"Diabetes insipidus, diabetes mellitus, optic atrophy and deafness (DIDMOAD) caused by mutations in a novel gene (wolframin) coding for a predicted transmembrane protein.",wfs1
Renaturation of recombinant human neurotrophin-3 from inclusion bodies using a suppressor agent of aggregation.,neurotrophin-3
Sequence comparison of human and mouse genes reveals a homologous block structure in the promoter regions.,mrgprf
Construction and characterization of a full length-enriched and a 5'-end-enriched cDNA library,rbm28
Construction and characterization of a full length-enriched and a 5'-end-enriched cDNA library,tgoln2
Construction and characterization of a full length-enriched and a 5'-end-enriched cDNA library,tomm34
Construction and characterization of a full length-enriched and a 5'-end-enriched cDNA library.,hdhd2
Human chromosome 11 DNA sequence and analysis including novel gene identification.,or4d9
"The three-dimensional structure of human RNase 4, unliganded and complexed with d(Up), reveals the basis for its uridine selectivity.",ribonuclease 4
Increased Expression of a Myc Target Gene Mina53 in Human Colon Cancer,riox2
The stress kinase MRK contributes to regulation of DNA damage checkpoints through a p38gamma-independent pathway.,mapk12
Identification of IL-1 receptors on human monocytes.,"interleukin 1 receptor, type i"
TIP39: a new neuropeptide and PTH2-receptor agonist from hypothalamus.,tip39
"Molecular cloning of NIPP-1, a nuclear inhibitor of protein phosphatase-1, reveals homology with polypeptides involved in RNA processing.",ppp1cc
Alleviation of benzo[a]pyrene-diolepoxide-DNA damage in human lung carcinoma by glutathione S-transferase M2.,gstm2
From ORFeome to biology: a functional genomics pipeline.,kif18a
From ORFeome to biology: a functional genomics pipeline.,neil2
From ORFeome to biology: a functional genomics pipeline.,sntg1
From ORFeome to biology: a functional genomics pipeline.,tmx3
Toward a Catalog of Human Genes and Proteins: Sequencing and Analysis of 500 Novel Complete Protein Coding Human cDNAs,mgc3207
Toward a catalog of human genes and proteins: sequencing and analysis of 500 novel complete protein coding human cDNAs.,prosc
"Expressed sequence tag analysis of human retina for the NEIBank Project: retbindin, an abundant, novel retinal cDNA and alternative splicing of other retina-preferred gene transcripts.",nlk
Adenovirus DNA binding protein interacts with the SNF2-related CBP activator protein (SrCap) and inhibits SrCap-mediated transcription.,srcap
Site-specific N-glycosylation and oligosaccharide structures of recombinant HIV-1 gp120 derived from a baculovirus expression system.,man1b1
"Rational design, synthesis, evaluation, and crystal structure of a potent inhibitor of human GAR Tfase: 10-(trifluoroacetyl)-5,10-dideazaacyclic-5,6,7,8-tetrahydrofolic acid.",trifunctional purine biosynthetic protein adenosine-3
The Evolutionary and Epidemiological Dynamics of the Paramyxoviridae,english mastiff
Ullrich scleroatonic muscular dystrophy is caused by recessive mutations in collagen type VI,"collagen, type vi, alpha 2"
zo-2 gene alternative promoters in normal and neoplastic human pancreatic duct cells,tight junction protein 2
"Identification and molecular characterization of BP75, a novel bromodomain-containing protein",ptpn13
Human chromosome-specific cDNA libraries: new tools for gene identification and genome annotation,pcdh1
"PHC3, a component of the hPRC-H complex, associates with E2F6 during G0 and is lost in osteosarcoma tumors",phc3
Copper-dependent autocleavage of glypican-1 heparan sulfate by nitric oxide derived from intrinsic nitrosothiols,glypican 1
"The status, quality, and expansion of the NIH full-length cDNA project: the Mammalian Gene Collection (MGC)",emilin1
Demonstration of the expression and the enzymatic activity of N-acetylglucosaminyltransferase IX in the mouse brain,mgat5b
Expression of multilectin receptors and comparative FITC-dextran uptake by human dendritic cells,cd 205
Human homologue of Drosophila CNK interacts with Ras effector proteins Raf and Rlf,cnksr2
The OZF gene encodes a protein consisting essentially of zinc finger motifs,znf146
Analysis of a high-throughput yeast two-hybrid system and its use to predict the function of intracellular proteins encoded within the human MHC class III region,hla-b associated transcript 3
The structure and functions of human lysophosphatidic acid acyltransferases,agpat3
The LIFEdb database in 2006,tmem9
"ZRP-1, a zyxin-related protein, interacts with the second PDZ domain of the cytosolic protein tyrosine phosphatase hPTP1E",ptpn13
"Global, in vivo, and site-specific phosphorylation dynamics in signaling networks",thoc2
"Global, in vivo, and site-specific phosphorylation dynamics in signaling networks",trafd1
"Complete sequencing and characterization of 21,243 full-length human cDNAs",contactin 4
"Complete sequencing and characterization of 21,243 full-length human cDNAs",zhx3
Cell cycle regulation by the ubiquitin pathway.,cdc34
Antigen receptors on B lymphocytes,cd79b
Distribution of olfactory receptor genes in the human genome,or7c2
Towards a proteome-scale map of the human protein-protein interaction network,chmp4b
Myosin Ib modulates the morphology and the protein transport within multi-vesicular sorting endosomes,myo1b
Apoptosis. Phagocytic docking without shocking,dock180
"A sequence previously identified as metastasis-related encodes an acidic ribosomal phosphoprotein, P2",60s acidic ribosomal protein p2
"G proteins, effectors and GAPs: structure and mechanism",drg2
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",cdc14b
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",elav-like protein 1
Construction and characterization of a full length-enriched and a 5'-end-enriched cDNA library,chst12
Link between the Ubiquitin Conjugation System and the ISG15 Conjugation System: ISG15 Conjugation to the UbcH6 Ubiquitin E2 Enzyme,ube2e2
Macromolecular organization of basement membranes,"laminin, alpha 2"
Analysis of the Gene-Dense Major Histocompatibility Complex Class III Region and Its Comparison to Mouse,rnf5p1
Inherited complete deficiency of 20-kilodalton homologous restriction factor (CD59) as a cause of paroxysmal nocturnal hemoglobinuria,cd59
"MAGUIN, a novel neuronal membrane-associated guanylate kinase-interacting protein",cnksr2
Neutrophil migration across tight junctions is mediated by adhesive interactions between epithelial coxsackie and adenovirus receptor and a junctional adhesion molecule-like protein on neutrophils,jaml
Structural requirements and dynamics of mitosin-kinetochore interaction in M phase.,cenpf
Dynamic disruptions in nuclear envelope architecture and integrity induced by HIV-1 Vpr,nupl2
"Colloidal dispersion of gold nanorods: Historical background, optical properties, seed-mediated synthesis, shape separation and self-assembly",colloidal gold
unknown?,bélmez faces
On certain sets of integers,klaus roth
The Butterfly Clues,the butterfly clues
Just Call Them Sharp,chris reeve knives
"A Romano-British sculptured relief from Stonesfield, Oxon",george speake
Excursi\xf3 a la Pobla de Segur i sa comarca,montargull (artesa de segre)
"Cloning, chromosal mapping, and tissue expression of the gene encoding the human Eph-family kinase ligand ephrin-A2",ephrin a2
Farnesyl transferase inhibitors block the farnesylation of CENP-E and CENP-F and alter the association of CENP-E with the microtubules.,cenpf
Identification of the transcriptionally active genes of the chorionic gonadotropin beta gene cluster in vivo,cgb2 (gene)
Evidence for duplication of the human defensin gene DEFB4 in chromosomal region 8p22-23 and implications for the analysis of SNP allele distribution.,defb106a
Transcriptome characterization elucidates signaling networks that control human ES cell growth and differentiation.,ankrd25
Activation-induced cytidine deaminase deaminates deoxycytidine on single-stranded DNA but requires the action of RNase.,cytidine deaminase
Cystatin M/E is a high affinity inhibitor of cathepsin V and cathepsin L by a reactive site that is distinct from the legumain-binding site. A novel clue for the role of cystatin M/E in epidermal cornification.,cst6 (gene)
The identification of myocilin-associated proteins in the human trabecular meshwork,far upstream element-binding protein 1
Structural basis for selective recognition of oligosaccharides by DC-SIGN and DC-SIGNR.,clec4m
The vacuolar H+-ATPase: a universal proton pump of eukaryotes.,atp6v1e1
"Cell cycle regulation of human CDC6 protein. Intracellular localization, interaction with the human mcm complex, and CDC2 kinase-mediated hyperphosphorylation",cdc6
"The status, quality, and expansion of the NIH full-length cDNA project: the Mammalian Gene Collection (MGC)",ctrl (gene)
"The status, quality, and expansion of the NIH full-length cDNA project: the Mammalian Gene Collection (MGC).",cpn1
"The status, quality, and expansion of the NIH full-length cDNA project: the Mammalian Gene Collection (MGC).",cpsf3
"The status, quality, and expansion of the NIH full-length cDNA project: the Mammalian Gene Collection (MGC).",dph5
Structure of the leukemia-associated human CBFB gene.,cbfb
DNA cloning using in vitro site-specific recombination.,sgip1
Up-regulated expression of cartilage intermediate-layer protein and ANK in articular hyaline cartilage from patients with calcium pyrophosphate dihydrate crystal deposition disease,cilp
Eph receptors and ephrins: effectors of morphogenesis,ephrin a3
Genomic structure of the human glucose 6-phosphate translocase gene and novel mutations in the gene of a Japanese patient with glycogen storage disease type Ib,glucose-6-phosphate exchanger slc37a4
Protein-protein interactions with subunits of human nuclear RNase P.,pop7
Identification of mutations in a new gene encoding a FERM family protein with a pleckstrin homology domain in Kindler syndrome,fermt1
"Characterization of the secreted, native gp120 and gp160 of the human immunodeficiency virus type 1",b4galt1
Clostridium perfringens enterotoxin utilizes two structurally related membrane proteins as functional receptors in vivo.,cldn4
Functional analysis of Asb-1 using genetic modification in mice.,asb3
Diversification of transcriptional modulation: large-scale identification and characterization of putative alternative promoters of human genes.,dzip1
M phase-specific association of human topoisomerase IIIbeta with chromosomes.,trim41
SOCS proteins: negative regulators of cytokine signaling,socs5
"Interaction of the N-methyl-D-aspartate receptor complex with a novel synapse-associated protein, SAP102.",dlg3
TRPM4 is a Ca2+-activated nonselective cation channel mediating cell membrane depolarization,trpm4
"Cloning of STRL22, a new human gene encoding a G-protein-coupled receptor related to chemokine receptors and located on chromosome 6q27",c-c chemokine receptor type 6
Association of human CUL-1 and ubiquitin-conjugating enzyme CDC34 with the F-box protein p45(SKP2): evidence for evolutionary conservation in the subunit composition of the CDC34-SCF pathway.,cul1
ADH4 gene variation is associated with alcohol and drug dependence: results from family controlled and population-structured association studies.,adh4
"A set of highly conserved RNA-binding proteins, alphaCP-1 and alphaCP-2, implicated in mRNA stabilization, are coexpressed from an intronless gene and its intron-containing paralog.",pcbp1
The human olfactory receptor gene family,or52b6
The human olfactory receptor gene family,or4s2
"Molecular cloning and preliminary functional analysis of two novel human KRAB zinc finger proteins, HKr18 and HKr19.",znf160
Oligo-capping: a simple method to replace the cap structure of eukaryotic mRNAs with oligoribonucleotides.,pigb
Inhibition of the Ca2+/calmodulin-dependent protein kinase I cascade by cAMP-dependent protein kinase,camk1
Human mitochondrial transcription factor B1 interacts with the C-terminal activation region of h-mtTFA and stimulates transcription independently of its RNA methyltransferase activity.,tfb2m
The RNA-binding protein Staufen from rat brain interacts with protein phosphatase-1.,stau1
"The DNA sequence, annotation and analysis of human chromosome 3",fcn3
"Identification of a previously unknown human collagen chain, alpha 1(XV), characterized by extensive interruptions in the triple-helical region.","collagen, type xv, alpha 1"
Prediction of the coding sequences of unidentified human genes. XV. The complete sequences of 100 new cDNA clones from brain which code for large proteins in vitro.,dlg3
Prediction of the coding sequences of unidentified human genes. XIX. The complete sequences of 100 new cDNA clones from brain which code for large proteins in vitro,dab2ip
"Expression, purification and characterization of the second Kunitz-type protease inhibitor domain of the human WFIKKN protein",wfikkn1
Epstein-Barr virus (EBV) SM protein induces and recruits cellular Sp110b to stabilize mRNAs and enhance EBV lytic gene expression.,sp110
"Global, in vivo, and site-specific phosphorylation dynamics in signaling networks.",atg9a
"Complete sequencing and characterization of 21,243 full-length human cDNAs",ckap2
"Complete sequencing and characterization of 21,243 full-length human cDNAs",elac2
"Complete sequencing and characterization of 21,243 full-length human cDNAs.",extl2
"Complete sequencing and characterization of 21,243 full-length human cDNAs.",tex35
The control of allergic conjunctivitis by suppressor of cytokine signaling (SOCS)3 and SOCS5 in a murine model,socs5
Proteoglycans in male reproductive tract.,spock1
A coding polymorphism in the CYSLT2 receptor with reduced affinity to LTD4 is associated with asthma,cysteinyl leukotriene receptor 2
A neural survival factor is a candidate oncogene in breast cancer.,dermcidin
"Vps26p, a Component of Retromer, Directs the Interactions of Vps35p in Endosome-to-Golgi Retrieval",vps26a
The death-associated protein kinase 2 is up-regulated during normal myeloid differentiation and enhances neutrophil maturation in myeloid leukemic cells,dapk2
Towards a proteome-scale map of the human protein-protein interaction network.,abi gene family member 3
Towards a proteome-scale map of the human protein-protein interaction network.,bat4
"ATR, Claspin and the Rad9-Rad1-Hus1 complex regulate Chk1 and Cdc25A in the absence of DNA damage.",clspn
Complete primary structure of two variant forms of human type XVIII collagen and tissue-specific differences in the expression of the corresponding transcripts.,"collagen, type xviii, alpha 1"
"Three hundred twenty-six genetic variations in genes encoding nine members of ATP-binding cassette, subfamily B (ABCB/MDR/TAP), in the Japanese population.",abcb9
DUSP22/LMW-DSP2 regulates estrogen receptor-alpha-mediated signaling through dephosphorylation of Ser-118.,dusp22
"Drebrin, a dendritic spine protein, is manifold decreased in brains of patients with Alzheimer's disease and Down syndrome",dbn1
Systematic subcellular localization of novel proteins identified by large-scale cDNA sequencing,arhgap4
Systematic subcellular localization of novel proteins identified by large-scale cDNA sequencing.,elp3
Wnt family proteins are secreted and associated with the cell surface.,wnt8b
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",capn5
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",cndp1
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences",creld1
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences.",cdc34
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences.",cfhr5
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences.",cirh1a
"Generation and initial analysis of more than 15,000 full-length human and mouse cDNA sequences.",decoy receptor 1
Construction and characterization of a full length-enriched and a 5'-end-enriched cDNA library.,cdc123
Hereditary hypotrichosis simplex of the scalp. Evidence for autosomal dominant inheritance.,corneodesmosin
Association analysis of adenylate cyclase type 9 gene using pedigree disequilibrium test in bipolar disorder,adcy9
"The type XIII collagen ectodomain is a 150-nm rod and capable of binding to fibronectin, nidogen-2, perlecan, and heparin.","collagen, type xiii, alpha 1"
"Expression of genes for microphthalmia isoforms, Pax3 and MSG1, in human melanomas",cited1
Phenotypic and population differences in the association between CILP and lumbar disc disease,cilp
Expression of trophinin in the cycling endometrium and its association with infertility.,tro (gene)
"Characterization of Ceap-11 and Ceap-16, two novel splicing-variant-proteins, associated with centrosome, microtubule aggregation and cell proliferation.",bloc1s2
Ksp-cadherin is a functional cell-cell adhesion molecule related to LI-cadherin.,cdh17
"Cadherin superfamily genes: functions, genomic organization, and neurologic diversity.",pcdha9
Yeast two-hybrid screening identifies binding partners of human Tom34 that have ATPase activity and form a complex with Tom34 in the cytosol.,dmap1
Corneal epithelial tight junctions and their response to lipopolysaccharide challenge.,cldn15
The human cystatin M/E gene (CST6): exclusion candidate gene for harlequin ichthyosis.,cst6 (gene)
Human immunodeficiency virus gp120 inhibits interleukin-12 secretion by human monocytes: an indirect interleukin-10-mediated effect,ifna16
"Dwarfs Cooler than ""M"": The Definition of Spectral Type ""L"" Using Discoveries from the 2 Micron All-Sky Survey (2MASS)",gd 165
Shampoo: Trouble,trouble (shampoo song)
Railway Planned Service \u2013 Trains we are proud of,victorian railways h class
Long-lasting Extreme Magnetic Storm Activities in 1770 Found in Historical Documents,list of solar storms
"The business of art and the art of business: W. S. Gilbert\'s ""Engaged"" reconsidered",engaged (play)
Smelling sounds: olfactory-auditory sensory convergence in the olfactory tubercle,olfactory tubercle
\u6d77\u6d0b\u65b0\u6642\u4ee3\u306b\u304a\u3051\u308b\u6d77\u4e0a\u81ea\u885b\u968a,japan self-defense forces
Regional distribution and cellular expression of tryptophan hydroxylase messenger RNA in postmortem human brainstem and pineal gland.,tph1
Glycosylation of human corticosteroid-binding globulin. Differential processing and significance of carbohydrate chains at individual sites.,transcortin
"Phosducin-like protein (PhLP), a regulator of G beta gamma function, interacts with the proteasomal protein SUG1",phosducin
Evaluation of ECP release from intact tissue biopsies from patients with nasal polyps,eosinophil cationic protein
Modulation of AMPA/kainate receptors by analogues of diazoxide and cyclothiazide in thin slices of rat hippocampus,cyclothiazide
Normalization and subtraction: two approaches to facilitate gene discovery.,"laminin, gamma 1"
"Structure of inositol monophosphatase, the putative target of lithium therapy",inositol monophosphatase 1
Role of Bmi-1 and Ring1A in H2A ubiquitylation and Hox gene silencing,hist2h2ab
"A Novel Chromatin Protein, Distantly Related to Histone H2a, Is Largely Excluded from the Inactive X Chromosome",h2afb1
"Genomic organization, 5'-flanking region, and chromosomal localization of the human RGS3 gene",rgs3
The ataxia-oculomotor apraxia 1 gene product has a role distinct from ATM and interacts with the DNA strand break repair proteins XRCC1 and XRCC4.,aprataxin
